,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,3.090104012085484e-05
1,I,15000.5,10001,20000,theta,8.405160504938105e-05
2,I,25000.5,20001,30000,theta,0.0002516545602157202
3,I,35000.5,30001,40000,theta,0.0003445231053287261
4,I,45000.5,40001,50000,theta,0.0002992657269694817
5,I,55000.5,50001,60000,theta,0.00048237748219539275
6,I,65000.5,60001,70000,theta,0.0008846962858205185
7,I,75000.5,70001,80000,theta,0.00048280867882962943
8,I,85000.5,80001,90000,theta,0.001063746825004834
9,I,95000.5,90001,100000,theta,0.000646988194460807
10,I,105000.5,100001,110000,theta,0.0009553016217157802
11,I,115000.5,110001,120000,theta,0.0007639192299171702
12,I,125000.5,120001,130000,theta,0.0007756587118738502
13,I,135000.5,130001,140000,theta,0.0005897739492360302
14,I,145000.5,140001,150000,theta,0.0008529299480426869
15,I,155000.5,150001,160000,theta,0.0010148305587392818
16,I,165000.5,160001,170000,theta,0.0008403919203774369
17,I,175000.5,170001,180000,theta,0.0005736274480985248
18,I,185000.5,180001,190000,theta,0.0006077221254048617
19,I,195000.5,190001,200000,theta,0.000899684393811181
20,I,205000.5,200001,210000,theta,0.000915359472525476
21,I,215000.5,210001,220000,theta,0.0006768437970071479
22,I,225000.5,220001,230000,theta,0.001007670418390698
23,I,235000.5,230001,240000,theta,0.0005281822755174122
24,I,245000.5,240001,250000,theta,0.0008048803098805827
25,I,255000.5,250001,260000,theta,0.001210584505434005
26,I,265000.5,260001,270000,theta,0.001347786920099795
27,I,275000.5,270001,280000,theta,0.000894242650409889
28,I,285000.5,280001,290000,theta,0.0006494740694484596
29,I,295000.5,290001,300000,theta,0.001072063284202575
30,I,305000.5,300001,310000,theta,0.0008663176575075313
31,I,315000.5,310001,320000,theta,0.0005263941734598563
32,I,325000.5,320001,330000,theta,0.0006757593503956125
33,I,335000.5,330001,340000,theta,0.0008121276711986005
34,I,345000.5,340001,350000,theta,0.0006897530586819438
35,I,355000.5,350001,360000,theta,0.0005766782597025466
36,I,365000.5,360001,370000,theta,0.0006147223269723455
37,I,375000.5,370001,380000,theta,0.000764988326673846
38,I,385000.5,380001,390000,theta,0.0025483003529670816
39,I,395000.5,390001,400000,theta,0.0023114828663084418
40,I,405000.5,400001,410000,theta,0.002498574661188022
41,I,415000.5,410001,420000,theta,0.0013816475377864015
42,I,425000.5,420001,430000,theta,0.0027000487158842703
43,I,435000.5,430001,440000,theta,0.0012827283833994297
44,I,445000.5,440001,450000,theta,0.0021881713816581795
45,I,455000.5,450001,460000,theta,0.003055572995684064
46,I,465000.5,460001,470000,theta,0.0027949907096444593
47,I,475000.5,470001,480000,theta,0.002409407321094211
48,I,485000.5,480001,490000,theta,0.0020347091316873602
49,I,495000.5,490001,500000,theta,0.0015566647771297936
50,I,505000.5,500001,510000,theta,0.001547332865667692
51,I,515000.5,510001,520000,theta,0.0012947062708492892
52,I,525000.5,520001,530000,theta,0.0010825698458510136
53,I,535000.5,530001,540000,theta,0.001300713773389462
54,I,545000.5,540001,550000,theta,0.002100805678943175
55,I,555000.5,550001,560000,theta,0.0010243272654706535
56,I,565000.5,560001,570000,theta,0.0006678015303923392
57,I,575000.5,570001,580000,theta,0.0005075595407265504
58,I,585000.5,580001,590000,theta,0.0
59,I,595000.5,590001,600000,theta,0.0010917985732248362
60,I,605000.5,600001,610000,theta,0.000741488062265895
61,I,615000.5,610001,620000,theta,0.0004649104404293889
62,I,625000.5,620001,630000,theta,0.001290546571987123
63,I,635000.5,630001,640000,theta,
64,I,645000.5,640001,650000,theta,0.0017588729963042892
65,I,655000.5,650001,660000,theta,0.0006275065347096145
66,I,665000.5,660001,670000,theta,0.0008149097965125789
67,I,675000.5,670001,680000,theta,0.0007630507276194245
68,I,685000.5,680001,690000,theta,0.0018480022128960205
69,I,695000.5,690001,700000,theta,0.0016111399176881674
70,I,705000.5,700001,710000,theta,0.0014658277861776424
71,I,715000.5,710001,720000,theta,0.0010893759432546628
72,I,725000.5,720001,730000,theta,0.0017761217508160852
73,I,735000.5,730001,740000,theta,0.002046378814878361
74,I,745000.5,740001,750000,theta,0.0020131715080375944
75,I,755000.5,750001,760000,theta,0.0024373945420569903
76,I,765000.5,760001,770000,theta,0.003349348831110118
77,I,775000.5,770001,780000,theta,0.003716676427175869
78,I,785000.5,780001,790000,theta,0.002707457907866903
79,I,795000.5,790001,800000,theta,0.002924615320254774
80,I,805000.5,800001,810000,theta,0.002911134278442299
81,I,815000.5,810001,820000,theta,0.0015494390292379973
82,I,825000.5,820001,830000,theta,0.0019747367877917263
83,I,835000.5,830001,840000,theta,0.002658774197329971
84,I,845000.5,840001,850000,theta,0.002144531267850469
85,I,855000.5,850001,860000,theta,0.0011023680771442385
86,I,865000.5,860001,870000,theta,0.0014223259258389484
87,I,875000.5,870001,880000,theta,0.0006556210397535268
88,I,885000.5,880001,890000,theta,0.0015650404679562818
89,I,895000.5,890001,900000,theta,0.002899669682888831
90,I,905000.5,900001,910000,theta,0.0019872980607593916
91,I,915000.5,910001,920000,theta,0.002174744171720902
92,I,925000.5,920001,930000,theta,0.002644904463928005
93,I,935000.5,930001,940000,theta,0.0024937614187862302
94,I,945000.5,940001,950000,theta,0.002747791177114577
95,I,955000.5,950001,960000,theta,0.0024816112473130653
96,I,965000.5,960001,970000,theta,0.0030687972865528646
97,I,975000.5,970001,980000,theta,0.0034227132032657757
98,I,985000.5,980001,990000,theta,0.0035757046248572357
99,I,995000.5,990001,1000000,theta,0.0019006528728124676
100,I,1005000.5,1000001,1010000,theta,0.0024088912775471786
101,I,1015000.5,1010001,1020000,theta,0.0028251696478477422
102,I,1025000.5,1020001,1030000,theta,0.004463140228122134
103,I,1035000.5,1030001,1040000,theta,0.0031022953798049264
104,I,1045000.5,1040001,1050000,theta,0.0030988780584759947
105,I,1055000.5,1050001,1060000,theta,0.003139678519050255
106,I,1065000.5,1060001,1070000,theta,0.002759735379375204
107,I,1075000.5,1070001,1080000,theta,0.002033528699654423
108,I,1085000.5,1080001,1090000,theta,0.002937615920758133
109,I,1095000.5,1090001,1100000,theta,0.002022806146388881
110,I,1105000.5,1100001,1110000,theta,0.0019461969140721225
111,I,1115000.5,1110001,1120000,theta,0.002784628218585733
112,I,1125000.5,1120001,1130000,theta,0.0019855034474915954
113,I,1135000.5,1130001,1140000,theta,0.003079544760655982
114,I,1145000.5,1140001,1150000,theta,0.0013600224158828238
115,I,1155000.5,1150001,1160000,theta,0.001339779430580753
116,I,1165000.5,1160001,1170000,theta,0.0013799080898541864
117,I,1175000.5,1170001,1180000,theta,0.0011349371209465056
118,I,1185000.5,1180001,1190000,theta,0.001552896728856928
119,I,1195000.5,1190001,1200000,theta,0.0022115380663585435
120,I,1205000.5,1200001,1210000,theta,0.002237602866888462
121,I,1215000.5,1210001,1220000,theta,0.001329274616678975
122,I,1225000.5,1220001,1230000,theta,0.0009750169804745239
123,I,1235000.5,1230001,1240000,theta,0.0007883085477990227
124,I,1245000.5,1240001,1250000,theta,0.0012649610151276589
125,I,1255000.5,1250001,1260000,theta,0.0018052083945571163
126,I,1265000.5,1260001,1270000,theta,0.0010757878176561385
127,I,1275000.5,1270001,1280000,theta,0.003274478067754384
128,I,1285000.5,1280001,1290000,theta,0.0027276231472046593
129,I,1295000.5,1290001,1300000,theta,0.004031679762329027
130,I,1305000.5,1300001,1310000,theta,0.0026763098369691806
131,I,1315000.5,1310001,1320000,theta,0.0013684156359808429
132,I,1325000.5,1320001,1330000,theta,0.0019522270556864242
133,I,1335000.5,1330001,1340000,theta,0.0009982388192558418
134,I,1345000.5,1340001,1350000,theta,0.0017953549629152517
135,I,1355000.5,1350001,1360000,theta,0.0009202350985818831
136,I,1365000.5,1360001,1370000,theta,0.0009659526317627835
137,I,1375000.5,1370001,1380000,theta,0.0017814044060465903
138,I,1385000.5,1380001,1390000,theta,0.001924499274015885
139,I,1395000.5,1390001,1400000,theta,0.001621595103909808
140,I,1405000.5,1400001,1410000,theta,0.003006927968898454
141,I,1415000.5,1410001,1420000,theta,0.0019317468976543049
142,I,1425000.5,1420001,1430000,theta,0.001032301577207152
143,I,1435000.5,1430001,1440000,theta,0.002300518399423918
144,I,1445000.5,1440001,1450000,theta,0.00211332457250428
145,I,1455000.5,1450001,1460000,theta,0.0008118900869752239
146,I,1465000.5,1460001,1470000,theta,0.0014775605808216154
147,I,1475000.5,1470001,1480000,theta,0.00254531561524589
148,I,1485000.5,1480001,1490000,theta,0.003977336931490125
149,I,1495000.5,1490001,1500000,theta,0.001942466369413376
150,I,1505000.5,1500001,1510000,theta,0.0019848781192411016
151,I,1515000.5,1510001,1520000,theta,0.0014895235942976703
152,I,1525000.5,1520001,1530000,theta,0.002642648819282842
153,I,1535000.5,1530001,1540000,theta,0.001304944821764358
154,I,1545000.5,1540001,1550000,theta,0.0011779548989178652
155,I,1555000.5,1550001,1560000,theta,0.001872367664877182
156,I,1565000.5,1560001,1570000,theta,0.0027209661001252636
157,I,1575000.5,1570001,1580000,theta,0.0021521030890764895
158,I,1585000.5,1580001,1590000,theta,0.0021036982590963843
159,I,1595000.5,1590001,1600000,theta,0.002293471010744085
160,I,1605000.5,1600001,1610000,theta,0.0016453356752855462
161,I,1615000.5,1610001,1620000,theta,0.0016449761782687158
162,I,1625000.5,1620001,1630000,theta,0.0014162087518073032
163,I,1635000.5,1630001,1640000,theta,0.00032235922541896754
164,I,1645000.5,1640001,1650000,theta,0.0022664056076602897
165,I,1655000.5,1650001,1660000,theta,0.0015234849640863445
166,I,1665000.5,1660001,1670000,theta,0.0022503228040951936
167,I,1675000.5,1670001,1680000,theta,0.0011313777633848762
168,I,1685000.5,1680001,1690000,theta,0.0013660562145125714
169,I,1695000.5,1690001,1700000,theta,0.001770641274380947
170,I,1705000.5,1700001,1710000,theta,0.0014228482677557668
171,I,1715000.5,1710001,1720000,theta,0.0016548390163860483
172,I,1725000.5,1720001,1730000,theta,0.0009756270417881426
173,I,1735000.5,1730001,1740000,theta,0.0011180210992289914
174,I,1745000.5,1740001,1750000,theta,0.0014332158201629116
175,I,1755000.5,1750001,1760000,theta,0.0012073793527569204
176,I,1765000.5,1760001,1770000,theta,0.001738509502406371
177,I,1775000.5,1770001,1780000,theta,0.001244080899824985
178,I,1785000.5,1780001,1790000,theta,0.0011322977322931417
179,I,1795000.5,1790001,1800000,theta,0.001093571878253509
180,I,1805000.5,1800001,1810000,theta,0.0005672732184558783
181,I,1815000.5,1810001,1820000,theta,0.001066722652960093
182,I,1825000.5,1820001,1830000,theta,0.0008595818971345859
183,I,1835000.5,1830001,1840000,theta,0.0006995087634733522
184,I,1845000.5,1840001,1850000,theta,0.0009371095103839867
185,I,1855000.5,1850001,1860000,theta,0.001274595551098905
186,I,1865000.5,1860001,1870000,theta,0.001337381789682011
187,I,1875000.5,1870001,1880000,theta,0.0013495456413328266
188,I,1885000.5,1880001,1890000,theta,0.0021749312786788063
189,I,1895000.5,1890001,1900000,theta,0.002265421235977979
190,I,1905000.5,1900001,1910000,theta,0.0011857789535970244
191,I,1915000.5,1910001,1920000,theta,0.00029454270983024164
192,I,1925000.5,1920001,1930000,theta,0.0008033652410619841
193,I,1935000.5,1930001,1940000,theta,0.0016397121201988246
194,I,1945000.5,1940001,1950000,theta,0.0030755776418490027
195,I,1955000.5,1950001,1960000,theta,0.001397460736789709
196,I,1965000.5,1960001,1970000,theta,0.0014200486958740625
197,I,1975000.5,1970001,1980000,theta,0.001212398024617218
198,I,1985000.5,1980001,1990000,theta,0.000888717687798115
199,I,1995000.5,1990001,2000000,theta,0.00046879199810601454
200,I,2005000.5,2000001,2010000,theta,0.0008230313587931467
201,I,2015000.5,2010001,2020000,theta,0.0017309356710043275
202,I,2025000.5,2020001,2030000,theta,0.001588008695399261
203,I,2035000.5,2030001,2040000,theta,0.0007882452637304277
204,I,2045000.5,2040001,2050000,theta,0.0004108984865873074
205,I,2055000.5,2050001,2060000,theta,0.0010533281022497016
206,I,2065000.5,2060001,2070000,theta,0.0021210963460382417
207,I,2075000.5,2070001,2080000,theta,0.0023809186473978403
208,I,2085000.5,2080001,2090000,theta,0.0010512260649954846
209,I,2095000.5,2090001,2100000,theta,0.002319375025750181
210,I,2105000.5,2100001,2110000,theta,0.0012369845537068623
211,I,2115000.5,2110001,2120000,theta,0.0020492704318907824
212,I,2125000.5,2120001,2130000,theta,0.0022266472544848247
213,I,2135000.5,2130001,2140000,theta,0.001275472145029233
214,I,2145000.5,2140001,2150000,theta,0.0013453999883808682
215,I,2155000.5,2150001,2160000,theta,0.0012395003368653938
216,I,2165000.5,2160001,2170000,theta,0.0017158067696213235
217,I,2175000.5,2170001,2180000,theta,0.001824447935795573
218,I,2185000.5,2180001,2190000,theta,0.0005104203936858533
219,I,2195000.5,2190001,2200000,theta,0.000984817947976689
220,I,2205000.5,2200001,2210000,theta,0.0010385588836322387
221,I,2215000.5,2210001,2220000,theta,0.0017325986803747196
