,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,2.09224992096789e-05
1,I,15000.5,10001,20000,theta,1.8973877998229106e-05
2,I,25000.5,20001,30000,theta,3.786850003155333e-05
3,I,35000.5,30001,40000,theta,0.0002120884058382002
4,I,45000.5,40001,50000,theta,0.00016583632147964392
5,I,55000.5,50001,60000,theta,0.0004899127561982275
6,I,65000.5,60001,70000,theta,0.0007022885460397164
7,I,75000.5,70001,80000,theta,0.0007307186732146505
8,I,85000.5,80001,90000,theta,0.0008802963776644922
9,I,95000.5,90001,100000,theta,0.0005256758970313912
10,I,105000.5,100001,110000,theta,0.0007056178167059926
11,I,115000.5,110001,120000,theta,0.0006818097726116757
12,I,125000.5,120001,130000,theta,0.0007142496648287139
13,I,135000.5,130001,140000,theta,0.00048339291729161693
14,I,145000.5,140001,150000,theta,0.00042777958747452485
15,I,155000.5,150001,160000,theta,0.0006871222289003405
16,I,165000.5,160001,170000,theta,0.0006694272776484304
17,I,175000.5,170001,180000,theta,0.0006796861730047527
18,I,185000.5,180001,190000,theta,0.0006172154224627369
19,I,195000.5,190001,200000,theta,0.0008958220264381291
20,I,205000.5,200001,210000,theta,0.0004958178175384101
21,I,215000.5,210001,220000,theta,0.0008838216663800485
22,I,225000.5,220001,230000,theta,0.0006481605239643405
23,I,235000.5,230001,240000,theta,0.0004597997755310499
24,I,245000.5,240001,250000,theta,0.0008655389338895136
25,I,255000.5,250001,260000,theta,0.001301818431080731
26,I,265000.5,260001,270000,theta,0.0008555255338993899
27,I,275000.5,270001,280000,theta,0.0007820712011525529
28,I,285000.5,280001,290000,theta,0.0004397463856102208
29,I,295000.5,290001,300000,theta,0.0005719002586349644
30,I,305000.5,300001,310000,theta,0.0006300164110209972
31,I,315000.5,310001,320000,theta,0.0004950157752295439
32,I,325000.5,320001,330000,theta,0.0007117345560395578
33,I,335000.5,330001,340000,theta,0.0008392844319842367
34,I,345000.5,340001,350000,theta,0.0007338862356170186
35,I,355000.5,350001,360000,theta,0.0006034346962741416
36,I,365000.5,360001,370000,theta,0.000598311434357931
37,I,375000.5,370001,380000,theta,0.000633060834680797
38,I,385000.5,380001,390000,theta,0.00047723970762583636
39,I,395000.5,390001,400000,theta,0.00044413880102328525
40,I,405000.5,400001,410000,theta,0.00047269116148058034
41,I,415000.5,410001,420000,theta,0.0006236579611200284
42,I,425000.5,420001,430000,theta,0.0004911450423956948
43,I,435000.5,430001,440000,theta,0.000587521935400786
44,I,445000.5,440001,450000,theta,0.0004148392374759083
45,I,455000.5,450001,460000,theta,0.0004748225391161771
46,I,465000.5,460001,470000,theta,0.0004790973131221492
47,I,475000.5,470001,480000,theta,0.000647366388714215
48,I,485000.5,480001,490000,theta,0.00039695356452908116
49,I,495000.5,490001,500000,theta,0.00034183386297139486
50,I,505000.5,500001,510000,theta,0.0004731409681481981
51,I,515000.5,510001,520000,theta,0.0005844137893668891
52,I,525000.5,520001,530000,theta,0.00023322319865077938
53,I,535000.5,530001,540000,theta,0.0006658862365458355
54,I,545000.5,540001,550000,theta,0.0006966930956813732
55,I,555000.5,550001,560000,theta,0.000429341879046267
56,I,565000.5,560001,570000,theta,0.0004521555564864772
57,I,575000.5,570001,580000,theta,0.000893512856695984
58,I,585000.5,580001,590000,theta,0.004810995108486297
59,I,595000.5,590001,600000,theta,0.0022513089948336144
60,I,605000.5,600001,610000,theta,0.0011547087629723881
61,I,615000.5,610001,620000,theta,0.0005084938489813868
62,I,625000.5,620001,630000,theta,0.0013107063480800772
63,I,635000.5,630001,640000,theta,
64,I,645000.5,640001,650000,theta,0.0007443118971719103
65,I,655000.5,650001,660000,theta,0.00040362896132050026
66,I,665000.5,660001,670000,theta,0.0006437196857434699
67,I,675000.5,670001,680000,theta,0.0018943721636807197
68,I,685000.5,680001,690000,theta,0.0013385429938933653
