,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,0.00010885720604120502
1,I,15000.5,10001,20000,theta,3.289937042453382e-05
2,I,25000.5,20001,30000,theta,9.85023021356461e-05
3,I,35000.5,30001,40000,theta,7.355606608601035e-05
4,I,45000.5,40001,50000,theta,9.583061230730219e-05
5,I,55000.5,50001,60000,theta,0.000364136598386419
6,I,65000.5,60001,70000,theta,0.0004298731134896709
7,I,75000.5,70001,80000,theta,0.00013339789267905155
8,I,85000.5,80001,90000,theta,0.00046263378331277657
9,I,95000.5,90001,100000,theta,0.00034187842989360335
10,I,105000.5,100001,110000,theta,0.00040791591700041415
11,I,115000.5,110001,120000,theta,0.00024464640756044676
12,I,125000.5,120001,130000,theta,0.00036432879448232446
13,I,135000.5,130001,140000,theta,0.00010934931581697957
14,I,145000.5,140001,150000,theta,0.0001854737421951718
15,I,155000.5,150001,160000,theta,0.0005461825371379499
16,I,165000.5,160001,170000,theta,0.0002902456918199135
17,I,175000.5,170001,180000,theta,0.0005051891543483128
18,I,185000.5,180001,190000,theta,0.0004077836699856628
19,I,195000.5,190001,200000,theta,0.0002485788004092445
20,I,205000.5,200001,210000,theta,0.0003762032605749205
21,I,215000.5,210001,220000,theta,0.00045416455319399784
22,I,225000.5,220001,230000,theta,0.0005324684181861239
23,I,235000.5,230001,240000,theta,0.00022150759546188663
24,I,245000.5,240001,250000,theta,0.00038917349321496814
25,I,255000.5,250001,260000,theta,0.0005435285697021707
26,I,265000.5,260001,270000,theta,0.0005934926376552895
27,I,275000.5,270001,280000,theta,0.000481282038081903
28,I,285000.5,280001,290000,theta,0.0004415335725931372
29,I,295000.5,290001,300000,theta,0.0003814778387937574
30,I,305000.5,300001,310000,theta,0.00037676992872956417
31,I,315000.5,310001,320000,theta,0.00030906078875824486
32,I,325000.5,320001,330000,theta,0.00035267313334383203
33,I,335000.5,330001,340000,theta,0.00030115133202013815
34,I,345000.5,340001,350000,theta,0.0004628267128924728
35,I,355000.5,350001,360000,theta,0.0003693643490810817
36,I,365000.5,360001,370000,theta,0.0004511509074859315
37,I,375000.5,370001,380000,theta,0.00039924098716736297
38,I,385000.5,380001,390000,theta,0.0005730045844622897
39,I,395000.5,390001,400000,theta,0.0005135110877461472
40,I,405000.5,400001,410000,theta,0.0004314656730484279
41,I,415000.5,410001,420000,theta,0.0008849498569916349
42,I,425000.5,420001,430000,theta,0.0027919757364249756
43,I,435000.5,430001,440000,theta,0.0013290455727713196
44,I,445000.5,440001,450000,theta,0.0005652841980216762
45,I,455000.5,450001,460000,theta,0.0001764602595497723
46,I,465000.5,460001,470000,theta,0.00016617898402309115
47,I,475000.5,470001,480000,theta,0.00017963563697097644
48,I,485000.5,480001,490000,theta,0.0003644648606129103
49,I,495000.5,490001,500000,theta,0.00034582329577751136
50,I,505000.5,500001,510000,theta,0.00017583533039200051
51,I,515000.5,510001,520000,theta,0.00038007918918335325
52,I,525000.5,520001,530000,theta,0.0003466947988067191
53,I,535000.5,530001,540000,theta,0.00018626476869902515
54,I,545000.5,540001,550000,theta,0.0003524119880921966
55,I,555000.5,550001,560000,theta,0.00034366358745103196
56,I,565000.5,560001,570000,theta,0.00047050201872971713
57,I,575000.5,570001,580000,theta,0.0009536078317443343
58,I,585000.5,580001,590000,theta,0.0005214795729978345
59,I,595000.5,590001,600000,theta,0.001165501047137488
60,I,605000.5,600001,610000,theta,0.0006530226689416327
61,I,615000.5,610001,620000,theta,0.00033595318645052803
62,I,625000.5,620001,630000,theta,0.0
63,I,635000.5,630001,640000,theta,
64,I,645000.5,640001,650000,theta,0.0005163418432146047
65,I,655000.5,650001,660000,theta,0.0007736960554038171
66,I,665000.5,660001,670000,theta,0.0005316182291085279
67,I,675000.5,670001,680000,theta,0.0006471233770349889
68,I,685000.5,680001,690000,theta,0.0004037261210305816
69,I,695000.5,690001,700000,theta,0.0003485062187498195
70,I,705000.5,700001,710000,theta,0.0005378928883299594
71,I,715000.5,710001,720000,theta,0.0006396031818961976
72,I,725000.5,720001,730000,theta,0.0005958919509526137
73,I,735000.5,730001,740000,theta,0.0008009909462174811
74,I,745000.5,740001,750000,theta,0.0006877029688741263
75,I,755000.5,750001,760000,theta,0.0026713170844949756
76,I,765000.5,760001,770000,theta,0.002902923662313437
77,I,775000.5,770001,780000,theta,0.0037912361834461948
78,I,785000.5,780001,790000,theta,0.004157479470213721
79,I,795000.5,790001,800000,theta,0.0037464517377008844
80,I,805000.5,800001,810000,theta,0.005992780823716627
81,I,815000.5,810001,820000,theta,0.003993888855008818
82,I,825000.5,820001,830000,theta,0.0031470063038378676
83,I,835000.5,830001,840000,theta,0.004341645089059074
84,I,845000.5,840001,850000,theta,0.003637441826543104
85,I,855000.5,850001,860000,theta,0.001124016683609609
86,I,865000.5,860001,870000,theta,0.000584561220986286
87,I,875000.5,870001,880000,theta,0.0006543869632514141
88,I,885000.5,880001,890000,theta,0.0004692148955747738
89,I,895000.5,890001,900000,theta,0.0020705806574914023
90,I,905000.5,900001,910000,theta,0.004618577201481285
91,I,915000.5,910001,920000,theta,0.0038522015477047197
92,I,925000.5,920001,930000,theta,0.0037192856607994565
93,I,935000.5,930001,940000,theta,0.003172340813852262
94,I,945000.5,940001,950000,theta,0.0022301573228205264
95,I,955000.5,950001,960000,theta,0.003046503874434275
96,I,965000.5,960001,970000,theta,0.0027616021170023485
97,I,975000.5,970001,980000,theta,0.0044301905162260485
98,I,985000.5,980001,990000,theta,0.003990931983302306
99,I,995000.5,990001,1000000,theta,0.002231853259948147
100,I,1005000.5,1000001,1010000,theta,0.002357212762501456
101,I,1015000.5,1010001,1020000,theta,0.001503920974201942
102,I,1025000.5,1020001,1030000,theta,0.0008275057434676164
103,I,1035000.5,1030001,1040000,theta,0.0007083395905466967
104,I,1045000.5,1040001,1050000,theta,0.0004881419711677444
105,I,1055000.5,1050001,1060000,theta,0.0007680805630622722
106,I,1065000.5,1060001,1070000,theta,0.0006628573937602175
107,I,1075000.5,1070001,1080000,theta,0.0004276806290618079
108,I,1085000.5,1080001,1090000,theta,0.00259567349531278
109,I,1095000.5,1090001,1100000,theta,0.0019185054714908713
110,I,1105000.5,1100001,1110000,theta,0.001410099473173517
111,I,1115000.5,1110001,1120000,theta,0.0010354577933858217
112,I,1125000.5,1120001,1130000,theta,0.0006575996212347219
113,I,1135000.5,1130001,1140000,theta,0.0007232348538274553
114,I,1145000.5,1140001,1150000,theta,0.0007452734984336753
115,I,1155000.5,1150001,1160000,theta,0.0005899665713277566
116,I,1165000.5,1160001,1170000,theta,0.0007089099122782157
117,I,1175000.5,1170001,1180000,theta,0.0003998120566022813
118,I,1185000.5,1180001,1190000,theta,0.0007429067885942089
119,I,1195000.5,1190001,1200000,theta,0.0011290922172987226
120,I,1205000.5,1200001,1210000,theta,0.0012364794593961927
121,I,1215000.5,1210001,1220000,theta,0.0008987050944398603
122,I,1225000.5,1220001,1230000,theta,0.0014311495654364384
123,I,1235000.5,1230001,1240000,theta,0.0009256761334050464
124,I,1245000.5,1240001,1250000,theta,0.001440376444398256
125,I,1255000.5,1250001,1260000,theta,0.0015061573404253584
126,I,1265000.5,1260001,1270000,theta,0.00048586554777146825
127,I,1275000.5,1270001,1280000,theta,0.0014067350843320649
128,I,1285000.5,1280001,1290000,theta,0.0006280251298535934
129,I,1295000.5,1290001,1300000,theta,0.0006976752068538383
130,I,1305000.5,1300001,1310000,theta,0.0001848631290521424
131,I,1315000.5,1310001,1320000,theta,0.0004944216706253054
132,I,1325000.5,1320001,1330000,theta,0.00027956275117149205
133,I,1335000.5,1330001,1340000,theta,0.00035675288130046354
134,I,1345000.5,1340001,1350000,theta,0.0008564589090152997
135,I,1355000.5,1350001,1360000,theta,0.0013893321760722868
136,I,1365000.5,1360001,1370000,theta,0.001804529658652123
137,I,1375000.5,1370001,1380000,theta,0.002544111509042834
138,I,1385000.5,1380001,1390000,theta,0.0018610570937424306
139,I,1395000.5,1390001,1400000,theta,0.0010578710934152876
140,I,1405000.5,1400001,1410000,theta,0.00045390050403516417
141,I,1415000.5,1410001,1420000,theta,0.0005103822619764199
142,I,1425000.5,1420001,1430000,theta,0.00044079506923805047
143,I,1435000.5,1430001,1440000,theta,0.00033175060702695703
144,I,1445000.5,1440001,1450000,theta,0.0006647100814212815
145,I,1455000.5,1450001,1460000,theta,0.002224522766673936
146,I,1465000.5,1460001,1470000,theta,0.0027395282345087342
147,I,1475000.5,1470001,1480000,theta,0.0019303005263462418
148,I,1485000.5,1480001,1490000,theta,0.00020016052356314082
149,I,1495000.5,1490001,1500000,theta,0.0005018096630922148
150,I,1505000.5,1500001,1510000,theta,0.0003995580464011363
151,I,1515000.5,1510001,1520000,theta,0.0006012470029019011
152,I,1525000.5,1520001,1530000,theta,0.0
153,I,1535000.5,1530001,1540000,theta,0.0004032472204638295
154,I,1545000.5,1540001,1550000,theta,0.0007172255710732681
155,I,1555000.5,1550001,1560000,theta,0.00037423645643284054
156,I,1565000.5,1560001,1570000,theta,0.0007987777710017636
157,I,1575000.5,1570001,1580000,theta,0.0012635601071100367
158,I,1585000.5,1580001,1590000,theta,0.0019253657201291354
159,I,1595000.5,1590001,1600000,theta,0.0004019585613162396
160,I,1605000.5,1600001,1610000,theta,0.0005654767256424893
161,I,1615000.5,1610001,1620000,theta,0.0006036322930337105
162,I,1625000.5,1620001,1630000,theta,0.0005380267549688345
163,I,1635000.5,1630001,1640000,theta,0.0005948364587609006
164,I,1645000.5,1640001,1650000,theta,0.003430172387817617
165,I,1655000.5,1650001,1660000,theta,0.0012826516676333602
166,I,1665000.5,1660001,1670000,theta,0.0004878379043584138
167,I,1675000.5,1670001,1680000,theta,0.0005109720222906959
168,I,1685000.5,1680001,1690000,theta,0.0008263544756223222
169,I,1695000.5,1690001,1700000,theta,0.0006435576783265153
170,I,1705000.5,1700001,1710000,theta,0.0013268024578805666
171,I,1715000.5,1710001,1720000,theta,0.0019432048356864797
172,I,1725000.5,1720001,1730000,theta,0.000647533402935217
173,I,1735000.5,1730001,1740000,theta,0.0003675960717474716
174,I,1745000.5,1740001,1750000,theta,0.0005983866460850509
175,I,1755000.5,1750001,1760000,theta,0.000635553229591111
176,I,1765000.5,1760001,1770000,theta,0.0017012128463411288
177,I,1775000.5,1770001,1780000,theta,0.0014608696051925402
178,I,1785000.5,1780001,1790000,theta,0.0018379868894828541
179,I,1795000.5,1790001,1800000,theta,0.0014981557104807623
180,I,1805000.5,1800001,1810000,theta,0.0012073498335778013
181,I,1815000.5,1810001,1820000,theta,0.0012526055991205838
182,I,1825000.5,1820001,1830000,theta,0.0020187385995144077
183,I,1835000.5,1830001,1840000,theta,0.0016911226779531806
184,I,1845000.5,1840001,1850000,theta,0.0018926993068674207
185,I,1855000.5,1850001,1860000,theta,0.0011587367388952343
186,I,1865000.5,1860001,1870000,theta,0.0023032954937204173
187,I,1875000.5,1870001,1880000,theta,0.0017356371965219506
188,I,1885000.5,1880001,1890000,theta,0.004628991519296007
189,I,1895000.5,1890001,1900000,theta,0.004311333890995224
