[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
24801	28707	2958645	2954731	3907	3915	99.44	15540809	2994368	I	ptg000018l
27181	28646	854745	853279	1466	1467	99.32	15540809	892407	I	ptg000006l
27181	28732	6580271	6578722	1552	1550	99.48	15540809	6584626	I	ptg000007l
29285	30542	1618498	1617241	1258	1258	99.84	15540809	3633743	I	ptg000017l
29285	30542	289382	290639	1258	1258	99.92	15540809	1690932	I	ptg000032l
29286	30542	2671032	2672288	1257	1257	99.92	15540809	9989436	I	ptg000003l
29286	30542	1309722	1308466	1257	1257	99.84	15540809	2853057	I	ptg000010l
29286	30542	3457567	3456311	1257	1257	99.76	15540809	4419303	I	ptg000014l
29286	30542	3012104	3013360	1257	1257	99.92	15540809	7332487	I	ptg000026l
29286	30542	565286	564030	1257	1257	99.92	15540809	1442774	I	ptg000040l
29286	30543	575249	573992	1258	1258	99.84	15540809	1442774	I	ptg000040l
29286	30543	735328	734071	1258	1258	99.92	15540809	2173797	I	ptg000043l
29287	30543	5639070	5640326	1257	1257	99.92	15540809	9989436	I	ptg000003l
29287	30542	1673885	1675140	1256	1256	99.92	15540809	2079644	I	ptg000011l
29287	30542	3469564	3468309	1256	1256	99.84	15540809	6511075	I	ptg000012l
29287	30542	221738	222993	1256	1256	99.92	15540809	1768665	I	ptg000015l
29287	30543	491171	492427	1257	1257	99.92	15540809	1279920	I	ptg000020l
29287	30543	1572096	1570840	1257	1257	99.84	15540809	2419627	I	ptg000024l
29287	30543	6465677	6466933	1257	1257	99.92	15540809	7332487	I	ptg000026l
29287	30543	762887	761631	1257	1257	99.92	15540809	1690932	I	ptg000032l
29289	30546	1670133	1671390	1258	1258	99.92	15540809	1690932	I	ptg000032l
29289	30546	1688023	1686766	1258	1258	99.92	15540809	1690932	I	ptg000032l
30541	32370	9485	11314	1830	1830	99.78	15540809	17302	I	ptg000066l
33381	35275	862813	860894	1895	1920	94.29	15540809	892407	I	ptg000006l
33381	35275	875856	873937	1895	1920	94.29	15540809	892407	I	ptg000006l
33381	35275	2074892	2072973	1895	1920	94.23	15540809	2079644	I	ptg000011l
33381	35275	2974511	2972592	1895	1920	94.34	15540809	2994368	I	ptg000018l
33381	35275	2990490	2988571	1895	1920	94.23	15540809	2994368	I	ptg000018l
33381	35275	27518	25599	1895	1920	94.29	15540809	40275	I	ptg000056l
33381	35275	9193	11112	1895	1920	94.29	15540809	50159	I	ptg000057l
33381	35275	21846	23764	1895	1919	94.33	15540809	50159	I	ptg000057l
33381	35275	34462	36380	1895	1919	94.33	15540809	50159	I	ptg000057l
33381	35275	9691	7772	1895	1920	94.34	15540809	15721	I	ptg000058l
33381	35275	8932	10851	1895	1920	94.29	15540809	35150	I	ptg000064l
33381	35275	24966	26885	1895	1920	94.23	15540809	35150	I	ptg000064l
33381	35275	15983	14064	1895	1920	94.29	15540809	29397	I	ptg000065l
33381	35275	11180	9261	1895	1920	94.23	15540809	18359	I	ptg000067l
33982	35275	6578191	6576908	1294	1284	93.29	15540809	6584626	I	ptg000007l
33982	35275	6582482	6581199	1294	1284	93.29	15540809	6584626	I	ptg000007l
36372	38201	11314	9485	1830	1830	99.73	15540809	17302	I	ptg000066l
38196	39453	1671390	1670133	1258	1258	99.92	15540809	1690932	I	ptg000032l
38196	39453	1686766	1688023	1258	1258	99.92	15540809	1690932	I	ptg000032l
38200	39457	1617241	1618498	1258	1258	99.84	15540809	3633743	I	ptg000017l
38200	39457	290639	289382	1258	1258	99.92	15540809	1690932	I	ptg000032l
39451	41401	9487	7514	1951	1974	96.11	15540809	17302	I	ptg000066l
44346	46113	1437998	1436230	1768	1769	99.21	15540809	1442774	I	ptg000040l
44350	46107	410172	408414	1758	1759	99.26	15540809	414257	I	ptg000027l
44350	46107	3113	4871	1758	1759	99.26	15540809	1405630	I	ptg000035l
44687	46103	6857805	6856388	1417	1418	99.08	15540809	7332487	I	ptg000026l
48440	50152	1437998	1436284	1713	1715	94.18	15540809	1442774	I	ptg000040l
48444	50152	410172	408462	1709	1711	94.22	15540809	414257	I	ptg000027l
48444	50152	3113	4823	1709	1711	94.22	15540809	1405630	I	ptg000035l
48781	50152	6857805	6856432	1372	1374	92.81	15540809	7332487	I	ptg000026l
50803	52564	6578695	6576902	1762	1794	93.11	15540809	6584626	I	ptg000007l
50803	52564	6582986	6581193	1762	1794	93.11	15540809	6584626	I	ptg000007l
51314	52565	862166	860887	1252	1280	90.59	15540809	892407	I	ptg000006l
51314	52564	875209	873931	1251	1279	90.58	15540809	892407	I	ptg000006l
51314	52564	2074245	2072967	1251	1279	90.51	15540809	2079644	I	ptg000011l
51314	52564	2973864	2972586	1251	1279	90.66	15540809	2994368	I	ptg000018l
51314	52564	2989843	2988565	1251	1279	90.51	15540809	2994368	I	ptg000018l
51314	52564	26871	25593	1251	1279	90.58	15540809	40275	I	ptg000056l
51314	52564	9840	11118	1251	1279	90.58	15540809	50159	I	ptg000057l
51314	52564	22492	23770	1251	1279	90.58	15540809	50159	I	ptg000057l
51314	52564	35108	36386	1251	1279	90.58	15540809	50159	I	ptg000057l
51314	52564	9044	7766	1251	1279	90.66	15540809	15721	I	ptg000058l
51314	52564	9579	10857	1251	1279	90.58	15540809	35150	I	ptg000064l
51314	52564	25613	26891	1251	1279	90.51	15540809	35150	I	ptg000064l
