[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
15888	17972	9918	7839	2085	2080	99.19	15540809	1411900	I	ptg000033l
15888	17972	260610	258529	2085	2082	99.28	15540809	311358	I	ptg000052l
18569	28649	256532	266628	10081	10097	99.32	15540809	311358	I	ptg000052l
18840	28649	6118	15931	9810	9814	99.41	15540809	1411900	I	ptg000033l
24116	27655	1891941	1895481	3540	3541	99.66	15540809	3034729	I	ptg000034l
24511	28347	340277	336433	3837	3845	99.35	15540809	349400	I	ptg000045l
29285	30542	3690528	3689271	1258	1258	99.84	15540809	10150629	I	ptg000005l
29286	30543	6907942	6909199	1258	1258	99.84	15540809	11302558	I	ptg000003l
29286	30543	1936362	1935105	1258	1258	99.84	15540809	4435193	I	ptg000006l
29286	30543	2898347	2899604	1258	1258	99.84	15540809	3705849	I	ptg000008l
29286	30545	3242107	3240848	1260	1260	99.84	15540809	6196304	I	ptg000009l
29286	30543	1820008	1818751	1258	1258	99.84	15540809	3909771	I	ptg000017l
29286	30542	810559	811815	1257	1257	99.84	15540809	2359306	I	ptg000021l
29287	30542	600904	602159	1256	1256	99.84	15540809	11302558	I	ptg000003l
29287	30542	8582498	8583753	1256	1256	99.84	15540809	11302558	I	ptg000003l
29287	30543	1788354	1787098	1257	1257	99.76	15540809	3705849	I	ptg000008l
29287	30543	2086623	2087879	1257	1257	99.84	15540809	3518511	I	ptg000012l
29289	30547	2905648	2906906	1259	1259	99.84	15540809	7981147	I	ptg000004l
29289	30546	998769	997512	1258	1258	99.84	15540809	3705849	I	ptg000008l
33381	35275	911762	909845	1895	1918	96.40	15540809	999600	I	ptg000028l
33381	35275	927484	925567	1895	1918	96.40	15540809	999600	I	ptg000028l
33461	35275	150713	148899	1815	1815	99.23	15540809	311358	I	ptg000052l
33993	35275	1822974	1821703	1283	1272	91.24	15540809	3034729	I	ptg000034l
33993	35275	162675	161420	1283	1256	88.35	15540809	311358	I	ptg000052l
33993	35275	166914	165659	1283	1256	88.28	15540809	311358	I	ptg000052l
33993	35275	171153	169898	1283	1256	88.35	15540809	311358	I	ptg000052l
33993	35275	175392	174137	1283	1256	88.28	15540809	311358	I	ptg000052l
33993	35275	188137	186882	1283	1256	88.35	15540809	311358	I	ptg000052l
33993	35275	39814	38543	1283	1272	91.16	15540809	42762	I	ptg000061l
33993	35275	42038	40768	1283	1271	91.16	15540809	42762	I	ptg000061l
33998	35275	7396475	7397728	1278	1254	89.25	15540809	11302558	I	ptg000003l
33998	35275	11291289	11290029	1278	1261	89.33	15540809	11302558	I	ptg000003l
33998	35222	3242	4444	1225	1203	93.31	15540809	1578745	I	ptg000015l
33998	35275	887343	888598	1278	1256	93.51	15540809	999600	I	ptg000028l
33998	35275	981435	980180	1278	1256	93.51	15540809	999600	I	ptg000028l
33998	35275	1227468	1226238	1278	1231	84.75	15540809	1277815	I	ptg000030l
33998	35275	16859	18114	1278	1256	93.51	15540809	1411900	I	ptg000033l
33998	35275	1844405	1843150	1278	1256	93.51	15540809	3034729	I	ptg000034l
33998	35275	1886043	1887298	1278	1256	93.43	15540809	3034729	I	ptg000034l
33998	35275	154204	152949	1278	1256	93.51	15540809	311358	I	ptg000052l
33998	35275	177608	176353	1278	1256	93.43	15540809	311358	I	ptg000052l
33998	35275	179976	178721	1278	1256	93.43	15540809	311358	I	ptg000052l
33998	35275	190349	189094	1278	1256	93.51	15540809	311358	I	ptg000052l
33998	35275	250748	252003	1278	1256	93.51	15540809	311358	I	ptg000052l
33998	35272	277721	278973	1275	1253	93.41	15540809	311358	I	ptg000052l
33998	35620	282566	281030	1623	1537	89.96	15540809	311358	I	ptg000052l
33998	35275	284758	283503	1278	1256	93.51	15540809	311358	I	ptg000052l
33998	35275	286949	285694	1278	1256	93.51	15540809	311358	I	ptg000052l
33998	35275	289226	287971	1278	1256	93.43	15540809	311358	I	ptg000052l
33998	35275	291419	290164	1278	1256	93.43	15540809	311358	I	ptg000052l
33998	35275	293608	292353	1278	1256	93.51	15540809	311358	I	ptg000052l
33998	35275	295812	294557	1278	1256	93.43	15540809	311358	I	ptg000052l
33998	35275	298005	296750	1278	1256	93.43	15540809	311358	I	ptg000052l
33998	35275	300197	298942	1278	1256	93.51	15540809	311358	I	ptg000052l
33998	35275	302385	301130	1278	1256	93.51	15540809	311358	I	ptg000052l
33998	35275	304638	303383	1278	1256	93.43	15540809	311358	I	ptg000052l
33998	35275	306840	305585	1278	1256	93.51	15540809	311358	I	ptg000052l
33998	35275	309081	307826	1278	1256	93.51	15540809	311358	I	ptg000052l
33998	35275	2548	3803	1278	1256	93.51	15540809	15222	I	ptg000066l
33998	35275	4921	6176	1278	1256	93.51	15540809	15222	I	ptg000066l
33998	35275	7126	8381	1278	1256	93.51	15540809	15222	I	ptg000066l
34003	35222	805770	804552	1220	1219	91.10	15540809	999600	I	ptg000028l
34003	35275	807997	806725	1273	1273	96.94	15540809	999600	I	ptg000028l
34003	35275	824620	823350	1273	1271	90.61	15540809	999600	I	ptg000028l
34003	35275	850409	849163	1273	1247	88.35	15540809	999600	I	ptg000028l
34003	35275	852640	851395	1273	1246	88.04	15540809	999600	I	ptg000028l
34003	35275	854872	853626	1273	1247	88.27	15540809	999600	I	ptg000028l
34003	35275	857131	855859	1273	1273	96.94	15540809	999600	I	ptg000028l
34003	35275	880480	881750	1273	1271	90.61	15540809	999600	I	ptg000028l
34003	35275	889559	890829	1273	1271	90.61	15540809	999600	I	ptg000028l
34003	35275	1224354	1223094	1273	1261	91.69	15540809	1277815	I	ptg000030l
34003	35275	37555	36309	1273	1247	88.12	15540809	42762	I	ptg000061l
34023	35275	11286824	11285577	1253	1248	92.75	15540809	11302558	I	ptg000003l
34023	35275	11289014	11287775	1253	1240	89.94	15540809	11302558	I	ptg000003l
34023	35275	11293518	11292279	1253	1240	90.02	15540809	11302558	I	ptg000003l
34023	35275	11295772	11294533	1253	1240	89.94	15540809	11302558	I	ptg000003l
34023	35275	724778	723576	1253	1203	88.36	15540809	999600	I	ptg000028l
34023	35275	1897189	1898429	1253	1241	94.17	15540809	3034729	I	ptg000034l
34023	35275	151946	150717	1253	1230	90.03	15540809	311358	I	ptg000052l
34023	35275	160626	159385	1253	1242	94.10	15540809	311358	I	ptg000052l
34023	35275	164865	163624	1253	1242	94.10	15540809	311358	I	ptg000052l
34023	35275	169104	167863	1253	1242	94.10	15540809	311358	I	ptg000052l
34023	35275	173343	172102	1253	1242	94.10	15540809	311358	I	ptg000052l
34023	35275	186088	184847	1253	1242	94.10	15540809	311358	I	ptg000052l
34023	35275	271794	273035	1253	1242	94.10	15540809	311358	I	ptg000052l
34041	35275	19103	20323	1235	1221	88.66	15540809	1411900	I	ptg000033l
34046	35275	267564	268782	1230	1219	94.31	15540809	311358	I	ptg000052l
34169	35275	878384	877289	1107	1096	90.39	15540809	999600	I	ptg000028l
34169	35275	890839	891934	1107	1096	90.39	15540809	999600	I	ptg000028l
35367	36370	192792	193802	1004	1011	93.89	15540809	311358	I	ptg000052l
35367	36370	248300	247290	1004	1011	93.89	15540809	311358	I	ptg000052l
38195	39453	2906906	2905648	1259	1259	99.84	15540809	7981147	I	ptg000004l
38196	39453	997512	998769	1258	1258	99.84	15540809	3705849	I	ptg000008l
38200	39457	3689271	3690528	1258	1258	99.84	15540809	10150629	I	ptg000005l
39453	40459	202470	201432	1007	1039	93.08	15540809	311358	I	ptg000052l
39453	40459	238622	239660	1007	1039	93.08	15540809	311358	I	ptg000052l
43919	46059	1889608	1891744	2141	2137	97.11	15540809	3034729	I	ptg000034l
44153	46059	900510	898609	1907	1902	97.17	15540809	999600	I	ptg000028l
44153	46059	904226	902324	1907	1903	97.02	15540809	999600	I	ptg000028l
44162	46059	907964	906040	1898	1925	95.80	15540809	999600	I	ptg000028l
44162	46059	1882997	1884893	1898	1897	97.26	15540809	3034729	I	ptg000034l
44602	46059	1809841	1808384	1458	1458	96.51	15540809	3034729	I	ptg000034l
44625	46059	1815699	1814265	1435	1435	95.69	15540809	3034729	I	ptg000034l
44625	46059	1819630	1818196	1435	1435	95.69	15540809	3034729	I	ptg000034l
47614	52561	193960	189091	4948	4870	91.83	15540809	311358	I	ptg000052l
47614	52564	247132	252009	4951	4878	91.77	15540809	311358	I	ptg000052l
48013	50324	1889608	1891917	2312	2310	94.04	15540809	3034729	I	ptg000034l
48247	50324	900510	898437	2078	2074	93.47	15540809	999600	I	ptg000028l
48247	50324	904226	902151	2078	2076	93.57	15540809	999600	I	ptg000028l
48256	50324	907964	905867	2069	2098	92.44	15540809	999600	I	ptg000028l
48256	52564	1882997	1887304	4309	4308	91.47	15540809	3034729	I	ptg000034l
48525	50152	821291	819695	1628	1597	86.51	15540809	999600	I	ptg000028l
48525	50152	884764	886360	1628	1597	86.57	15540809	999600	I	ptg000028l
48525	50324	896108	894339	1800	1770	90.33	15540809	999600	I	ptg000028l
48525	50324	4287	6056	1800	1770	90.33	15540809	668379	I	ptg000031l
48525	50324	342033	340278	1800	1756	90.54	15540809	349400	I	ptg000045l
48525	52564	182732	178715	4040	4018	89.67	15540809	311358	I	ptg000052l
48525	50324	216728	218497	1800	1770	90.33	15540809	311358	I	ptg000052l
48525	50324	220770	222539	1800	1770	90.33	15540809	311358	I	ptg000052l
48525	52559	275017	278977	4035	3961	90.77	15540809	311358	I	ptg000052l
48525	50152	17690	16095	1628	1596	86.51	15540809	42762	I	ptg000061l
48696	50324	1809841	1808211	1629	1631	92.29	15540809	3034729	I	ptg000034l
48719	50324	1815699	1814092	1606	1608	91.44	15540809	3034729	I	ptg000034l
48719	50324	1819630	1818023	1606	1608	91.44	15540809	3034729	I	ptg000034l
50281	52561	825611	823347	2281	2265	90.32	15540809	999600	I	ptg000028l
50281	52564	858146	855853	2284	2294	92.02	15540809	999600	I	ptg000028l
50281	52564	982411	980174	2284	2238	91.31	15540809	999600	I	ptg000028l
50281	52564	1845381	1843144	2284	2238	91.31	15540809	3034729	I	ptg000034l
50291	52564	11287805	11285571	2274	2235	91.98	15540809	11302558	I	ptg000003l
50291	52564	11292309	11290023	2274	2287	94.26	15540809	11302558	I	ptg000003l
50291	52564	851425	849157	2274	2269	90.30	15540809	999600	I	ptg000028l
50291	52564	853656	851389	2274	2268	90.22	15540809	999600	I	ptg000028l
50291	52561	159415	157178	2271	2238	90.05	15540809	311358	I	ptg000052l
50291	52561	163654	161417	2271	2238	90.05	15540809	311358	I	ptg000052l
50291	52561	167893	165656	2271	2238	90.01	15540809	311358	I	ptg000052l
50291	52561	172132	169895	2271	2238	90.05	15540809	311358	I	ptg000052l
50291	52561	189124	186879	2271	2246	90.28	15540809	311358	I	ptg000052l
50291	52564	40798	38537	2274	2262	91.84	15540809	42762	I	ptg000061l
50303	52561	11290041	11287772	2259	2270	94.57	15540809	11302558	I	ptg000003l
50303	52561	11294545	11292276	2259	2270	94.62	15540809	11302558	I	ptg000003l
50303	52564	11296799	11294527	2262	2273	94.58	15540809	11302558	I	ptg000003l
50303	51344	11299944	11300998	1042	1055	97.35	15540809	11302558	I	ptg000003l
50303	52564	806737	804493	2262	2245	90.62	15540809	999600	I	ptg000028l
50303	52564	855871	853620	2262	2252	90.23	15540809	999600	I	ptg000028l
50303	52563	152961	150712	2261	2250	93.25	15540809	311358	I	ptg000052l
50303	52564	155152	152943	2262	2210	91.47	15540809	311358	I	ptg000052l
50303	52561	176365	174134	2259	2232	90.18	15540809	311358	I	ptg000052l
50303	52564	178556	176347	2262	2210	91.42	15540809	311358	I	ptg000052l
50303	52561	268770	271003	2259	2234	90.32	15540809	311358	I	ptg000052l
50303	52564	283515	281305	2262	2211	91.51	15540809	311358	I	ptg000052l
50303	52564	285706	283497	2262	2210	91.55	15540809	311358	I	ptg000052l
50303	52564	290176	287965	2262	2212	91.43	15540809	311358	I	ptg000052l
50303	52564	292365	290158	2262	2208	91.59	15540809	311358	I	ptg000052l
50303	52564	296762	294551	2262	2212	91.43	15540809	311358	I	ptg000052l
50303	52564	298954	296744	2262	2211	91.47	15540809	311358	I	ptg000052l
50303	52564	301142	298936	2262	2207	91.59	15540809	311358	I	ptg000052l
50303	52564	38555	36303	2262	2253	90.33	15540809	42762	I	ptg000061l
