[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
29282	30542	33111	34369	1261	1259	98.97	15540809	8448441	I	ptg000016l
29286	30543	8040848	8039591	1258	1258	99.68	15540809	8448441	I	ptg000016l
29286	30543	463304	462047	1258	1258	99.60	15540809	1829646	I	ptg000039l
38200	39460	34369	33111	1261	1259	98.97	15540809	8448441	I	ptg000016l
56289	57540	1680291	1679041	1252	1251	96.01	15540809	1794419	I	ptg000013l
61757	62851	601017	599927	1095	1091	89.42	15540809	1804288	I	ptg000028l
61779	62874	1985609	1986701	1096	1093	86.01	15540809	2132907	I	ptg000054l
61779	62874	1987065	1988157	1096	1093	86.01	15540809	2132907	I	ptg000054l
66794	68735	1650776	1652652	1942	1877	84.67	15540809	1794419	I	ptg000013l
67683	68922	50071	48916	1240	1156	85.71	15540809	56813	I	ptg000162l
68964	72624	48766	45106	3661	3661	92.58	15540809	56813	I	ptg000162l
72636	73862	44517	43281	1227	1237	91.78	15540809	56813	I	ptg000162l
76481	77901	40798	39374	1421	1425	79.36	15540809	56813	I	ptg000162l
80040	81151	37235	36105	1112	1131	82.85	15540809	56813	I	ptg000162l
95204	96270	18978	17942	1067	1037	87.48	15540809	56813	I	ptg000162l
132670	134612	33300	35230	1943	1931	90.93	15540809	188871	I	ptg000056l
134924	137545	35270	37843	2622	2574	92.75	15540809	188871	I	ptg000056l
137586	141499	38569	42494	3914	3926	93.58	15540809	188871	I	ptg000056l
141614	143914	42588	44860	2301	2273	91.53	15540809	188871	I	ptg000056l
144315	145751	45428	46892	1437	1465	91.88	15540809	188871	I	ptg000056l
146276	147277	47435	48437	1002	1003	91.78	15540809	188871	I	ptg000056l
148283	149965	49662	51286	1683	1625	85.80	15540809	188871	I	ptg000056l
174729	175768	71127	72145	1040	1019	85.30	15540809	188871	I	ptg000056l
175975	177093	72256	73340	1119	1085	80.85	15540809	188871	I	ptg000056l
177542	178682	73828	75007	1141	1180	85.15	15540809	188871	I	ptg000056l
178750	180201	75208	76641	1452	1434	84.12	15540809	188871	I	ptg000056l
184500	185603	80698	81794	1104	1097	82.65	15540809	188871	I	ptg000056l
200750	201870	93090	94204	1121	1115	82.14	15540809	188871	I	ptg000056l
