[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
1	5032	19160303	19155263	5032	5041	99.31	15540809	19179617	I	ptg000006l
1	5032	489721	484681	5032	5041	99.31	15540809	509254	I	ptg000011l
5032	11307	483843	477589	6276	6255	98.95	15540809	509254	I	ptg000011l
6988	11307	19152555	19148227	4320	4329	99.40	15540809	19179617	I	ptg000006l
10996	15783	474872	470085	4788	4788	99.62	15540809	509254	I	ptg000011l
11307	15891	19143947	19139366	4585	4582	99.19	15540809	19179617	I	ptg000006l
13928	15809	6239239	6241120	1882	1882	99.63	15540809	11137099	I	ptg000005l
29283	30542	1275244	1273980	1260	1265	99.21	15540809	5572743	I	ptg000004l
29286	30542	2998949	3000205	1257	1257	99.68	15540809	19179617	I	ptg000006l
29287	30543	2739314	2740570	1257	1257	99.76	15540809	19179617	I	ptg000006l
29287	30542	11857794	11859049	1256	1256	99.68	15540809	19179617	I	ptg000006l
29287	30547	257464	258724	1261	1261	99.68	15540809	3048159	I	ptg000019l
30541	32370	4102335	4104163	1830	1829	99.51	15540809	4114579	I	ptg000003l
31139	32370	6206637	6207874	1232	1238	98.22	15540809	11137099	I	ptg000005l
32372	33380	459823	458816	1009	1008	99.41	15540809	509254	I	ptg000011l
32372	33380	466260	465255	1009	1006	99.21	15540809	509254	I	ptg000011l
34003	35275	6199232	6198009	1273	1224	86.91	15540809	11137099	I	ptg000005l
34003	35221	443705	442525	1219	1181	89.69	15540809	509254	I	ptg000011l
35267	36370	458719	459823	1104	1105	99.28	15540809	509254	I	ptg000011l
35267	36370	465158	466260	1104	1103	99.28	15540809	509254	I	ptg000011l
35269	36370	12671798	12670709	1102	1090	89.55	15540809	17085910	I	ptg000007l
36372	38201	4104163	4102335	1830	1829	99.45	15540809	4114579	I	ptg000003l
36372	37603	6207874	6206637	1232	1238	98.14	15540809	11137099	I	ptg000005l
38200	39459	1273980	1275244	1260	1265	99.21	15540809	5572743	I	ptg000004l
39451	41401	4102337	4100364	1951	1974	95.95	15540809	4114579	I	ptg000003l
39451	41401	6206048	6204076	1951	1973	95.85	15540809	11137099	I	ptg000005l
39453	40460	12661950	12662991	1008	1042	93.10	15540809	17085910	I	ptg000007l
40697	41965	458710	457445	1269	1266	92.39	15540809	509254	I	ptg000011l
43520	45721	459981	457781	2202	2201	97.46	15540809	509254	I	ptg000011l
43520	46059	466418	463882	2540	2537	94.85	15540809	509254	I	ptg000011l
44831	45833	1561692	1560688	1003	1005	90.46	15540809	1614983	I	ptg000025l
44931	46059	17070539	17069410	1129	1130	91.79	15540809	17085910	I	ptg000007l
47614	50322	459981	457274	2709	2708	95.29	15540809	509254	I	ptg000011l
47614	50324	466418	463709	2711	2710	95.15	15540809	509254	I	ptg000011l
47963	50323	19104522	19102196	2361	2327	91.56	15540809	19179617	I	ptg000006l
48688	50327	19106154	19104517	1640	1638	91.59	15540809	19179617	I	ptg000006l
48688	49772	462753	461670	1085	1084	87.33	15540809	509254	I	ptg000011l
48688	49772	469192	468109	1085	1084	87.33	15540809	509254	I	ptg000011l
49022	50323	12671798	12673102	1302	1305	88.60	15540809	17085910	I	ptg000007l
49025	50324	17070539	17069237	1300	1303	87.52	15540809	17085910	I	ptg000007l
49230	50324	1577785	1576689	1095	1097	92.45	15540809	1614983	I	ptg000025l
49230	50324	1580873	1579777	1095	1097	92.45	15540809	1614983	I	ptg000025l
50005	52564	6200505	6198003	2560	2503	88.39	15540809	11137099	I	ptg000005l
50313	52569	262787	260587	2257	2201	90.42	15540809	4160013	I	ptg000008l
51312	52562	443707	442467	1251	1241	90.33	15540809	509254	I	ptg000011l
53352	55855	30546	33049	2504	2504	98.41	15540809	1439343	I	ptg000001l
53646	60663	1547714	1540664	7018	7051	96.92	15540809	1614983	I	ptg000025l
60777	63610	1540127	1537339	2834	2789	96.90	15540809	1614983	I	ptg000025l
63918	85170	1536093	1514768	21253	21326	96.72	15540809	1614983	I	ptg000025l
86818	90805	1514767	1510732	3988	4036	96.65	15540809	1614983	I	ptg000025l
90939	94941	1510602	1506562	4003	4041	94.92	15540809	1614983	I	ptg000025l
95128	98360	1506560	1503319	3233	3242	97.17	15540809	1614983	I	ptg000025l
100148	105460	1501095	1495786	5313	5310	97.54	15540809	1614983	I	ptg000025l
105621	109275	1495784	1492096	3655	3689	97.26	15540809	1614983	I	ptg000025l
111842	112888	1490849	1489826	1047	1024	96.19	15540809	1614983	I	ptg000025l
112890	121998	1489677	1480533	9109	9145	96.31	15540809	1614983	I	ptg000025l
121993	123105	1480365	1479286	1113	1080	93.94	15540809	1614983	I	ptg000025l
123763	129014	1478605	1473355	5252	5251	97.97	15540809	1614983	I	ptg000025l
129401	132836	1473354	1469913	3436	3442	97.34	15540809	1614983	I	ptg000025l
132832	149967	1469403	1452252	17136	17152	99.00	15540809	1614983	I	ptg000025l
150918	154380	1452121	1448656	3463	3466	95.73	15540809	1614983	I	ptg000025l
154471	160225	1448656	1442963	5755	5694	94.28	15540809	1614983	I	ptg000025l
160228	162495	1442808	1440516	2268	2293	96.52	15540809	1614983	I	ptg000025l
164236	165662	1437806	1436401	1427	1406	96.64	15540809	1614983	I	ptg000025l
165787	166957	1436400	1435265	1171	1136	89.18	15540809	1614983	I	ptg000025l
166407	168281	1434177	1432221	1875	1957	89.15	15540809	1614983	I	ptg000025l
168050	169649	2679750	2681347	1600	1598	93.68	15540809	4114579	I	ptg000003l
