[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
15888	17972	6699	4616	2085	2084	99.33	15540809	1864054	I	ptg000022l
15888	17972	14453	12371	2085	2083	99.28	15540809	1864054	I	ptg000022l
18984	23027	10793	14838	4044	4046	99.21	15540809	1864054	I	ptg000022l
20156	23027	4210	7083	2872	2874	98.99	15540809	1864054	I	ptg000022l
29285	30546	373700	374961	1262	1262	99.68	15540809	9850365	I	ptg000011l
29286	30542	4763601	4762345	1257	1257	99.84	15540809	10829030	I	ptg000004l
29286	30542	6121823	6120567	1257	1257	99.76	15540809	9029461	I	ptg000007l
29286	30542	7159475	7158219	1257	1257	99.84	15540809	11356877	I	ptg000009l
29286	30546	7171241	7172501	1261	1261	99.68	15540809	11356877	I	ptg000009l
29286	30542	82076	80820	1257	1257	100.00	15540809	1472507	I	ptg000015l
29287	30544	2741005	2739748	1258	1258	99.76	15540809	5509081	I	ptg000020l
33998	35275	5341942	5340671	1278	1272	93.44	15540809	5368359	I	ptg000005l
34009	35275	16390	17644	1267	1255	96.92	15540809	1864054	I	ptg000022l
38196	39457	374961	373700	1262	1262	99.68	15540809	9850365	I	ptg000011l
44608	46113	1691076	1689581	1506	1496	96.68	15540809	1697685	I	ptg000017l
44776	46059	8333910	8332624	1284	1287	91.63	15540809	8381428	I	ptg000006l
44776	46107	9463	10795	1332	1333	96.48	15540809	1864054	I	ptg000022l
48702	50152	1691076	1689635	1451	1442	92.29	15540809	1697685	I	ptg000017l
48870	50324	8333910	8332452	1455	1459	98.70	15540809	8381428	I	ptg000006l
48870	50152	9463	10747	1283	1285	91.46	15540809	1864054	I	ptg000022l
50882	52565	5342351	5340664	1684	1688	93.52	15540809	5368359	I	ptg000005l
51323	52566	16394	17652	1244	1259	94.05	15540809	1864054	I	ptg000022l
52550	64981	3217782	3205350	12432	12433	99.90	15540809	3229493	I	ptg000008l
52874	59412	3218410	3224950	6539	6541	99.94	15540809	3229493	I	ptg000008l
53352	55849	8070763	8068264	2498	2500	98.80	15540809	8130705	I	ptg000001l
65136	152741	3205352	3117798	87606	87555	99.86	15540809	3229493	I	ptg000008l
152506	166924	3117696	3103254	14419	14443	99.34	15540809	3229493	I	ptg000008l
166426	172094	3103681	3097951	5669	5731	98.01	15540809	3229493	I	ptg000008l
168050	169689	531573	533227	1640	1655	93.61	15540809	2224340	I	ptg000013l
168230	169466	4772716	4773935	1237	1220	91.75	15540809	5368359	I	ptg000005l
172094	199702	3097608	3070015	27609	27594	99.28	15540809	3229493	I	ptg000008l
190713	191738	7432326	7431293	1026	1034	96.32	15540809	8381428	I	ptg000006l
190714	191738	1648951	1647929	1025	1023	96.79	15540809	8130705	I	ptg000001l
190714	191738	1664845	1665882	1025	1038	94.09	15540809	8130705	I	ptg000001l
190714	191738	2567864	2568886	1025	1023	97.66	15540809	8381428	I	ptg000006l
190714	191738	450644	449621	1025	1024	98.63	15540809	1472507	I	ptg000015l
197782	199195	3062317	3060925	1414	1393	90.27	15540809	3229493	I	ptg000008l
197782	199688	3064626	3062652	1907	1975	88.10	15540809	3229493	I	ptg000008l
197782	199702	3066290	3064300	1921	1991	88.30	15540809	3229493	I	ptg000008l
197782	199688	3068916	3066942	1907	1975	88.10	15540809	3229493	I	ptg000008l
197786	229125	3062786	3031508	31340	31279	99.35	15540809	3229493	I	ptg000008l
197786	199690	3070323	3068409	1905	1915	91.18	15540809	3229493	I	ptg000008l
197789	199690	3063291	3061373	1902	1919	92.86	15540809	3229493	I	ptg000008l
197789	199690	3067581	3065679	1902	1903	92.45	15540809	3229493	I	ptg000008l
197802	199689	3069189	3067201	1888	1989	86.76	15540809	3229493	I	ptg000008l
228966	267382	3031562	2993123	38417	38440	99.26	15540809	3229493	I	ptg000008l
236694	238316	1726350	1724728	1623	1623	99.69	15540809	11356877	I	ptg000009l
236696	238317	6164150	6162529	1622	1622	99.82	15540809	10829030	I	ptg000004l
236696	238316	851605	849985	1621	1621	99.94	15540809	1331598	I	ptg000018l
262575	263644	2080280	2079215	1070	1066	96.36	15540809	3229493	I	ptg000008l
262575	263722	2988226	2987094	1148	1133	95.31	15540809	3229493	I	ptg000008l
262575	264802	2989348	2987123	2228	2226	95.74	15540809	3229493	I	ptg000008l
262575	354219	2992057	2900484	91645	91574	99.54	15540809	3229493	I	ptg000008l
262575	267522	2993020	2988070	4948	4951	94.98	15540809	3229493	I	ptg000008l
262575	266952	2993340	2988967	4378	4374	95.03	15540809	3229493	I	ptg000008l
263275	264813	4789113	4787581	1539	1533	96.88	15540809	5509081	I	ptg000020l
263549	264782	4061085	4059863	1234	1223	95.62	15540809	7697584	I	ptg000002l
263737	267523	6784251	6780471	3787	3781	97.39	15540809	8381428	I	ptg000006l
266095	267523	6424730	6423308	1429	1423	94.33	15540809	7697584	I	ptg000002l
266195	267458	540140	541390	1264	1251	94.15	15540809	2224340	I	ptg000013l
297467	298853	6809384	6807988	1387	1397	96.01	15540809	8130705	I	ptg000001l
297469	298851	2909440	2910883	1383	1444	94.60	15540809	3229493	I	ptg000008l
297469	298790	6581734	6580405	1322	1330	94.55	15540809	9850365	I	ptg000011l
343841	345263	2955802	2957187	1423	1386	96.56	15540809	3229493	I	ptg000008l
353958	411377	2900890	2843474	57420	57417	99.84	15540809	3229493	I	ptg000008l
411403	430671	2843489	2824229	19269	19261	99.90	15540809	3229493	I	ptg000008l
417388	430908	2837503	2823992	13521	13512	99.89	15540809	3229493	I	ptg000008l
428220	429245	3837309	3836311	1026	999	93.79	15540809	5509081	I	ptg000020l
428222	429244	4031020	4030002	1023	1019	95.03	15540809	7697584	I	ptg000002l
430671	456898	2824053	2797818	26228	26236	99.31	15540809	3229493	I	ptg000008l
454776	458552	416123	419898	3777	3776	90.87	15540809	1697685	I	ptg000017l
454776	458546	420275	424045	3771	3771	90.59	15540809	1697685	I	ptg000017l
454787	457348	6620917	6618359	2562	2559	94.81	15540809	7697584	I	ptg000002l
454787	456594	4827919	4829726	1808	1808	94.08	15540809	5253950	I	ptg000016l
454787	458546	412649	416405	3760	3757	90.54	15540809	1697685	I	ptg000017l
454787	458551	418398	422161	3765	3764	91.00	15540809	1697685	I	ptg000017l
454793	456755	1229203	1227241	1963	1963	91.24	15540809	1864054	I	ptg000022l
454965	456558	4985143	4986760	1594	1618	93.33	15540809	5509081	I	ptg000020l
455305	456581	6598595	6599871	1277	1277	94.99	15540809	7697584	I	ptg000002l
456033	458552	3030383	3027865	2520	2519	93.41	15540809	9029461	I	ptg000007l
456459	467087	2799917	2789283	10629	10635	97.84	15540809	3229493	I	ptg000008l
467089	475592	2789137	2780634	8504	8504	99.89	15540809	3229493	I	ptg000008l
475529	519275	2780737	2737045	43747	43693	99.57	15540809	3229493	I	ptg000008l
493027	495186	890442	888288	2160	2155	98.15	15540809	11356877	I	ptg000009l
493027	495165	6030813	6028671	2139	2143	96.51	15540809	9850365	I	ptg000011l
493266	495075	9857999	9859801	1810	1803	96.47	15540809	10829030	I	ptg000004l
493423	495171	10146237	10144491	1749	1747	97.88	15540809	11356877	I	ptg000009l
518728	552350	2737495	2703877	33623	33619	99.47	15540809	3229493	I	ptg000008l
552155	553586	2576794	2575363	1432	1432	99.79	15540809	3229493	I	ptg000008l
552156	553681	2343264	2341739	1526	1526	99.48	15540809	8130705	I	ptg000001l
552156	553686	5827753	5829283	1531	1531	99.80	15540809	8381428	I	ptg000006l
552156	553472	5828257	5829573	1317	1317	99.92	15540809	8381428	I	ptg000006l
552156	553472	1607582	1606266	1317	1317	99.92	15540809	9029461	I	ptg000007l
552156	553686	1610550	1609020	1531	1531	99.80	15540809	9029461	I	ptg000007l
552156	553474	2576681	2575363	1319	1319	99.92	15540809	3229493	I	ptg000008l
552156	553578	2576785	2575363	1423	1423	99.86	15540809	3229493	I	ptg000008l
552156	553501	963601	964946	1346	1346	99.85	15540809	1864054	I	ptg000022l
552156	553477	963625	964946	1322	1322	99.85	15540809	1864054	I	ptg000022l
552158	553686	1610556	1609028	1529	1529	99.80	15540809	9029461	I	ptg000007l
552162	553509	963599	964946	1348	1348	99.85	15540809	1864054	I	ptg000022l
553492	557233	2704071	2700329	3742	3743	99.39	15540809	3229493	I	ptg000008l
557232	569238	2700252	2688268	12007	11985	99.70	15540809	3229493	I	ptg000008l
569003	576698	2688679	2680985	7696	7695	99.05	15540809	3229493	I	ptg000008l
576009	590134	2681548	2667475	14126	14074	93.67	15540809	3229493	I	ptg000008l
581011	588415	2666656	2659058	7405	7599	89.92	15540809	3229493	I	ptg000008l
581036	586614	2669006	2663475	5579	5532	90.20	15540809	3229493	I	ptg000008l
581527	592464	2673922	2662937	10938	10986	89.73	15540809	3229493	I	ptg000008l
581998	592465	2676529	2666192	10468	10338	88.82	15540809	3229493	I	ptg000008l
588078	616994	2663475	2634530	28917	28946	98.33	15540809	3229493	I	ptg000008l
588078	592352	2663475	2659057	4275	4419	90.02	15540809	3229493	I	ptg000008l
589670	592464	2676529	2673761	2795	2769	89.62	15540809	3229493	I	ptg000008l
612558	615487	2587572	2590501	2930	2930	99.76	15540809	3229493	I	ptg000008l
616987	621813	2620051	2615231	4827	4821	98.51	15540809	3229493	I	ptg000008l
620886	622249	2605831	2604452	1364	1380	93.70	15540809	3229493	I	ptg000008l
620886	622438	2607239	2605702	1553	1538	93.30	15540809	3229493	I	ptg000008l
620886	623365	2607775	2605307	2480	2469	92.35	15540809	3229493	I	ptg000008l
620886	622432	2611247	2609691	1547	1557	92.84	15540809	3229493	I	ptg000008l
620886	622432	2611743	2610195	1547	1549	93.03	15540809	3229493	I	ptg000008l
620886	622432	2613487	2611923	1547	1565	92.27	15540809	3229493	I	ptg000008l
620886	622432	2614343	2612795	1547	1549	93.03	15540809	3229493	I	ptg000008l
