[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
1	5032	1585524	1580487	5032	5038	99.82	15540809	1589093	I	ptg000019l
5032	15891	1579611	1568760	10860	10852	99.81	15540809	1589093	I	ptg000019l
15888	17972	10546	8466	2085	2081	99.23	15540809	470475	I	ptg000029l
18569	28732	6471	16593	10164	10123	98.68	15540809	470475	I	ptg000029l
24159	27987	19901	16069	3829	3833	99.48	15540809	2861044	I	ptg000015l
24159	28709	20671	25226	4551	4556	99.52	15540809	2861044	I	ptg000015l
27181	28655	7396908	7395433	1475	1476	99.53	15540809	7501702	I	ptg000003l
27181	28715	1555037	1553497	1535	1541	99.09	15540809	1589093	I	ptg000019l
29279	30542	13185639	13184376	1264	1264	99.76	15540809	19300205	I	ptg000001l
29283	30542	618967	620226	1260	1260	99.76	15540809	2779560	I	ptg000009l
29284	30542	6926739	6925488	1259	1252	99.05	15540809	19300205	I	ptg000001l
29284	30545	3447786	3446525	1262	1262	99.92	15540809	4528112	I	ptg000005l
29286	30542	2362553	2361297	1257	1257	99.92	15540809	19300205	I	ptg000001l
29286	30542	199113	197857	1257	1257	99.92	15540809	7205736	I	ptg000004l
29286	30542	1962303	1963559	1257	1257	99.92	15540809	6922573	I	ptg000011l
29286	30545	3280365	3281624	1260	1260	99.76	15540809	3964259	I	ptg000013l
29286	30542	1900507	1899251	1257	1257	99.92	15540809	2095495	I	ptg000018l
29287	30542	12086996	12088251	1256	1256	99.92	15540809	19300205	I	ptg000001l
29287	30542	432807	431553	1256	1255	99.68	15540809	2779560	I	ptg000009l
29287	30542	1324519	1323264	1256	1256	99.92	15540809	4253004	I	ptg000016l
33993	35577	7406805	7405256	1585	1550	90.82	15540809	7501702	I	ptg000003l
33993	35275	48213	49493	1283	1281	93.01	15540809	470475	I	ptg000029l
34023	35275	1882467	1881249	1253	1219	90.78	15540809	6922573	I	ptg000011l
35267	36370	36920	35858	1104	1063	95.03	15540809	470475	I	ptg000029l
38197	39458	3446525	3447786	1262	1262	99.92	15540809	4528112	I	ptg000005l
38200	39458	6925488	6926739	1259	1252	99.05	15540809	19300205	I	ptg000001l
38200	39459	620226	618967	1260	1260	99.76	15540809	2779560	I	ptg000009l
39451	40459	27475	28515	1009	1041	92.62	15540809	470475	I	ptg000029l
43520	45976	35700	38113	2457	2414	94.72	15540809	470475	I	ptg000029l
44625	46059	7474161	7472727	1435	1435	92.99	15540809	7501702	I	ptg000003l
44625	46059	13905	15339	1435	1435	93.68	15540809	2861044	I	ptg000015l
44625	46059	1563786	1562352	1435	1435	93.68	15540809	1589093	I	ptg000019l
44625	46051	52123	53550	1427	1428	92.32	15540809	470475	I	ptg000029l
44625	46113	32098	33585	1489	1488	98.39	15540809	775943	I	ptg000030l
44625	46113	37862	39349	1489	1488	98.39	15540809	775943	I	ptg000030l
44704	46059	7417588	7416230	1356	1359	93.69	15540809	7501702	I	ptg000003l
44776	46059	7415066	7413781	1284	1286	92.79	15540809	7501702	I	ptg000003l
44776	46059	7434884	7433599	1284	1286	92.71	15540809	7501702	I	ptg000003l
44776	46059	7437422	7436137	1284	1286	92.79	15540809	7501702	I	ptg000003l
44776	46059	7439960	7438675	1284	1286	92.95	15540809	7501702	I	ptg000003l
44776	46059	7442210	7440925	1284	1286	92.95	15540809	7501702	I	ptg000003l
44776	46059	7444748	7443463	1284	1286	92.95	15540809	7501702	I	ptg000003l
44776	46059	7446998	7445713	1284	1286	92.95	15540809	7501702	I	ptg000003l
44776	46059	7449248	7447963	1284	1286	92.87	15540809	7501702	I	ptg000003l
44776	46059	7469321	7468036	1284	1286	92.87	15540809	7501702	I	ptg000003l
44776	46059	7471711	7470426	1284	1286	92.87	15540809	7501702	I	ptg000003l
44776	46059	1594565	1593281	1284	1285	92.63	15540809	1612997	I	ptg000007l
44776	46059	5825	4540	1284	1286	92.79	15540809	2779560	I	ptg000009l
44776	46059	13258	14543	1284	1286	92.79	15540809	2779560	I	ptg000009l
44776	46059	1561350	1560065	1284	1286	92.79	15540809	1589093	I	ptg000019l
44776	46059	1567495	1566210	1284	1286	92.17	15540809	1589093	I	ptg000019l
44776	46059	43505	44791	1284	1287	92.41	15540809	470475	I	ptg000029l
44776	46059	28718	30002	1284	1285	92.95	15540809	775943	I	ptg000030l
44776	46059	34483	35767	1284	1285	92.95	15540809	775943	I	ptg000030l
44833	46059	7679	8906	1227	1228	92.69	15540809	2779560	I	ptg000009l
44833	46059	11404	10177	1227	1228	92.69	15540809	2779560	I	ptg000009l
47614	50324	35700	38369	2711	2670	92.12	15540809	470475	I	ptg000029l
48568	50324	7402870	7401145	1757	1726	90.03	15540809	7501702	I	ptg000003l
48719	50324	7411553	7409947	1606	1607	90.44	15540809	7501702	I	ptg000003l
48719	50324	7417665	7416057	1606	1609	90.14	15540809	7501702	I	ptg000003l
48719	50324	7423446	7421840	1606	1607	90.44	15540809	7501702	I	ptg000003l
48719	50324	7429269	7427663	1606	1607	90.38	15540809	7501702	I	ptg000003l
48719	50324	7451858	7450252	1606	1607	90.38	15540809	7501702	I	ptg000003l
48719	50318	7457567	7455967	1600	1601	90.34	15540809	7501702	I	ptg000003l
48719	50324	7463388	7461782	1606	1607	90.32	15540809	7501702	I	ptg000003l
48719	50189	7474161	7472690	1471	1472	90.58	15540809	7501702	I	ptg000003l
48719	50324	5171	6777	1606	1607	90.32	15540809	2861044	I	ptg000015l
48719	50324	13905	15512	1606	1608	90.20	15540809	2861044	I	ptg000015l
48719	50324	1563786	1562179	1606	1608	90.20	15540809	1589093	I	ptg000019l
48719	50324	52123	53730	1606	1608	90.14	15540809	470475	I	ptg000029l
48719	49763	32098	33143	1045	1046	96.09	15540809	775943	I	ptg000030l
48719	49763	37862	38907	1045	1046	96.09	15540809	775943	I	ptg000030l
48870	50189	7415066	7413744	1320	1323	89.96	15540809	7501702	I	ptg000003l
48870	50189	7434884	7433562	1320	1323	89.89	15540809	7501702	I	ptg000003l
48870	50189	7437422	7436100	1320	1323	89.96	15540809	7501702	I	ptg000003l
48870	50189	7439960	7438638	1320	1323	90.11	15540809	7501702	I	ptg000003l
