[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
29285	30542	5848554	5847293	1258	1262	99.13	15540809	23128849	I	ChrV
29288	30546	14276082	14274824	1259	1259	99.44	15540809	23128849	I	ChrV
38196	39454	14274824	14276082	1259	1259	99.44	15540809	23128849	I	ChrV
56289	57540	98645	99895	1252	1251	96.01	15540809	17414368	I	ChrI
61760	62874	3994383	3995490	1115	1108	88.89	15540809	17414368	I	ChrI
61779	62874	8918436	8917344	1096	1093	86.01	15540809	17414368	I	ChrI
61787	62827	3995816	3996887	1041	1072	78.69	15540809	17414368	I	ChrI
66795	68345	133195	131624	1551	1572	89.29	15540809	17414368	I	ChrI
67683	68922	2823082	2821919	1240	1164	85.78	15540809	17414368	I	ChrI
68964	72629	2821769	2818103	3666	3667	92.73	15540809	17414368	I	ChrI
72636	73856	2817688	2816460	1221	1229	91.01	15540809	17414368	I	ChrI
79947	81151	2810592	2809346	1205	1247	81.74	15540809	17414368	I	ChrI
95175	96277	2795762	2794681	1103	1082	87.68	15540809	17414368	I	ChrI
132670	134615	2749709	2747751	1946	1959	91.22	15540809	17414368	I	ChrI
134924	137443	2747713	2745243	2520	2471	92.34	15540809	17414368	I	ChrI
137586	141499	2744886	2740950	3914	3937	93.98	15540809	17414368	I	ChrI
141708	143914	2740785	2738614	2207	2172	91.86	15540809	17414368	I	ChrI
144301	145749	2738047	2736570	1449	1478	91.81	15540809	17414368	I	ChrI
174729	175763	2710865	2709852	1035	1014	85.85	15540809	17414368	I	ChrI
175975	177096	2709748	2708655	1122	1094	83.18	15540809	17414368	I	ChrI
177530	178816	2708131	2706781	1287	1351	80.11	15540809	17414368	I	ChrI
178750	180201	2706366	2704932	1452	1435	83.67	15540809	17414368	I	ChrI
184557	185603	2700904	2699885	1047	1020	82.91	15540809	17414368	I	ChrI
198541	199702	1702	2871	1162	1170	89.77	15540809	8932	I	unassigned_197
212952	214057	2679431	2678312	1106	1120	82.98	15540809	17414368	I	ChrI
213915	214960	2678352	2677313	1046	1040	86.44	15540809	17414368	I	ChrI
215917	216972	2676309	2675180	1056	1130	85.27	15540809	17414368	I	ChrI
238773	240128	2657582	2656233	1356	1350	83.81	15540809	17414368	I	ChrI
255205	256697	2640019	2638428	1493	1592	83.89	15540809	17414368	I	ChrI
256896	259093	2638227	2636090	2198	2138	86.93	15540809	17414368	I	ChrI
262574	263683	14360564	14359459	1110	1106	97.12	15540809	17414368	I	ChrI
262575	264598	22357941	22355922	2024	2020	98.47	15540809	23128849	I	ChrV
262575	263617	3992825	3991786	1043	1040	95.21	15540809	27889088	I	ChrX
262575	264809	8915	11143	2235	2229	95.30	15540809	11143	I	unassigned_162
262575	264842	6121	8382	2268	2262	95.02	15540809	8438	I	unassigned_210
262763	265192	13381256	13383679	2430	2424	97.04	15540809	16136758	I	ChrIII
262917	264717	18904589	18902793	1801	1797	97.34	15540809	23128849	I	ChrV
263170	264596	14300073	14301497	1427	1425	97.13	15540809	17414368	I	ChrI
263226	264625	18183390	18181995	1400	1396	97.72	15540809	19294687	I	ChrII
263259	264269	19944965	19943956	1011	1010	95.76	15540809	23128849	I	ChrV
263292	264675	5609986	5608608	1384	1379	96.03	15540809	19294687	I	ChrII
263302	264734	13471093	13469663	1433	1431	96.73	15540809	19863965	I	ChrIV
263347	264682	1962819	1961488	1336	1332	97.31	15540809	19294687	I	ChrII
263464	265047	15883633	15882053	1584	1581	97.48	15540809	19294687	I	ChrII
263469	265887	12892922	12895332	2419	2411	97.64	15540809	19294687	I	ChrII
263681	265453	5952630	5950822	1773	1809	92.44	15540809	19294687	I	ChrII
263709	264884	941815	940639	1176	1177	96.78	15540809	17414368	I	ChrI
263742	264865	14233853	14234974	1124	1122	91.12	15540809	17414368	I	ChrI
263822	265051	2629940	2628703	1230	1238	97.58	15540809	19294687	I	ChrII
265596	267254	13988312	13989963	1659	1652	96.68	15540809	17414368	I	ChrI
267211	268411	2631178	2629968	1201	1211	88.97	15540809	17414368	I	ChrI
280908	282371	2616896	2615435	1464	1462	86.95	15540809	17414368	I	ChrI
283089	284629	2614814	2613286	1541	1529	85.70	15540809	17414368	I	ChrI
286536	288008	2611428	2609933	1473	1496	86.70	15540809	17414368	I	ChrI
288330	289348	2609443	2608428	1019	1016	93.42	15540809	17414368	I	ChrI
291627	293799	2605680	2603536	2173	2145	85.35	15540809	17414368	I	ChrI
304461	305698	2585067	2583828	1238	1240	90.36	15540809	17414368	I	ChrI
310633	312842	2578259	2576083	2210	2177	86.56	15540809	17414368	I	ChrI
314522	318054	6965077	6968645	3533	3569	91.86	15540809	17414368	I	ChrI
322837	323995	2567982	2566857	1159	1126	85.15	15540809	17414368	I	ChrI
