[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
1	5032	6814	11848	5032	5035	99.46	15540809	4122599	I	ptg000004l
1	5032	8584982	8579948	5032	5035	99.48	15540809	8584993	I	ptg000005l
1	5032	7688988	7683952	5032	5037	99.70	15540809	7698403	I	ptg000008l
1	5032	7713267	7708233	5032	5035	99.48	15540809	7719885	I	ptg000015l
1	5032	241070	236036	5032	5035	99.48	15540809	252262	I	ptg000020l
8	5032	5011507	5006513	5025	4995	98.55	15540809	5016397	I	ptg000018l
5032	15883	7683114	7672286	10852	10829	99.36	15540809	7698403	I	ptg000008l
5032	15769	5005637	4994900	10738	10738	99.87	15540809	5016397	I	ptg000018l
14599	15774	13522	14697	1176	1176	99.91	15540809	4122599	I	ptg000004l
14599	15891	8578274	8576990	1293	1285	99.30	15540809	8584993	I	ptg000005l
14599	15750	7706559	7705408	1152	1152	99.91	15540809	7719885	I	ptg000015l
14599	15756	234362	233205	1158	1158	99.91	15540809	252262	I	ptg000020l
15888	16919	8575548	8576578	1032	1031	99.42	15540809	8584993	I	ptg000005l
15888	17831	14793428	14795370	1944	1943	99.49	15540809	14804816	I	ptg000009l
15888	17365	14796847	14795371	1478	1477	99.46	15540809	14804816	I	ptg000009l
15888	17972	12129	10046	2085	2084	99.57	15540809	3669872	I	ptg000016l
17986	19241	14794032	14792776	1256	1257	99.44	15540809	14804816	I	ptg000009l
17986	19241	11525	12781	1256	1257	99.44	15540809	3669872	I	ptg000016l
18569	28732	8049	18219	10164	10171	99.54	15540809	3669872	I	ptg000016l
20703	28689	14795370	14787381	7987	7990	99.57	15540809	14804816	I	ptg000009l
21169	24437	14795371	14798641	3269	3271	99.54	15540809	14804816	I	ptg000009l
21615	27697	8576578	8570490	6083	6089	99.62	15540809	8584993	I	ptg000005l
23373	28732	5440320	5434958	5360	5363	99.63	15540809	5451571	I	ptg000006l
26324	28654	8570475	8568147	2331	2329	98.80	15540809	8584993	I	ptg000005l
27599	28732	8790	9924	1134	1135	99.30	15540809	239085	I	ptg000001l
29284	30547	4212383	4213646	1264	1264	99.76	15540809	7484078	I	ptg000007l
29284	30543	5082733	5083992	1260	1260	99.60	15540809	5280515	I	ptg000013l
29286	30542	1062426	1061170	1257	1257	99.76	15540809	10043262	I	ptg000014l
29287	30543	1687646	1686390	1257	1257	99.76	15540809	8584993	I	ptg000005l
29287	30542	4437665	4436410	1256	1256	99.84	15540809	7698403	I	ptg000008l
29287	30543	891924	890668	1257	1257	99.84	15540809	7694522	I	ptg000011l
29287	30542	4979228	4977973	1256	1256	99.76	15540809	7694522	I	ptg000011l
33381	34964	224122	222561	1584	1562	89.81	15540809	252262	I	ptg000020l
34085	35275	14784608	14783484	1191	1125	87.27	15540809	14804816	I	ptg000009l
38195	39458	4213646	4212383	1264	1264	99.76	15540809	7484078	I	ptg000007l
38199	39458	5083992	5082733	1260	1260	99.60	15540809	5280515	I	ptg000013l
48742	50152	14787070	14785662	1411	1409	86.44	15540809	14804816	I	ptg000009l
48870	50321	17127	15672	1452	1456	92.05	15540809	4122599	I	ptg000004l
48870	50321	17637	19092	1452	1456	92.05	15540809	4122599	I	ptg000004l
48870	50324	5441825	5440367	1455	1459	92.07	15540809	5451571	I	ptg000006l
48870	50324	5444369	5442910	1455	1460	92.01	15540809	5451571	I	ptg000006l
49092	50322	9865	11097	1231	1233	91.59	15540809	7484078	I	ptg000007l
49201	50322	9857	8735	1122	1123	92.98	15540809	7484078	I	ptg000007l
51314	52563	223476	222245	1250	1232	87.24	15540809	252262	I	ptg000020l
51379	52559	14784608	14783483	1181	1126	88.92	15540809	14804816	I	ptg000009l
