[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
18569	19871	725810	724502	1303	1309	98.55	15540809	732520	I	ptg000033l
26443	28673	11210	13424	2231	2215	98.66	15540809	498563	I	ptg000046l
29287	30547	4527600	4528860	1261	1261	99.68	15540809	5799506	I	ptg000011l
32372	33380	28118	29127	1009	1010	98.91	15540809	3683283	I	ptg000004l
34003	35275	6521507	6520271	1273	1237	89.51	15540809	6528095	I	ptg000021l
34023	35275	5023192	5024405	1253	1214	87.66	15540809	6899612	I	ptg000006l
35267	36370	29224	28118	1104	1107	98.55	15540809	3683283	I	ptg000004l
35267	36370	302330	303402	1104	1073	91.52	15540809	313934	I	ptg000043l
35272	36370	573095	574181	1099	1087	89.53	15540809	1826014	I	ptg000017l
39451	40459	19693	20734	1009	1042	93.10	15540809	3683283	I	ptg000004l
39451	40459	311919	310879	1009	1041	93.28	15540809	313934	I	ptg000043l
39453	40460	582947	581906	1008	1042	93.10	15540809	1826014	I	ptg000017l
40349	41401	6267	7317	1053	1051	95.45	15540809	498563	I	ptg000046l
40362	41401	5801	4764	1040	1038	95.29	15540809	498563	I	ptg000046l
44776	46059	14593	15879	1284	1287	89.86	15540809	498563	I	ptg000046l
44931	46059	2750909	2749780	1129	1130	91.89	15540809	2782171	I	ptg000028l
44989	46117	6523392	6522260	1129	1133	93.03	15540809	6528095	I	ptg000021l
47614	50324	303560	300880	2711	2681	91.99	15540809	313934	I	ptg000043l
48630	50324	299830	298139	1695	1692	90.27	15540809	313934	I	ptg000043l
48688	50324	8976	10610	1637	1635	91.14	15540809	498563	I	ptg000046l
48688	50324	16998	18632	1637	1635	91.07	15540809	498563	I	ptg000046l
48870	50324	1677932	1676475	1455	1458	91.31	15540809	1693745	I	ptg000027l
48870	50324	294498	293040	1455	1459	91.24	15540809	313934	I	ptg000043l
48870	50329	14593	16057	1460	1465	91.41	15540809	498563	I	ptg000046l
48870	50325	32407	33866	1456	1460	91.32	15540809	498563	I	ptg000046l
48870	50323	34645	36103	1454	1459	88.36	15540809	498563	I	ptg000046l
48959	50324	730024	728655	1366	1370	92.57	15540809	732520	I	ptg000033l
49022	50323	573092	571788	1302	1305	88.60	15540809	1826014	I	ptg000017l
49025	50324	2750909	2749607	1300	1303	87.67	15540809	2782171	I	ptg000028l
49083	50154	6523392	6522317	1072	1076	87.56	15540809	6528095	I	ptg000021l
50313	52569	5022216	5024416	2257	2201	90.42	15540809	6899612	I	ptg000006l
51053	52564	6521749	6520265	1512	1485	89.63	15540809	6528095	I	ptg000021l
53352	55855	21554	24058	2504	2505	98.33	15540809	1425134	I	ptg000014l
53646	60663	6263512	6256433	7018	7080	97.34	15540809	6276889	I	ptg000002l
60777	63610	6255896	6253107	2834	2790	96.94	15540809	6276889	I	ptg000002l
63918	85081	6251861	6230608	21164	21254	97.36	15540809	6276889	I	ptg000002l
86818	90805	6230296	6226279	3988	4018	97.10	15540809	6276889	I	ptg000002l
90959	94941	6226126	6222107	3983	4020	95.02	15540809	6276889	I	ptg000002l
95128	98360	6222105	6218865	3233	3241	97.17	15540809	6276889	I	ptg000002l
100148	105460	6216780	6211453	5313	5328	97.27	15540809	6276889	I	ptg000002l
105621	109275	6211451	6207767	3655	3685	97.42	15540809	6276889	I	ptg000002l
111842	112888	6206521	6205498	1047	1024	96.10	15540809	6276889	I	ptg000002l
112890	121998	6205349	6196206	9109	9144	96.37	15540809	6276889	I	ptg000002l
121993	123105	6196038	6194959	1113	1080	93.94	15540809	6276889	I	ptg000002l
123763	129014	6194278	6189028	5252	5251	97.99	15540809	6276889	I	ptg000002l
129401	132836	6189027	6185587	3436	3441	97.45	15540809	6276889	I	ptg000002l
132832	149967	6185077	6167927	17136	17151	99.00	15540809	6276889	I	ptg000002l
150918	152741	6167796	6165997	1824	1800	95.91	15540809	6276889	I	ptg000002l
152506	154384	6165751	6163886	1879	1866	97.40	15540809	6276889	I	ptg000002l
154476	160225	6163884	6158201	5750	5684	94.31	15540809	6276889	I	ptg000002l
160228	162495	6158046	6155752	2268	2295	96.57	15540809	6276889	I	ptg000002l
164236	165662	6153043	6151638	1427	1406	96.64	15540809	6276889	I	ptg000002l
165787	166957	6151637	6150500	1171	1138	90.17	15540809	6276889	I	ptg000002l
