[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
1	5032	16996	22030	5032	5035	99.76	15540809	13817049	I	ptg000011l
1300	15807	4009468	3994960	14508	14509	99.94	15540809	4009468	I	ptg000015l
8570	15829	28286	35545	7260	7260	99.89	15540809	13817049	I	ptg000011l
13520	15626	3810616	3808511	2107	2106	99.91	15540809	3832028	I	ptg000010l
13520	15626	3814200	3812095	2107	2106	99.86	15540809	3832028	I	ptg000010l
15888	17972	23188	21095	2085	2094	99.19	15540809	1809412	I	ptg000009l
17986	19241	22574	23840	1256	1267	98.58	15540809	1809412	I	ptg000009l
18569	28724	19091	29271	10156	10181	99.28	15540809	1809412	I	ptg000009l
18984	23027	3992643	3988595	4044	4049	99.19	15540809	4009468	I	ptg000015l
25581	28347	47614	50380	2767	2767	99.21	15540809	13817049	I	ptg000011l
29284	30543	2222732	2223991	1260	1260	99.60	15540809	3567560	I	ptg000007l
29285	30546	376578	377839	1262	1262	99.68	15540809	10674126	I	ptg000005l
29286	30542	1456734	1455478	1257	1257	99.76	15540809	6069048	I	ptg000003l
29286	30542	4692034	4690778	1257	1257	100.00	15540809	6069048	I	ptg000003l
29286	30546	4169238	4167978	1261	1261	99.68	15540809	15659370	I	ptg000008l
29286	30542	4181004	4182260	1257	1257	99.84	15540809	15659370	I	ptg000008l
29286	30542	1644811	1643555	1257	1257	99.76	15540809	6692861	I	ptg000013l
29287	30544	10664392	10663135	1258	1258	99.76	15540809	13817049	I	ptg000011l
29288	30546	4533868	4535126	1259	1259	99.76	15540809	6692861	I	ptg000013l
33983	35275	6657562	6656270	1293	1293	98.22	15540809	6692861	I	ptg000013l
33983	35275	6672167	6670875	1293	1293	98.22	15540809	6692861	I	ptg000013l
33983	35275	6673333	6674625	1293	1293	98.22	15540809	6692861	I	ptg000013l
34009	35275	3987043	3985788	1267	1256	97.24	15540809	4009468	I	ptg000015l
38196	39457	377839	376578	1262	1262	99.68	15540809	10674126	I	ptg000005l
38196	39454	4535126	4533868	1259	1259	99.76	15540809	6692861	I	ptg000013l
38199	39453	6611381	6612635	1255	1255	100.00	15540809	10262746	I	ptg000001l
38199	39458	2223991	2222732	1260	1260	99.60	15540809	3567560	I	ptg000007l
44776	46059	65038	66323	1284	1286	91.62	15540809	10262746	I	ptg000001l
44776	46059	6526949	6528232	1284	1284	91.23	15540809	10849332	I	ptg000004l
44776	46107	3993973	3992641	1332	1333	96.48	15540809	4009468	I	ptg000015l
48870	50324	65038	66495	1455	1458	98.63	15540809	10262746	I	ptg000001l
48870	50324	6526949	6528403	1455	1455	98.56	15540809	10849332	I	ptg000004l
48870	50152	3993973	3992689	1283	1285	91.46	15540809	4009468	I	ptg000015l
50313	52564	6658533	6656264	2252	2270	93.48	15540809	6692861	I	ptg000013l
50325	52564	6672376	6674631	2240	2256	93.57	15540809	6692861	I	ptg000013l
50882	52564	6672595	6670869	1683	1727	93.63	15540809	6692861	I	ptg000013l
51323	52566	3987039	3985780	1244	1260	94.29	15540809	4009468	I	ptg000015l
52562	53790	51622	50387	1229	1236	99.19	15540809	13817049	I	ptg000011l
52863	78101	52308	77545	25239	25238	99.77	15540809	13817049	I	ptg000011l
53352	55849	8136475	8133976	2498	2500	98.76	15540809	8168501	I	ptg000002l
78165	152741	77544	152103	74577	74560	99.70	15540809	13817049	I	ptg000011l
152506	154391	152021	153911	1886	1891	99.31	15540809	13817049	I	ptg000011l
154407	162580	153838	162002	8174	8165	99.69	15540809	13817049	I	ptg000011l
162629	172094	161895	171450	9466	9556	97.36	15540809	13817049	I	ptg000011l
168050	169689	1586928	1585297	1640	1632	92.34	15540809	4009468	I	ptg000015l
168230	169459	599867	598655	1230	1213	91.95	15540809	1809412	I	ptg000009l
172094	188877	171633	188411	16784	16779	99.52	15540809	13817049	I	ptg000011l
188790	199087	188040	198371	10298	10332	98.10	15540809	13817049	I	ptg000011l
190713	191738	958133	959166	1026	1034	96.32	15540809	10262746	I	ptg000001l
190714	191738	5901425	5900403	1025	1023	97.66	15540809	10262746	I	ptg000001l
190714	191738	1652957	1651935	1025	1023	96.79	15540809	8168501	I	ptg000002l
190714	191738	1668851	1669888	1025	1038	94.09	15540809	8168501	I	ptg000002l
190714	191738	1672158	1673195	1025	1038	94.09	15540809	8168501	I	ptg000002l
190714	191738	1675463	1676500	1025	1038	94.09	15540809	8168501	I	ptg000002l
