[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
26490	28566	5027	2950	2077	2078	99.52	15540809	1038199	I	ptg000032l
27064	28653	5026	6618	1590	1593	99.31	15540809	1038199	I	ptg000032l
27599	28664	5329	6395	1066	1067	99.16	15540809	973036	I	ptg000012l
29281	30543	2331188	2329930	1263	1259	99.45	15540809	2678399	I	ptg000009l
29285	30543	485848	487106	1259	1259	99.60	15540809	6630659	I	ptg000015l
29286	30544	3064014	3062756	1259	1259	99.76	15540809	6630659	I	ptg000015l
29286	30543	882514	883771	1258	1258	99.84	15540809	1102019	I	ptg000027l
29286	30543	754750	756007	1258	1258	99.84	15540809	1777116	I	ptg000034l
29287	30543	2419613	2418357	1257	1257	99.76	15540809	3351286	I	ptg000010l
32372	33380	3144688	3143672	1009	1017	98.82	15540809	3153313	I	ptg000007l
32372	33380	1750674	1749659	1009	1016	98.92	15540809	1754358	I	ptg000033l
32372	33380	8454	9465	1009	1012	99.11	15540809	238651	I	ptg000040l
34023	35275	1744588	1743341	1253	1248	92.68	15540809	1754358	I	ptg000033l
35267	36370	3143575	3144688	1104	1114	98.56	15540809	3153313	I	ptg000007l
35267	36370	1749562	1750674	1104	1113	98.65	15540809	1754358	I	ptg000033l
35267	36370	9562	8454	1104	1109	98.83	15540809	238651	I	ptg000040l
38199	39461	2329930	2331188	1263	1259	99.45	15540809	2678399	I	ptg000009l
42023	46059	3146343	3142299	4037	4045	97.70	15540809	3153313	I	ptg000007l
42023	45721	6799	10499	3699	3701	99.41	15540809	238651	I	ptg000040l
42160	46059	1752192	1748287	3900	3906	97.67	15540809	1754358	I	ptg000033l
44312	45497	1560	2748	1186	1189	99.33	15540809	425555	I	ptg000039l
44781	46059	5950453	5949171	1279	1283	95.41	15540809	5955564	I	ptg000006l
46117	50324	3146343	3142127	4208	4217	98.55	15540809	3153313	I	ptg000007l
46117	50324	6799	11009	4208	4211	98.62	15540809	238651	I	ptg000040l
46254	50324	1752192	1748115	4071	4078	98.55	15540809	1754358	I	ptg000033l
48406	50324	1560	3481	1919	1922	99.22	15540809	425555	I	ptg000039l
48875	50324	5950453	5948998	1450	1456	90.47	15540809	5955564	I	ptg000006l
50588	52564	1745329	1743335	1977	1995	91.60	15540809	1754358	I	ptg000033l
53321	57165	10462	6616	3845	3847	99.82	15540809	1038199	I	ptg000032l
53352	55849	29843	32342	2498	2500	98.72	15540809	2613108	I	ptg000020l
54153	153247	10462	109596	99095	99135	99.75	15540809	1038199	I	ptg000032l
153290	172094	109589	128436	18805	18848	99.35	15540809	1038199	I	ptg000032l
168050	169592	304480	306027	1543	1548	93.89	15540809	1999978	I	ptg000018l
