[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
29283	30542	1267098	1265839	1260	1260	99.60	15540809	3723966	I	ptg000038l
29286	30542	1206047	1207303	1257	1257	99.68	15540809	1823182	I	ptg000004l
29287	30543	940650	941906	1257	1257	99.84	15540809	1823182	I	ptg000004l
29287	30542	4893335	4892080	1256	1256	99.68	15540809	5607183	I	ptg000009l
29287	30547	2205146	2203886	1261	1261	99.68	15540809	2383412	I	ptg000011l
31139	32370	3757153	3758390	1232	1238	98.22	15540809	3773204	I	ptg000031l
31202	32370	3770354	3769186	1169	1169	99.66	15540809	3773204	I	ptg000031l
32372	33380	5661	6670	1009	1010	99.41	15540809	2057061	I	ptg000036l
32372	33380	6004	7008	1009	1005	99.21	15540809	431629	I	ptg000048l
34003	35275	3749748	3748525	1273	1224	86.91	15540809	3773204	I	ptg000031l
34003	35221	21407	22587	1219	1181	89.61	15540809	431629	I	ptg000048l
35267	36370	9329	8261	1104	1069	91.86	15540809	1712674	I	ptg000002l
35267	36370	17456	16388	1104	1069	91.86	15540809	1712674	I	ptg000002l
35267	36370	25993	24925	1104	1069	91.86	15540809	1712674	I	ptg000002l
35267	36370	4996102	4997175	1104	1074	91.52	15540809	5001887	I	ptg000008l
35267	36370	2054367	2055439	1104	1073	91.61	15540809	2059653	I	ptg000027l
35267	36370	6767	5661	1104	1107	99.01	15540809	2057061	I	ptg000036l
35267	36370	7105	6004	1104	1102	99.28	15540809	431629	I	ptg000048l
35269	36370	2504132	2503043	1102	1090	89.55	15540809	4098987	I	ptg000024l
36372	37603	3758390	3757153	1232	1238	98.14	15540809	3773204	I	ptg000031l
36372	37540	3769186	3770354	1169	1169	99.57	15540809	3773204	I	ptg000031l
38200	39459	1265839	1267098	1260	1260	99.60	15540809	3723966	I	ptg000038l
39451	41401	3756564	3754592	1951	1973	95.85	15540809	3773204	I	ptg000031l
39453	40460	2494286	2495327	1008	1042	93.10	15540809	4098987	I	ptg000024l
40697	41965	7114	8380	1269	1267	92.38	15540809	431629	I	ptg000048l
43520	45721	5846	8043	2202	2198	97.37	15540809	431629	I	ptg000048l
44931	46059	2659600	2658471	1129	1130	91.88	15540809	2666325	I	ptg000025l
47614	50324	8103	10780	2711	2678	92.21	15540809	1712674	I	ptg000002l
47614	50324	16230	18893	2711	2664	92.20	15540809	1712674	I	ptg000002l
47614	50324	24767	27443	2711	2677	92.24	15540809	1712674	I	ptg000002l
47614	50324	4997333	4994652	2711	2682	92.28	15540809	5001887	I	ptg000008l
47614	50324	2055597	2052917	2711	2681	92.32	15540809	2059653	I	ptg000027l
47614	50322	5846	8551	2709	2706	95.25	15540809	431629	I	ptg000048l
47963	50323	12431	14755	2361	2325	91.48	15540809	834253	I	ptg000021l
48688	50327	5209	3571	1640	1639	91.77	15540809	834253	I	ptg000021l
48688	50327	10798	12436	1640	1639	91.77	15540809	834253	I	ptg000021l
48688	50154	679473	678003	1467	1471	88.02	15540809	691011	I	ptg000043l
48688	49772	5091	4009	1085	1083	87.41	15540809	431629	I	ptg000048l
49022	50323	2504132	2505437	1302	1306	88.52	15540809	4098987	I	ptg000024l
49025	50324	2659600	2658298	1300	1303	87.60	15540809	2666325	I	ptg000025l
50005	52564	3751021	3748519	2560	2503	88.39	15540809	3773204	I	ptg000031l
50313	52569	243174	240974	2257	2201	90.42	15540809	2528902	I	ptg000020l
51312	52562	21405	22645	1251	1241	90.25	15540809	431629	I	ptg000048l
53352	55855	1416998	1414495	2504	2504	98.41	15540809	1483012	I	ptg000010l
53646	60663	4962168	4955079	7018	7090	97.47	15540809	5001887	I	ptg000008l
60777	63610	4954542	4951753	2834	2790	96.90	15540809	5001887	I	ptg000008l
63918	85081	4950507	4929260	21164	21248	97.36	15540809	5001887	I	ptg000008l
86818	90805	4928948	4924909	3988	4040	96.57	15540809	5001887	I	ptg000008l
90959	94941	4924762	4920778	3983	3985	94.13	15540809	5001887	I	ptg000008l
95128	98360	4920776	4917546	3233	3231	97.02	15540809	5001887	I	ptg000008l
100148	105460	4915461	4910135	5313	5327	97.27	15540809	5001887	I	ptg000008l
105621	109275	4910133	4906451	3655	3683	97.37	15540809	5001887	I	ptg000008l
112890	119620	4902728	4895939	6731	6790	96.59	15540809	5001887	I	ptg000008l
119755	121998	4895937	4893725	2244	2213	95.22	15540809	5001887	I	ptg000008l
121993	123105	4893557	4892478	1113	1080	93.86	15540809	5001887	I	ptg000008l
123763	129014	4891797	4886547	5252	5251	97.99	15540809	5001887	I	ptg000008l
129401	132836	4886546	4883106	3436	3441	97.37	15540809	5001887	I	ptg000008l
132832	149967	4882596	4865446	17136	17151	98.97	15540809	5001887	I	ptg000008l
150918	154384	4865315	4861861	3467	3455	96.23	15540809	5001887	I	ptg000008l
154476	160225	4861859	4856172	5750	5688	94.39	15540809	5001887	I	ptg000008l
160228	162495	4856017	4853727	2268	2291	96.43	15540809	5001887	I	ptg000008l
164236	165662	4851016	4849611	1427	1406	96.64	15540809	5001887	I	ptg000008l
165787	166924	4849610	4848450	1138	1161	92.61	15540809	5001887	I	ptg000008l
166426	168281	4847334	4845390	1856	1945	89.77	15540809	5001887	I	ptg000008l
168050	169649	1439663	1438066	1600	1598	93.61	15540809	2057061	I	ptg000036l
168230	169459	1610766	1612003	1230	1238	93.00	15540809	5607183	I	ptg000009l
168230	169459	730174	728932	1230	1243	94.77	15540809	1353120	I	ptg000041l
169071	171844	4845390	4842609	2774	2782	91.08	15540809	5001887	I	ptg000008l
172094	185699	4842540	4829053	13606	13488	96.40	15540809	5001887	I	ptg000008l
185967	187789	4829056	4827301	1823	1756	92.79	15540809	5001887	I	ptg000008l
187471	188956	4826579	4825016	1486	1564	91.46	15540809	5001887	I	ptg000008l
189066	190713	4825169	4823548	1648	1622	96.12	15540809	5001887	I	ptg000008l
190652	191834	591454	592664	1183	1211	93.34	15540809	2666325	I	ptg000025l
190712	191738	948557	947529	1027	1029	97.38	15540809	5607183	I	ptg000009l
190713	191738	607067	608093	1026	1027	97.27	15540809	1712674	I	ptg000002l
190713	191738	4470464	4471490	1026	1027	98.15	15540809	5001887	I	ptg000008l
190713	191750	477335	476299	1038	1037	97.21	15540809	5607183	I	ptg000009l
190713	191738	491764	490740	1026	1025	97.37	15540809	5607183	I	ptg000009l
190713	191738	2796710	2795679	1026	1032	97.58	15540809	5607183	I	ptg000009l
190714	191738	62664	63686	1025	1023	96.88	15540809	1823182	I	ptg000004l
190714	191738	4186017	4184994	1025	1024	97.66	15540809	5001887	I	ptg000008l
190714	191739	2389229	2388200	1026	1030	97.28	15540809	2528902	I	ptg000020l
190714	191738	2335028	2334006	1025	1023	97.66	15540809	2666325	I	ptg000025l
190714	191738	260355	261380	1025	1026	96.21	15540809	2057061	I	ptg000036l
190714	191738	891293	892309	1025	1017	96.00	15540809	1274011	I	ptg000042l
190714	191738	1208034	1207009	1025	1026	97.27	15540809	1274011	I	ptg000042l
190729	191738	489185	488176	1010	1010	97.43	15540809	5607183	I	ptg000009l
190738	191738	513186	512185	1001	1002	97.11	15540809	751597	I	ptg000044l
191917	198098	4823118	4816939	6182	6180	95.56	15540809	5001887	I	ptg000008l
199363	201736	4817273	4814884	2374	2390	95.45	15540809	5001887	I	ptg000008l
201959	215383	4813338	4799923	13425	13416	94.90	15540809	5001887	I	ptg000008l
215384	217593	4799824	4797590	2210	2235	94.99	15540809	5001887	I	ptg000008l
217117	218300	4797651	4796462	1184	1190	93.27	15540809	5001887	I	ptg000008l
219186	221705	4796778	4794303	2520	2476	93.78	15540809	5001887	I	ptg000008l
221704	223574	4794083	4792215	1871	1869	93.88	15540809	5001887	I	ptg000008l
223628	225541	4792366	4790436	1914	1931	96.18	15540809	5001887	I	ptg000008l
225532	229076	4790547	4786957	3545	3591	94.48	15540809	5001887	I	ptg000008l
229076	231290	4786813	4784622	2215	2192	94.93	15540809	5001887	I	ptg000008l
231180	232272	4784835	4783831	1093	1005	85.91	15540809	5001887	I	ptg000008l
232272	235782	4783713	4780245	3511	3469	96.28	15540809	5001887	I	ptg000008l
236694	238316	670982	672584	1623	1603	98.34	15540809	4183388	I	ptg000012l
236695	238315	3518950	3517330	1621	1621	99.88	15540809	4183388	I	ptg000012l
236695	238315	4227723	4226103	1621	1621	99.81	15540809	4686773	I	ptg000015l
236696	238316	189312	190931	1621	1620	99.81	15540809	572520	I	ptg000056l
