[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
48630	50142	853023	851500	1513	1524	82.91	15540809	934967	I	ptg000044l
56259	57538	2338436	2337158	1280	1279	95.16	15540809	2422962	I	ptg000032l
59833	60972	2334125	2333018	1140	1108	83.25	15540809	2422962	I	ptg000032l
61760	62874	823662	824768	1115	1107	88.89	15540809	1440518	I	ptg000037l
61779	62874	4911276	4912368	1096	1093	86.01	15540809	5051564	I	ptg000006l
66794	68735	2304762	2306638	1942	1877	84.67	15540809	2422962	I	ptg000032l
67683	68922	413463	412309	1240	1155	85.37	15540809	780691	I	ptg000046l
68964	72630	412158	408474	3667	3685	93.20	15540809	780691	I	ptg000046l
72634	73856	407887	406653	1223	1235	91.04	15540809	780691	I	ptg000046l
95204	96277	386369	385322	1074	1048	87.95	15540809	780691	I	ptg000046l
108301	109533	369714	368513	1233	1202	84.01	15540809	780691	I	ptg000046l
132670	134615	342370	340437	1946	1934	91.20	15540809	780691	I	ptg000046l
134921	137461	339542	337046	2541	2497	92.41	15540809	780691	I	ptg000046l
137586	143914	336880	330598	6329	6283	92.57	15540809	780691	I	ptg000046l
144269	145749	330070	328552	1481	1519	90.39	15540809	780691	I	ptg000046l
174729	175768	302711	301684	1040	1028	85.62	15540809	780691	I	ptg000046l
175927	177096	301606	300466	1170	1141	82.11	15540809	780691	I	ptg000046l
177542	178635	299930	298802	1094	1129	84.59	15540809	780691	I	ptg000046l
178746	180007	298426	297191	1262	1236	83.38	15540809	780691	I	ptg000046l
184557	185603	293045	292041	1047	1005	84.35	15540809	780691	I	ptg000046l
198171	199690	6877883	6876412	1520	1472	87.19	15540809	7465643	I	ptg000018l
212952	214985	266995	264972	2034	2024	84.34	15540809	780691	I	ptg000046l
217728	218862	260447	259315	1135	1133	84.96	15540809	780691	I	ptg000046l
218647	219837	260169	258979	1191	1191	86.09	15540809	780691	I	ptg000046l
238771	240128	242982	241623	1358	1360	84.15	15540809	780691	I	ptg000046l
243249	244569	238632	237364	1321	1269	80.81	15540809	780691	I	ptg000046l
248500	249611	233905	232871	1112	1035	79.63	15540809	780691	I	ptg000046l
255187	256697	225156	223543	1511	1614	84.06	15540809	780691	I	ptg000046l
256897	259093	223341	221223	2197	2119	87.33	15540809	780691	I	ptg000046l
262575	264805	1134864	1137088	2231	2225	97.13	15540809	10347425	I	ptg000003l
262575	264660	1415041	1417120	2086	2080	98.08	15540809	5562059	I	ptg000013l
262575	265114	1276438	1273887	2540	2552	96.87	15540809	1288501	I	ptg000021l
262575	265021	1056367	1053919	2447	2449	96.46	15540809	3272774	I	ptg000034l
262939	264743	1524802	1526595	1805	1794	96.24	15540809	2308511	I	ptg000008l
263013	264583	1689920	1688357	1571	1564	95.93	15540809	2308511	I	ptg000008l
263098	264597	221746	223241	1500	1496	96.47	15540809	1472948	I	ptg000031l
263202	264625	1199362	1200781	1424	1420	97.75	15540809	1563058	I	ptg000016l
263332	264629	10414579	10415873	1298	1295	96.77	15540809	12252792	I	ptg000004l
263403	265786	198695	201070	2384	2376	96.81	15540809	1472948	I	ptg000031l
263535	264667	803319	804447	1133	1129	97.18	15540809	1345734	I	ptg000020l
263543	264992	10859677	10858231	1450	1447	96.83	15540809	12252792	I	ptg000004l
263549	265873	1026853	1029170	2325	2318	95.92	15540809	12252792	I	ptg000004l
263649	264951	2650732	2652035	1303	1304	98.16	15540809	5593116	I	ptg000015l
263671	264877	2009056	2007845	1207	1212	96.87	15540809	4898986	I	ptg000023l
263738	264913	1049788	1048615	1176	1174	97.87	15540809	2422962	I	ptg000032l
265998	267523	4488325	4489841	1526	1517	92.40	15540809	6527850	I	ptg000001l
266484	269314	215851	213079	2831	2773	87.64	15540809	780691	I	ptg000046l
278215	279273	202971	201994	1059	978	82.64	15540809	780691	I	ptg000046l
280908	282534	200805	199190	1627	1616	84.49	15540809	780691	I	ptg000046l
283089	284629	198708	197178	1541	1531	86.01	15540809	780691	I	ptg000046l
286878	287942	194848	193765	1065	1084	91.05	15540809	780691	I	ptg000046l
288112	289425	193715	192399	1314	1317	90.17	15540809	780691	I	ptg000046l
291640	293799	190042	187979	2160	2064	84.57	15540809	780691	I	ptg000046l
294541	295596	187054	186013	1056	1042	85.98	15540809	780691	I	ptg000046l
304426	305647	173386	172172	1222	1215	91.38	15540809	780691	I	ptg000046l
309321	310475	167833	166723	1155	1111	83.67	15540809	780691	I	ptg000046l
310968	312844	166426	164565	1877	1862	87.53	15540809	780691	I	ptg000046l
314522	318054	1830867	1827299	3533	3569	91.86	15540809	4227117	I	ptg000014l
324420	326715	156516	154286	2296	2231	84.71	15540809	780691	I	ptg000046l
326774	327857	154034	152951	1084	1084	89.30	15540809	780691	I	ptg000046l
336822	338204	146172	144807	1383	1366	84.66	15540809	780691	I	ptg000046l
338781	340738	144246	142363	1958	1884	81.73	15540809	780691	I	ptg000046l
341551	342735	141583	140392	1185	1192	86.19	15540809	780691	I	ptg000046l
346103	347532	92549	91125	1430	1425	83.18	15540809	780691	I	ptg000046l
361747	363231	70917	69486	1485	1432	82.21	15540809	780691	I	ptg000046l
368735	370860	64152	62039	2126	2114	91.31	15540809	780691	I	ptg000046l
392701	394995	40418	38158	2295	2261	81.65	15540809	780691	I	ptg000046l
398382	399494	33068	31933	1113	1136	83.80	15540809	780691	I	ptg000046l
399811	401344	31908	30332	1534	1577	88.59	15540809	780691	I	ptg000046l
402888	404659	28614	26859	1772	1756	89.83	15540809	780691	I	ptg000046l
408924	410179	20962	19731	1256	1232	82.47	15540809	780691	I	ptg000046l
409762	410768	19859	18866	1007	994	85.74	15540809	780691	I	ptg000046l
417179	418465	12019	10740	1287	1280	86.91	15540809	780691	I	ptg000046l
418584	420992	10540	8135	2409	2406	84.15	15540809	780691	I	ptg000046l
425073	427223	5840	3741	2151	2100	81.91	15540809	780691	I	ptg000046l
427005	428213	3662	2454	1209	1209	86.64	15540809	780691	I	ptg000046l
428221	429243	392830	391811	1023	1020	90.87	15540809	875114	I	ptg000019l
428222	429244	1262829	1261810	1023	1020	91.33	15540809	12252792	I	ptg000004l
428222	429244	1824671	1825690	1023	1020	93.18	15540809	4453536	I	ptg000009l
428222	429243	2762404	2763424	1022	1021	90.56	15540809	4453536	I	ptg000009l
428222	429243	2135116	2134097	1022	1020	92.80	15540809	11314804	I	ptg000011l
428222	429243	2663572	2664593	1022	1022	91.34	15540809	11314804	I	ptg000011l
428222	429243	2103524	2104548	1022	1025	90.34	15540809	5562059	I	ptg000013l
428222	429244	2218406	2217388	1023	1019	91.23	15540809	7465643	I	ptg000018l
428222	429243	945461	944445	1022	1017	90.77	15540809	1345734	I	ptg000020l
428222	429244	475513	474493	1023	1021	90.67	15540809	2422962	I	ptg000032l
428222	429244	2993165	2994183	1023	1019	91.24	15540809	4321837	I	ptg000035l
435828	437020	2896	4066	1193	1171	86.84	15540809	2422962	I	ptg000032l
441698	442774	49763	50831	1077	1069	81.04	15540809	2422962	I	ptg000032l
443429	444848	52182	53621	1420	1440	83.86	15540809	2422962	I	ptg000032l
450569	453007	59874	62365	2439	2492	79.38	15540809	2422962	I	ptg000032l
453900	455220	65411	66675	1321	1265	85.29	15540809	2422962	I	ptg000032l
454787	457755	840821	837853	2969	2969	94.64	15540809	2308511	I	ptg000008l
454787	456499	1391431	1393143	1713	1713	95.68	15540809	4898986	I	ptg000023l
455020	456413	2530780	2532166	1394	1387	93.62	15540809	2828847	I	ptg000017l
455290	456650	2530786	2532146	1361	1361	94.49	15540809	2828847	I	ptg000017l
455660	456717	2478073	2479129	1058	1057	96.31	15540809	6527850	I	ptg000001l
455978	458552	2744543	2747116	2575	2574	96.58	15540809	4321837	I	ptg000035l
470020	473709	79865	83628	3690	3764	81.26	15540809	2422962	I	ptg000032l
475650	477134	88581	90041	1485	1461	83.77	15540809	2422962	I	ptg000032l
479054	480457	104123	105527	1404	1405	82.54	15540809	2422962	I	ptg000032l
480720	482106	112923	114328	1387	1406	78.59	15540809	2422962	I	ptg000032l
480727	482180	109655	111125	1454	1471	85.34	15540809	2422962	I	ptg000032l
482686	483736	120195	121248	1051	1054	88.73	15540809	2422962	I	ptg000032l
486523	488264	135565	137281	1742	1717	84.14	15540809	2422962	I	ptg000032l
496956	499124	145248	147448	2169	2201	82.17	15540809	2422962	I	ptg000032l
523049	524281	183535	184734	1233	1200	83.27	15540809	2422962	I	ptg000032l
533848	539759	196738	202586	5912	5849	89.37	15540809	2422962	I	ptg000032l
551675	553686	213133	215219	2012	2087	92.94	15540809	2422962	I	ptg000032l
552152	553686	3336369	3334835	1535	1535	99.74	15540809	4898986	I	ptg000023l
552152	553686	355883	357417	1535	1535	99.74	15540809	2422962	I	ptg000032l
552155	553686	214696	216227	1532	1532	99.80	15540809	2422962	I	ptg000032l
552155	553686	327527	329058	1532	1532	99.80	15540809	2422962	I	ptg000032l
552156	553684	1173479	1171951	1529	1529	99.61	15540809	4898986	I	ptg000023l
552156	553686	1173943	1172413	1531	1531	99.80	15540809	4898986	I	ptg000023l
552156	553686	1173951	1172421	1531	1531	99.74	15540809	4898986	I	ptg000023l
552156	553470	1737586	1736272	1315	1315	100.00	15540809	4898986	I	ptg000023l
552156	553473	1749608	1748291	1318	1318	99.92	15540809	4898986	I	ptg000023l
552156	553686	1751648	1750118	1531	1531	99.80	15540809	4898986	I	ptg000023l
552156	553686	1751656	1750126	1531	1531	99.74	15540809	4898986	I	ptg000023l
552156	553594	2060162	2058724	1439	1439	99.86	15540809	4898986	I	ptg000023l
552156	553602	2060170	2058724	1447	1447	99.79	15540809	4898986	I	ptg000023l
552156	553472	3335789	3334473	1317	1317	99.92	15540809	4898986	I	ptg000023l
