[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
1537	4275	17712	14975	2739	2738	99.56	15540809	10355968	I	ptg000005l
2067	4275	17723	19931	2209	2209	99.55	15540809	10355968	I	ptg000005l
2077	5032	29235	32189	2956	2955	99.66	15540809	10355968	I	ptg000005l
2367	4275	8292	10200	1909	1909	99.58	15540809	10355968	I	ptg000005l
2965	4275	8297	6987	1311	1311	99.54	15540809	10355968	I	ptg000005l
10996	15853	33357	38209	4858	4853	99.55	15540809	10355968	I	ptg000005l
11142	15777	21127	25762	4636	4636	99.70	15540809	10355968	I	ptg000005l
15888	17972	15379142	15381224	2085	2083	99.28	15540809	15391858	I	ptg000007l
15888	17972	23436	21355	2085	2082	99.43	15540809	2678489	I	ptg000013l
18569	28732	15383221	15373045	10164	10177	99.11	15540809	15391858	I	ptg000007l
18569	24344	19356	25139	5776	5784	99.27	15540809	2678489	I	ptg000013l
26059	28671	9461465	9458849	2613	2617	99.24	15540809	9468050	I	ptg000001l
26059	28643	5246	7829	2585	2584	99.03	15540809	15391858	I	ptg000007l
26214	28576	3286	5653	2363	2368	99.24	15540809	14547972	I	ptg000006l
27561	28703	10092	11238	1143	1147	98.43	15540809	2678489	I	ptg000013l
29279	30543	1354573	1353309	1265	1265	99.68	15540809	2678489	I	ptg000013l
29282	30546	1375801	1377065	1265	1265	99.68	15540809	9468050	I	ptg000001l
29283	30543	4828504	4827244	1261	1261	99.84	15540809	10615303	I	ptg000008l
29284	30542	2074944	2073686	1259	1259	99.76	15540809	5985701	I	ptg000003l
29285	30542	7526265	7525008	1258	1258	99.84	15540809	12572220	I	ptg000002l
29285	30543	1666525	1667783	1259	1259	99.76	15540809	14547972	I	ptg000006l
29285	30542	8136011	8134754	1258	1258	99.84	15540809	14547972	I	ptg000006l
29285	30544	2756978	2755719	1260	1260	99.84	15540809	9115128	I	ptg000012l
29285	30545	8912700	8911440	1261	1261	99.68	15540809	9115128	I	ptg000012l
29286	30543	8250183	8251440	1258	1258	99.76	15540809	9468050	I	ptg000001l
29286	30542	6678738	6677482	1257	1257	99.84	15540809	12572220	I	ptg000002l
