[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
18569	19871	3879	5183	1303	1305	98.85	15540809	2325730	I	ptg000021l
27599	28674	6600	7676	1076	1077	99.07	15540809	5643156	I	ptg000001l
32372	33380	1464582	1463576	1009	1007	99.41	15540809	1493827	I	ptg000036l
34023	35275	1882460	1881246	1253	1215	87.66	15540809	4236893	I	ptg000012l
35267	36370	1463479	1464582	1104	1104	99.46	15540809	1493827	I	ptg000036l
35272	36370	6617226	6616166	1099	1061	87.38	15540809	7185669	I	ptg000025l
39453	40460	6607395	6608436	1008	1042	93.10	15540809	7185669	I	ptg000025l
39453	40460	1473006	1471965	1008	1042	92.81	15540809	1493827	I	ptg000036l
40697	41965	1463470	1462203	1269	1268	92.31	15540809	1493827	I	ptg000036l
43520	46059	1464740	1462203	2540	2538	95.01	15540809	1493827	I	ptg000036l
44931	46059	2515149	2514019	1129	1131	91.98	15540809	2529987	I	ptg000017l
47614	50324	1464740	1462030	2711	2711	95.36	15540809	1493827	I	ptg000036l
48889	50324	670954	672393	1436	1440	91.27	15540809	677481	I	ptg000008l
49022	50323	6617229	6618533	1302	1305	88.60	15540809	7185669	I	ptg000025l
49025	50324	2515149	2513846	1300	1304	87.75	15540809	2529987	I	ptg000017l
49027	50323	2600	3899	1297	1300	88.17	15540809	205615	I	ptg000089l
50313	52569	1883436	1881235	2257	2202	90.38	15540809	4236893	I	ptg000012l
53352	55855	2517824	2515321	2504	2504	98.41	15540809	2544621	I	ptg000023l
53646	60663	2028311	2021224	7018	7088	97.45	15540809	2059738	I	ptg000043l
60777	63610	2020687	2017898	2834	2790	96.90	15540809	2059738	I	ptg000043l
63918	85081	2016652	1995397	21164	21256	97.35	15540809	2059738	I	ptg000043l
86818	90805	1995085	1991070	3988	4016	97.12	15540809	2059738	I	ptg000043l
90959	94941	1990917	1986898	3983	4020	95.02	15540809	2059738	I	ptg000043l
95128	98360	1986896	1983656	3233	3241	97.23	15540809	2059738	I	ptg000043l
100148	105460	1981571	1976252	5313	5320	97.10	15540809	2059738	I	ptg000043l
105621	109275	1976250	1972564	3655	3687	97.34	15540809	2059738	I	ptg000043l
111842	112888	1971317	1970294	1047	1024	96.19	15540809	2059738	I	ptg000043l
112890	121998	1970145	1961002	9109	9144	96.30	15540809	2059738	I	ptg000043l
121993	123105	1960834	1959755	1113	1080	93.94	15540809	2059738	I	ptg000043l
123763	129014	1959074	1953824	5252	5251	97.97	15540809	2059738	I	ptg000043l
129401	132836	1953823	1950383	3436	3441	97.37	15540809	2059738	I	ptg000043l
132832	149967	1949874	1932723	17136	17152	99.00	15540809	2059738	I	ptg000043l
150918	152741	1932592	1930794	1824	1799	95.69	15540809	2059738	I	ptg000043l
152506	154384	1930732	1928867	1879	1866	97.40	15540809	2059738	I	ptg000043l
154476	160225	1928865	1923187	5750	5679	94.22	15540809	2059738	I	ptg000043l
160228	162495	1923032	1920738	2268	2295	96.57	15540809	2059738	I	ptg000043l
164236	165662	1918027	1916622	1427	1406	96.64	15540809	2059738	I	ptg000043l
165787	166957	1916621	1915484	1171	1138	90.25	15540809	2059738	I	ptg000043l
166426	168281	1914369	1912440	1856	1930	89.24	15540809	2059738	I	ptg000043l
168049	169598	3240241	3241797	1550	1557	93.35	15540809	3654603	I	ptg000030l
168050	169592	78120	79669	1543	1550	94.22	15540809	1493827	I	ptg000036l
168230	169459	242835	244073	1230	1239	94.69	15540809	974252	I	ptg000050l
169071	171844	1912440	1909658	2774	2783	91.12	15540809	2059738	I	ptg000043l
172094	185699	1909589	1896094	13606	13496	96.33	15540809	2059738	I	ptg000043l
185967	187789	1896097	1894342	1823	1756	92.68	15540809	2059738	I	ptg000043l
187496	188920	1894516	1893054	1425	1463	93.60	15540809	2059738	I	ptg000043l
187789	188956	1894206	1892969	1168	1238	92.11	15540809	2059738	I	ptg000043l
189066	190713	1893122	1891501	1648	1622	96.18	15540809	2059738	I	ptg000043l
190652	191834	442686	443896	1183	1211	93.34	15540809	2529987	I	ptg000017l
190712	191738	30413	29385	1027	1029	97.19	15540809	307119	I	ptg000048l
190713	191738	92932	91906	1026	1027	97.47	15540809	677481	I	ptg000008l
190713	191738	2029937	2030968	1026	1032	97.48	15540809	3654603	I	ptg000030l
190713	191738	1544744	1545764	1026	1021	97.28	15540809	2059738	I	ptg000043l
190713	191750	553531	554568	1038	1038	97.11	15540809	688745	I	ptg000069l
190714	191739	4029255	4028226	1026	1030	97.38	15540809	4236893	I	ptg000012l
190714	191738	1131420	1130404	1025	1017	96.00	15540809	1984023	I	ptg000015l
190714	191738	2189410	2188387	1025	1024	97.85	15540809	2529987	I	ptg000017l
