[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
56259	57538	2344877	2343599	1280	1279	95.16	15540809	2483764	I	ptg000054l
59833	60972	2340565	2339458	1140	1108	83.25	15540809	2483764	I	ptg000054l
61760	62874	347664	346557	1115	1108	88.98	15540809	1929657	I	ptg000025l
61779	62874	4178907	4179999	1096	1093	86.01	15540809	7568210	I	ptg000007l
66794	68735	2311202	2313078	1942	1877	84.67	15540809	2483764	I	ptg000054l
67683	68922	1487299	1488474	1240	1176	85.85	15540809	1929657	I	ptg000025l
68964	72629	1488624	1492293	3666	3670	93.61	15540809	1929657	I	ptg000025l
72636	73856	1492873	1494106	1221	1234	91.45	15540809	1929657	I	ptg000025l
95204	96277	1514390	1515437	1074	1048	87.95	15540809	1929657	I	ptg000025l
108301	109533	1531146	1532339	1233	1194	84.03	15540809	1929657	I	ptg000025l
132670	134612	1558613	1560569	1943	1957	91.17	15540809	1929657	I	ptg000025l
134924	137461	1560609	1563102	2538	2494	92.21	15540809	1929657	I	ptg000025l
137586	143914	1563268	1569549	6329	6282	92.58	15540809	1929657	I	ptg000025l
144269	145749	1570077	1571595	1481	1519	90.39	15540809	1929657	I	ptg000025l
175927	177093	1602461	1603603	1167	1143	81.51	15540809	1929657	I	ptg000025l
177542	178635	1604091	1605258	1094	1168	82.80	15540809	1929657	I	ptg000025l
178746	180007	1605634	1606872	1262	1239	83.35	15540809	1929657	I	ptg000025l
184500	185603	1611185	1612275	1104	1091	82.39	15540809	1929657	I	ptg000025l
197990	199000	1052451	1051442	1011	1010	84.36	15540809	2743867	I	ptg000014l
198171	199690	469130	470601	1520	1472	87.19	15540809	2758972	I	ptg000023l
212952	214985	1638055	1640078	2034	2024	84.34	15540809	1929657	I	ptg000025l
217728	218862	1644603	1645735	1135	1133	84.96	15540809	1929657	I	ptg000025l
218647	219837	1644881	1646071	1191	1191	86.09	15540809	1929657	I	ptg000025l
238771	240128	1662068	1663427	1358	1360	84.15	15540809	1929657	I	ptg000025l
243249	244569	1666420	1667688	1321	1269	80.81	15540809	1929657	I	ptg000025l
