[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
29285	30542	1885629	1886886	1258	1258	99.52	15540809	3526006	I	ptg000086l
56289	57596	760813	759503	1308	1311	95.05	15540809	879242	I	ptg000061l
61757	62855	2266827	2267918	1099	1092	89.18	15540809	2899376	I	ptg000058l
61779	62874	148145	147053	1096	1093	86.01	15540809	482902	I	ptg000108l
66795	68345	728212	729781	1551	1570	89.11	15540809	879242	I	ptg000061l
67683	68922	1069702	1068527	1240	1176	85.85	15540809	2899376	I	ptg000058l
68964	72629	1068377	1064708	3666	3670	93.61	15540809	2899376	I	ptg000058l
72636	73856	1064128	1062895	1221	1234	91.45	15540809	2899376	I	ptg000058l
95175	96277	1039297	1038215	1103	1083	87.68	15540809	2899376	I	ptg000058l
108301	109533	1021838	1020623	1233	1216	83.95	15540809	2899376	I	ptg000058l
132670	134650	986249	984263	1981	1987	91.22	15540809	2899376	I	ptg000058l
134921	137545	983589	980960	2625	2630	93.36	15540809	2899376	I	ptg000058l
137586	141499	980652	976747	3914	3906	93.74	15540809	2899376	I	ptg000058l
141708	143914	976234	974055	2207	2180	92.67	15540809	2899376	I	ptg000058l
144269	145749	973527	972014	1481	1514	91.16	15540809	2899376	I	ptg000058l
148216	149965	969464	967761	1750	1704	86.30	15540809	2899376	I	ptg000058l
175927	177093	943020	941879	1167	1142	81.57	15540809	2899376	I	ptg000058l
177542	178682	941391	940190	1141	1202	82.98	15540809	2899376	I	ptg000058l
178853	180201	940161	938799	1349	1363	82.79	15540809	2899376	I	ptg000058l
184497	185603	933421	932356	1107	1066	83.42	15540809	2899376	I	ptg000058l
197782	199393	1537111	1538709	1612	1599	81.68	15540809	3526006	I	ptg000086l
197890	198990	1981578	1982684	1101	1107	84.66	15540809	3526006	I	ptg000086l
212952	214985	906263	904241	2034	2023	84.38	15540809	2899376	I	ptg000058l
217728	218910	899716	898520	1183	1197	84.54	15540809	2899376	I	ptg000058l
218577	219837	899444	898184	1261	1261	85.75	15540809	2899376	I	ptg000058l
243249	244569	879401	878134	1321	1268	81.16	15540809	2899376	I	ptg000058l
255187	256691	867711	866097	1505	1615	82.98	15540809	2899376	I	ptg000058l
262169	263427	858272	856978	1259	1295	91.76	15540809	2899376	I	ptg000058l
262575	265390	38377	35564	2816	2814	97.45	15540809	336943	I	ptg000125l
262974	264959	221145	219166	1986	1980	97.78	15540809	665604	I	ptg000017l
263277	264626	1511418	1512762	1350	1345	97.85	15540809	2580057	I	ptg000027l
263387	267523	2	4124	4137	4123	96.47	15540809	338030	I	ptg000110l
263590	266925	185327	182001	3336	3327	96.40	15540809	1413351	I	ptg000033l
263658	264677	1395890	1394873	1020	1018	97.75	15540809	1413351	I	ptg000033l
263863	264933	60101	59033	1071	1069	98.60	15540809	338030	I	ptg000110l
263949	267523	2	3564	3575	3563	96.81	15540809	338030	I	ptg000110l
266671	269324	857829	855244	2654	2586	88.27	15540809	2899376	I	ptg000058l
270009	271145	854195	853050	1137	1146	88.62	15540809	2899376	I	ptg000058l
280908	282534	843047	841418	1627	1630	85.42	15540809	2899376	I	ptg000058l
283204	284629	841049	839639	1426	1411	86.52	15540809	2899376	I	ptg000058l
286836	287942	837287	836162	1107	1126	90.50	15540809	2899376	I	ptg000058l
288112	289425	836112	834797	1314	1316	90.17	15540809	2899376	I	ptg000058l
290304	291400	833883	832760	1097	1124	81.85	15540809	2899376	I	ptg000058l
294491	295596	829448	828381	1106	1068	85.12	15540809	2899376	I	ptg000058l
304461	305688	813913	812696	1228	1218	90.53	15540809	2899376	I	ptg000058l
309321	310475	808157	807047	1155	1111	83.67	15540809	2899376	I	ptg000058l
310968	312844	806750	804890	1877	1861	87.58	15540809	2899376	I	ptg000058l
314523	318054	22423	18847	3532	3577	91.79	15540809	685915	I	ptg000099l
322837	323995	798923	797798	1159	1126	85.24	15540809	2899376	I	ptg000058l
324465	325514	797737	796713	1050	1025	83.36	15540809	2899376	I	ptg000058l
325615	326646	791322	790298	1032	1025	90.73	15540809	2899376	I	ptg000058l
326593	327857	790174	788900	1265	1275	87.00	15540809	2899376	I	ptg000058l
341551	342735	767564	766390	1185	1175	86.14	15540809	2899376	I	ptg000058l
346103	347432	721476	720147	1330	1330	83.79	15540809	2899376	I	ptg000058l
361747	363231	699848	698417	1485	1432	82.21	15540809	2899376	I	ptg000058l
368735	370860	693083	690970	2126	2114	91.31	15540809	2899376	I	ptg000058l
393478	394531	654740	655805	1054	1066	82.93	15540809	2899376	I	ptg000058l
399812	401263	660745	662222	1452	1478	87.33	15540809	2899376	I	ptg000058l
403048	404528	663758	665235	1481	1478	92.62	15540809	2899376	I	ptg000058l
408924	411175	651018	648765	2252	2254	83.17	15540809	2899376	I	ptg000058l
411946	413387	647668	646236	1442	1433	85.90	15540809	2899376	I	ptg000058l
413980	415324	645844	644526	1345	1319	83.99	15540809	2899376	I	ptg000058l
418584	420992	641361	638935	2409	2427	84.62	15540809	2899376	I	ptg000058l
425201	426248	636830	635791	1048	1040	83.58	15540809	2899376	I	ptg000058l
426995	428182	634973	633812	1188	1162	86.42	15540809	2899376	I	ptg000058l
428221	429243	749296	748277	1023	1020	91.07	15540809	1168174	I	ptg000035l
428222	429243	113396	114415	1022	1020	91.73	15540809	5789488	I	ptg000002l
428222	429244	806861	807877	1023	1017	91.33	15540809	5968708	I	ptg000012l
428222	429243	175920	176939	1022	1020	91.33	15540809	2203054	I	ptg000032l
428222	429244	149312	148299	1023	1014	90.35	15540809	2220837	I	ptg000042l
428222	429243	1074579	1075598	1022	1020	92.80	15540809	2009667	I	ptg000048l
428222	429243	233526	234550	1022	1025	90.43	15540809	2520559	I	ptg000051l
428222	429244	42343	41324	1023	1020	93.18	15540809	586399	I	ptg000052l
428222	429244	43316	42297	1023	1020	93.09	15540809	536045	I	ptg000053l
428222	429244	434189	435209	1023	1021	91.25	15540809	1327735	I	ptg000078l
428222	429243	1085158	1084143	1022	1016	91.22	15540809	1295622	I	ptg000085l
428222	429243	357400	358404	1022	1005	90.75	15540809	856584	I	ptg000112l
435778	437020	624147	622927	1243	1221	86.40	15540809	2899376	I	ptg000058l
441698	442774	564800	563732	1077	1069	81.04	15540809	2899376	I	ptg000058l
443429	444848	562381	560942	1420	1440	83.86	15540809	2899376	I	ptg000058l
451172	452685	554322	552778	1514	1545	85.09	15540809	2899376	I	ptg000058l
454046	455332	551258	550008	1287	1251	87.70	15540809	2899376	I	ptg000058l
454787	456213	540541	541967	1427	1427	95.16	15540809	2899376	I	ptg000058l
454787	456917	374611	372480	2131	2132	94.42	15540809	879242	I	ptg000061l
454787	455974	308731	307544	1188	1188	94.36	15540809	597388	I	ptg000073l
454787	457505	207283	204565	2719	2719	96.14	15540809	482850	I	ptg000096l
454787	456006	327833	329050	1220	1218	92.87	15540809	336943	I	ptg000125l
454788	456133	373818	372471	1346	1348	93.99	15540809	879242	I	ptg000061l
454944	456534	926926	928517	1591	1592	94.24	15540809	1053726	I	ptg000024l
454969	458229	2442595	2439335	3261	3261	94.45	15540809	2947620	I	ptg000019l
455042	456350	191867	193177	1309	1311	95.42	15540809	365926	I	ptg000104l
455313	456490	758426	757249	1178	1178	91.77	15540809	1292646	I	ptg000014l
455475	456798	296947	298272	1324	1326	95.70	15540809	351807	I	ptg000161l
455576	456581	515126	514121	1006	1006	96.32	15540809	1292646	I	ptg000014l
455659	457725	1111653	1113719	2067	2067	95.84	15540809	1144279	I	ptg000005l
455831	457178	191864	193212	1348	1349	94.89	15540809	365926	I	ptg000104l
455864	458181	1063950	1066334	2318	2385	91.91	15540809	3443752	I	ptg000016l
455980	457349	489401	488032	1370	1370	95.26	15540809	1292646	I	ptg000014l
456090	457374	333578	334862	1285	1285	90.67	15540809	586399	I	ptg000052l
456139	457725	147040	148626	1587	1587	95.27	15540809	1084985	I	ptg000094l
459413	460614	548527	547344	1202	1184	85.14	15540809	2899376	I	ptg000058l
465576	466675	540976	539880	1100	1097	91.65	15540809	2899376	I	ptg000058l
468713	470010	537426	536116	1298	1311	85.58	15540809	2899376	I	ptg000058l
470325	471536	535176	533923	1212	1254	82.49	15540809	2899376	I	ptg000058l
471672	474324	533996	531252	2653	2745	81.25	15540809	2899376	I	ptg000058l
475650	476901	527284	526039	1252	1246	85.19	15540809	2899376	I	ptg000058l
479057	480186	513174	512048	1130	1127	83.90	15540809	2899376	I	ptg000058l
480720	482180	507508	506028	1461	1481	86.30	15540809	2899376	I	ptg000058l
482686	483736	498152	497099	1051	1054	88.73	15540809	2899376	I	ptg000058l
486523	488264	482778	481062	1742	1717	84.14	15540809	2899376	I	ptg000058l
497444	499327	472448	470530	1884	1919	82.29	15540809	2899376	I	ptg000058l
522684	524278	446289	444709	1595	1581	83.89	15540809	2899376	I	ptg000058l
526461	527462	442109	441128	1002	982	83.58	15540809	2899376	I	ptg000058l
532257	533307	436382	435350	1051	1033	84.40	15540809	2899376	I	ptg000058l
533848	539759	434414	428592	5912	5823	89.83	15540809	2899376	I	ptg000058l
548876	550138	420375	419031	1263	1345	77.73	15540809	2899376	I	ptg000058l
551638	553686	418214	416174	2049	2041	95.22	15540809	2899376	I	ptg000058l
552152	553686	342271	340737	1535	1535	99.74	15540809	568802	I	ptg000080l
552152	553686	262757	264292	1535	1536	99.74	15540809	351807	I	ptg000161l
552154	553543	9835	8446	1390	1390	99.93	15540809	1165581	I	ptg000020l
552154	553190	44869	45905	1037	1037	100.00	15540809	2899376	I	ptg000058l
552156	553473	5133	3816	1318	1318	99.92	15540809	296721	I	ptg000006l
552156	553657	5317	3816	1502	1502	99.87	15540809	296721	I	ptg000006l
552156	553686	123134	124664	1531	1531	99.80	15540809	1165581	I	ptg000020l
552156	553686	123526	125052	1531	1527	99.09	15540809	1165581	I	ptg000020l
552156	553686	228305	229835	1531	1531	99.80	15540809	1165581	I	ptg000020l
552156	553647	229193	230684	1492	1492	99.66	15540809	1165581	I	ptg000020l
