[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
15888	17972	6130	4048	2085	2083	99.38	15540809	6317840	I	ptg000003l
15888	17972	17477	15395	2085	2083	99.38	15540809	6317840	I	ptg000003l
15888	17972	28794	26712	2085	2083	99.23	15540809	6317840	I	ptg000003l
15888	17972	35015	32933	2085	2083	99.38	15540809	6317840	I	ptg000003l
15888	17972	16355621	16357703	2085	2083	99.38	15540809	16364782	I	ptg000011l
15888	17972	7448	5366	2085	2083	99.38	15540809	7183673	I	ptg000012l
15888	17972	5913	3831	2085	2083	99.38	15540809	8390222	I	ptg000013l
15888	17972	7218102	7220184	2085	2083	99.38	15540809	7226535	I	ptg000015l
15888	17972	6459	4377	2085	2083	99.38	15540809	432712	I	ptg000024l
15888	17972	455841	457923	2085	2083	99.38	15540809	462253	I	ptg000025l
15888	17972	51532	53614	2085	2083	99.38	15540809	57750	I	ptg000030l
17986	19871	28191	30077	1886	1887	98.73	15540809	6317840	I	ptg000003l
18486	19871	10906	12293	1386	1388	98.63	15540809	6317840	I	ptg000003l
18486	19871	22252	23639	1386	1388	98.63	15540809	6317840	I	ptg000003l
18486	19871	39791	41178	1386	1388	98.63	15540809	6317840	I	ptg000003l
18486	19871	16350844	16349457	1386	1388	98.63	15540809	16364782	I	ptg000011l
18486	19871	12225	13612	1386	1388	98.63	15540809	7183673	I	ptg000012l
18486	19871	10690	12077	1386	1388	98.63	15540809	8390222	I	ptg000013l
18486	19871	7213324	7211937	1386	1388	98.63	15540809	7226535	I	ptg000015l
18486	19871	7224343	7222956	1386	1388	98.63	15540809	7226535	I	ptg000015l
18486	19871	11236	12623	1386	1388	98.63	15540809	432712	I	ptg000024l
18486	19871	451064	449677	1386	1388	98.63	15540809	462253	I	ptg000025l
18486	19871	46755	45368	1386	1388	98.63	15540809	57750	I	ptg000030l
18838	26360	2325	9853	7523	7529	99.16	15540809	6317840	I	ptg000003l
18838	26360	13672	21199	7523	7528	99.18	15540809	6317840	I	ptg000003l
18838	23295	24989	29447	4458	4459	99.22	15540809	6317840	I	ptg000003l
18838	26360	31210	38738	7523	7529	99.16	15540809	6317840	I	ptg000003l
18838	26360	16359426	16351897	7523	7530	99.15	15540809	16364782	I	ptg000011l
18838	26360	3643	11172	7523	7530	99.15	15540809	7183673	I	ptg000012l
18838	26360	2108	9637	7523	7530	99.15	15540809	8390222	I	ptg000013l
18838	26360	7221907	7214377	7523	7531	99.14	15540809	7226535	I	ptg000015l
18838	26360	2654	10183	7523	7530	99.15	15540809	432712	I	ptg000024l
18838	26360	459646	452117	7523	7530	99.15	15540809	462253	I	ptg000025l
18838	26360	55337	47808	7523	7530	99.15	15540809	57750	I	ptg000030l
29287	30547	2971928	2973188	1261	1261	99.68	15540809	4240564	I	ptg000007l
29287	30542	7141703	7142958	1256	1256	99.84	15540809	8390222	I	ptg000013l
34023	35275	2493697	2492483	1253	1215	87.74	15540809	7595616	I	ptg000014l
34023	35275	2496683	2495469	1253	1215	87.74	15540809	7595616	I	ptg000014l
34023	35275	2499669	2498455	1253	1215	87.74	15540809	7595616	I	ptg000014l
35272	36370	11952380	11951294	1099	1087	89.53	15540809	16364782	I	ptg000011l
39453	40460	11942528	11943569	1008	1042	93.10	15540809	16364782	I	ptg000011l
40697	41965	21287	22556	1269	1270	94.27	15540809	7183673	I	ptg000012l
44831	45833	58871	59873	1003	1003	90.26	15540809	6317840	I	ptg000003l
44931	46059	16339238	16338108	1129	1131	91.98	15540809	16364782	I	ptg000011l
48870	50323	21270	22728	1454	1459	88.36	15540809	7183673	I	ptg000012l
48870	50324	16546	18004	1455	1459	91.24	15540809	8390222	I	ptg000013l
48870	50324	5857952	5856495	1455	1458	91.24	15540809	5861398	I	ptg000018l
48870	50324	16578	18036	1455	1459	91.31	15540809	432712	I	ptg000024l
49022	50323	11952383	11953687	1302	1305	88.60	15540809	16364782	I	ptg000011l
