[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
1	5032	7147089	7142059	5032	5031	99.27	15540809	7150078	I	ptg000004l
1	5032	3005	8041	5032	5037	99.84	15540809	429808	I	ptg000011l
5032	15765	7141183	7130447	10734	10737	99.89	15540809	7150078	I	ptg000004l
5032	15751	8917	19638	10720	10722	99.85	15540809	429808	I	ptg000011l
8265	13417	20142	25295	5153	5154	99.53	15540809	2542825	I	ptg000014l
9029	13417	18124	13735	4389	4390	99.66	15540809	2542825	I	ptg000014l
11842	14669	56058	58885	2828	2828	99.82	15540809	2542825	I	ptg000014l
14620	15786	6139	7305	1167	1167	99.91	15540809	4165210	I	ptg000013l
15888	17972	18001128	18003210	2085	2083	99.47	15540809	18014048	I	ptg000001l
15888	17972	48748	50831	2085	2084	99.90	15540809	61078	I	ptg000029l
18569	28725	18005206	17995044	10157	10163	99.49	15540809	18014048	I	ptg000001l
18569	28699	52828	42685	10131	10144	99.72	15540809	61078	I	ptg000029l
21901	27363	8665	3207	5463	5459	99.58	15540809	5444962	I	ptg000007l
21901	28718	11302	18119	6818	6818	99.50	15540809	5444962	I	ptg000007l
29285	30542	15034298	15033041	1258	1258	99.76	15540809	16464731	I	ptg000002l
29286	30542	5330110	5328854	1257	1257	100.00	15540809	18014048	I	ptg000001l
29286	30543	14269605	14270862	1258	1258	99.76	15540809	18014048	I	ptg000001l
29286	30542	11890150	11888894	1257	1257	99.84	15540809	16464731	I	ptg000002l
29286	30542	1931392	1932648	1257	1257	99.92	15540809	11300924	I	ptg000003l
29286	30542	6447809	6449056	1257	1248	99.12	15540809	9603567	I	ptg000005l
29286	30543	8838659	8837402	1258	1258	99.84	15540809	9603567	I	ptg000005l
29286	30546	4113244	4111984	1261	1261	99.68	15540809	5444962	I	ptg000007l
29286	30542	4124936	4126192	1257	1257	99.84	15540809	5444962	I	ptg000007l
29286	30542	2930979	2932235	1257	1257	99.76	15540809	4386123	I	ptg000008l
29286	30542	310181	308925	1257	1257	100.00	15540809	925283	I	ptg000010l
29287	30542	6806672	6805417	1256	1256	99.92	15540809	9603567	I	ptg000005l
33983	35275	3241226	3239955	1293	1272	90.61	15540809	18014048	I	ptg000001l
34003	35275	7120470	7119210	1273	1261	89.35	15540809	7150078	I	ptg000004l
34003	35275	7124381	7123121	1273	1261	89.04	15540809	7150078	I	ptg000004l
34003	35275	7128274	7127014	1273	1261	89.04	15540809	7150078	I	ptg000004l
38197	39453	489288	488032	1257	1257	100.00	15540809	6660938	I	ptg000009l
38198	39453	6898173	6896918	1256	1256	99.92	15540809	11300924	I	ptg000003l
44608	46113	9599596	9598101	1506	1496	96.68	15540809	9603567	I	ptg000005l
44695	46113	11296735	11295327	1419	1409	96.48	15540809	11300924	I	ptg000003l
48525	50152	71508	73096	1628	1589	85.96	15540809	2542825	I	ptg000014l
48702	50152	9599596	9598155	1451	1442	92.29	15540809	9603567	I	ptg000005l
48789	50152	11296735	11295381	1364	1355	91.80	15540809	11300924	I	ptg000003l
48870	50324	227047	225612	1455	1436	87.34	15540809	246711	I	ptg000018l
50325	52564	7121431	7119204	2240	2228	93.29	15540809	7150078	I	ptg000004l
50325	52564	7125342	7123115	2240	2228	93.20	15540809	7150078	I	ptg000004l
50325	52564	7129235	7127008	2240	2228	93.20	15540809	7150078	I	ptg000004l
50405	52564	3242180	3239949	2160	2232	90.00	15540809	18014048	I	ptg000001l
51353	52563	2093877	2092703	1211	1175	90.02	15540809	2109129	I	ptg000022l
52562	78101	3180084	3154532	25540	25553	99.81	15540809	3183829	I	ptg000016l
53352	55849	1208415	1205917	2498	2499	98.72	15540809	1248344	I	ptg000012l
78165	105511	3154533	3127152	27347	27382	99.72	15540809	3183829	I	ptg000016l
105555	152741	3127268	3080090	47187	47179	99.67	15540809	3183829	I	ptg000016l
152506	154391	3080188	3078306	1886	1883	99.42	15540809	3183829	I	ptg000016l
154407	172085	3078379	3060670	17679	17710	99.27	15540809	3183829	I	ptg000016l
168050	169689	2420721	2422369	1640	1649	93.31	15540809	4165210	I	ptg000013l
168230	169459	14059476	14058239	1230	1238	92.04	15540809	18014048	I	ptg000001l
168230	169459	10713262	10714490	1230	1229	93.00	15540809	11300924	I	ptg000003l
