,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,0.0001129004686758366
1,I,15000.5,10001,20000,theta,0.00010235222442729904
2,I,25000.5,20001,30000,theta,0.0002809688817712106
3,I,35000.5,30001,40000,theta,0.00048650841148765837
4,I,45000.5,40001,50000,theta,0.00044765827993111234
5,I,55000.5,50001,60000,theta,0.0019824948966738237
6,I,65000.5,60001,70000,theta,0.003064794990839988
7,I,75000.5,70001,80000,theta,0.0035275858602808598
8,I,85000.5,80001,90000,theta,0.004317857412429561
9,I,95000.5,90001,100000,theta,0.0037817156262908887
10,I,105000.5,100001,110000,theta,0.004164085816158304
11,I,115000.5,110001,120000,theta,0.003488429775621553
12,I,125000.5,120001,130000,theta,0.004080427783424918
13,I,135000.5,130001,140000,theta,0.002438052053220896
14,I,145000.5,140001,150000,theta,0.002942810582451477
15,I,155000.5,150001,160000,theta,0.00444112168497372
16,I,165000.5,160001,170000,theta,0.004469723719149728
17,I,175000.5,170001,180000,theta,0.004453089130210848
18,I,185000.5,180001,190000,theta,0.003846198460780806
19,I,195000.5,190001,200000,theta,0.004446738913982382
20,I,205000.5,200001,210000,theta,0.004096380575348666
21,I,215000.5,210001,220000,theta,0.00410634943943309
22,I,225000.5,220001,230000,theta,0.004463471703875073
23,I,235000.5,230001,240000,theta,0.0026186769034159422
24,I,245000.5,240001,250000,theta,0.0047132602173487245
25,I,255000.5,250001,260000,theta,0.004682644887480451
26,I,265000.5,260001,270000,theta,0.005000657948250085
27,I,275000.5,270001,280000,theta,0.0041516095885378865
28,I,285000.5,280001,290000,theta,0.003153131818633155
29,I,295000.5,290001,300000,theta,0.003768102791964933
30,I,305000.5,300001,310000,theta,0.0032820407033466903
31,I,315000.5,310001,320000,theta,0.001816184726252497
32,I,325000.5,320001,330000,theta,0.0018857963290055668
33,I,335000.5,330001,340000,theta,0.0025764824034726335
34,I,345000.5,340001,350000,theta,0.0020698361558399536
35,I,355000.5,350001,360000,theta,0.0032558346786010404
36,I,365000.5,360001,370000,theta,0.0035089044514925545
37,I,375000.5,370001,380000,theta,0.0030275368895388705
38,I,385000.5,380001,390000,theta,0.005843153584074846
39,I,395000.5,390001,400000,theta,0.0045074257742338635
40,I,405000.5,400001,410000,theta,0.004228306898174796
41,I,415000.5,410001,420000,theta,0.004167948685010066
42,I,425000.5,420001,430000,theta,0.005299950669486903
43,I,435000.5,430001,440000,theta,0.00468605340611274
44,I,445000.5,440001,450000,theta,0.0041567815963358765
45,I,455000.5,450001,460000,theta,0.006816503067730196
46,I,465000.5,460001,470000,theta,0.006720926565723141
