,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,0.0025659314974356483
1,I,15000.5,10001,20000,theta,0.0029679920366923215
2,I,25000.5,20001,30000,theta,0.0018083037423134933
3,I,35000.5,30001,40000,theta,0.002578523341778209
4,I,45000.5,40001,50000,theta,0.0027462595056002353
5,I,55000.5,50001,60000,theta,0.0023512437454378146
6,I,65000.5,60001,70000,theta,0.002598660290868813
7,I,75000.5,70001,80000,theta,0.0026346795459189017
8,I,85000.5,80001,90000,theta,0.0022378970805621273
9,I,95000.5,90001,100000,theta,0.002024090427581579
10,I,105000.5,100001,110000,theta,0.0021575665701385896
11,I,115000.5,110001,120000,theta,0.0018414658428239875
12,I,125000.5,120001,130000,theta,0.00247145131253855
13,I,135000.5,130001,140000,theta,0.002067278794320713
14,I,145000.5,140001,150000,theta,0.0017391761342064739
15,I,155000.5,150001,160000,theta,0.0020110023308947357
16,I,165000.5,160001,170000,theta,0.002538368359820065
17,I,175000.5,170001,180000,theta,0.0023428880385439423
18,I,185000.5,180001,190000,theta,0.0018765716580658898
19,I,195000.5,190001,200000,theta,0.0022262170545709514
20,I,205000.5,200001,210000,theta,0.001861536749523191
21,I,215000.5,210001,220000,theta,0.002384712682172164
22,I,225000.5,220001,230000,theta,0.0019510198404451115
23,I,235000.5,230001,240000,theta,0.0015461649942083385
24,I,245000.5,240001,250000,theta,0.0017063899495266936
25,I,255000.5,250001,260000,theta,0.0023838210707557966
26,I,265000.5,260001,270000,theta,0.00277208616932395
27,I,275000.5,270001,280000,theta,0.0025150224898398904
28,I,285000.5,280001,290000,theta,0.0024732270997375547
29,I,295000.5,290001,300000,theta,0.0023155436303080143
30,I,305000.5,300001,310000,theta,0.0021985626257454726
31,I,315000.5,310001,320000,theta,0.001800539244481704
32,I,325000.5,320001,330000,theta,0.0019435441763515416
33,I,335000.5,330001,340000,theta,0.0019250148039014132
34,I,345000.5,340001,350000,theta,0.0018032945088084697
35,I,355000.5,350001,360000,theta,0.0023881633470556863
36,I,365000.5,360001,370000,theta,0.002140958276204691
37,I,375000.5,370001,380000,theta,0.0023480114779165923
38,I,385000.5,380001,390000,theta,0.0025391511825893502
39,I,395000.5,390001,400000,theta,0.0030606525426954837
40,I,405000.5,400001,410000,theta,0.0031618029289815215
41,I,415000.5,410001,420000,theta,0.003094792318335685
42,I,425000.5,420001,430000,theta,0.0026953961442031317
43,I,435000.5,430001,440000,theta,0.0031270717688528754
44,I,445000.5,440001,450000,theta,0.003297043068159379
45,I,455000.5,450001,460000,theta,0.0025437052493621774
46,I,465000.5,460001,470000,theta,0.0030605261742031637
47,I,475000.5,470001,480000,theta,0.0030112731575314966
48,I,485000.5,480001,490000,theta,0.0031773077466667704
49,I,495000.5,490001,500000,theta,0.002908884439099176
50,I,505000.5,500001,510000,theta,0.0025348976402952686
51,I,515000.5,510001,520000,theta,0.0022282020369537854
52,I,525000.5,520001,530000,theta,0.002879609740910983
53,I,535000.5,530001,540000,theta,0.0020073175619999425
54,I,545000.5,540001,550000,theta,0.003299649531084417
55,I,555000.5,550001,560000,theta,0.0024133687365229064
56,I,565000.5,560001,570000,theta,0.0027458953232800307
57,I,575000.5,570001,580000,theta,0.003073036614361628
58,I,585000.5,580001,590000,theta,0.002813691415623224
59,I,595000.5,590001,600000,theta,0.0026376085578829842
60,I,605000.5,600001,610000,theta,0.0031005939698610803
61,I,615000.5,610001,620000,theta,0.0025327863915706496
62,I,625000.5,620001,630000,theta,0.001968689592957695
63,I,635000.5,630001,640000,theta,0.00304798095096408
64,I,645000.5,640001,650000,theta,0.003342156430047341
65,I,655000.5,650001,660000,theta,0.00394911857468756
66,I,665000.5,660001,670000,theta,0.0031635413403506636
67,I,675000.5,670001,680000,theta,0.00322435805727199
68,I,685000.5,680001,690000,theta,0.0036894191289659137
69,I,695000.5,690001,700000,theta,0.0050475094433890194
70,I,705000.5,700001,710000,theta,0.003319627687666242
71,I,715000.5,710001,720000,theta,0.0029533293210758376
72,I,725000.5,720001,730000,theta,0.003117351192429933
73,I,735000.5,730001,740000,theta,0.0031834036021418047
74,I,745000.5,740001,750000,theta,0.0037467338843914363
75,I,755000.5,750001,760000,theta,0.0030070246751425756
76,I,765000.5,760001,770000,theta,0.003034423495197595
77,I,775000.5,770001,780000,theta,0.004426511716170234
78,I,785000.5,780001,790000,theta,0.005067180057138588
79,I,795000.5,790001,800000,theta,0.0037773268428159083
80,I,805000.5,800001,810000,theta,0.003902759653184497
81,I,815000.5,810001,820000,theta,0.003120591307229705
82,I,825000.5,820001,830000,theta,0.002792627109885149
83,I,835000.5,830001,840000,theta,0.0031524228175732025
84,I,845000.5,840001,850000,theta,0.003240961948737719
85,I,855000.5,850001,860000,theta,0.004087757339609929
86,I,865000.5,860001,870000,theta,0.004749609712696406
87,I,875000.5,870001,880000,theta,0.0029335297675538606
88,I,885000.5,880001,890000,theta,0.004501038688749695
89,I,895000.5,890001,900000,theta,0.0035464423385448665
90,I,905000.5,900001,910000,theta,0.0035374937520400635
91,I,915000.5,910001,920000,theta,0.0030542367467194373
92,I,925000.5,920001,930000,theta,0.0035968697369083867
93,I,935000.5,930001,940000,theta,0.0034676765470459674
94,I,945000.5,940001,950000,theta,0.003416517807840566
95,I,955000.5,950001,960000,theta,0.003688420426471284
96,I,965000.5,960001,970000,theta,0.003957700207454421
97,I,975000.5,970001,980000,theta,0.003654305479376665
98,I,985000.5,980001,990000,theta,0.005205825543577868
99,I,995000.5,990001,1000000,theta,0.004362930500220466
100,I,1005000.5,1000001,1010000,theta,0.004813160072546096
101,I,1015000.5,1010001,1020000,theta,0.0047987455129645945
102,I,1025000.5,1020001,1030000,theta,0.0038488972461534726
103,I,1035000.5,1030001,1040000,theta,0.005641726457318082
104,I,1045000.5,1040001,1050000,theta,0.0048568798228811084
