,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,0.0004124317868711887
1,I,15000.5,10001,20000,theta,0.0005211409105454613
2,I,25000.5,20001,30000,theta,0.0005873385758737882
3,I,35000.5,30001,40000,theta,0.0005701978440501571
4,I,45000.5,40001,50000,theta,0.0011466000880592277
5,I,55000.5,50001,60000,theta,0.004447833170982456
6,I,65000.5,60001,70000,theta,0.0058853383706560245
7,I,75000.5,70001,80000,theta,0.0057901541195185206
8,I,85000.5,80001,90000,theta,0.007619399658292654
9,I,95000.5,90001,100000,theta,0.005917221039126626
10,I,105000.5,100001,110000,theta,0.006246618527415259
11,I,115000.5,110001,120000,theta,0.005524480390568044
12,I,125000.5,120001,130000,theta,0.006162925655796275
13,I,135000.5,130001,140000,theta,0.004435815224177203
14,I,145000.5,140001,150000,theta,0.004559449772132416
15,I,155000.5,150001,160000,theta,0.007512964456675783
16,I,165000.5,160001,170000,theta,0.006805358331403774
17,I,175000.5,170001,180000,theta,0.00710433578303031
18,I,185000.5,180001,190000,theta,0.005644946980785997
19,I,195000.5,190001,200000,theta,0.00625191629042571
20,I,205000.5,200001,210000,theta,0.006126158264030342
21,I,215000.5,210001,220000,theta,0.006885758923845484
22,I,225000.5,220001,230000,theta,0.006263963651347084
23,I,235000.5,230001,240000,theta,0.004421527111450037
24,I,245000.5,240001,250000,theta,0.006653108493633978
25,I,255000.5,250001,260000,theta,0.006936808570243975
26,I,265000.5,260001,270000,theta,0.006540471641033036
27,I,275000.5,270001,280000,theta,0.006194264876723194
28,I,285000.5,280001,290000,theta,0.005438446869040178
29,I,295000.5,290001,300000,theta,0.005756647415301606
30,I,305000.5,300001,310000,theta,0.006067700232356322
31,I,315000.5,310001,320000,theta,0.004987027957538374
32,I,325000.5,320001,330000,theta,0.005096647839902971
33,I,335000.5,330001,340000,theta,0.005354842031365192
34,I,345000.5,340001,350000,theta,0.004850161969452056
35,I,355000.5,350001,360000,theta,0.005369076126912031
36,I,365000.5,360001,370000,theta,0.005966186326210623
37,I,375000.5,370001,380000,theta,0.0051420491966884035
38,I,385000.5,380001,390000,theta,0.008058005478140472
39,I,395000.5,390001,400000,theta,0.00674027116386969
40,I,405000.5,400001,410000,theta,0.006230940791381136
41,I,415000.5,410001,420000,theta,0.006880541686964233
42,I,425000.5,420001,430000,theta,0.007524940532770944
43,I,435000.5,430001,440000,theta,0.007655712126422506
44,I,445000.5,440001,450000,theta,0.006399851733543529
45,I,455000.5,450001,460000,theta,0.008828456065233439
46,I,465000.5,460001,470000,theta,0.008274751824564042
47,I,475000.5,470001,480000,theta,0.007505629111138918
48,I,485000.5,480001,490000,theta,0.006570985694608581
49,I,495000.5,490001,500000,theta,0.006312830610514621
50,I,505000.5,500001,510000,theta,0.006419571322475126
51,I,515000.5,510001,520000,theta,0.00688676100432834
52,I,525000.5,520001,530000,theta,0.0063287394606907485
53,I,535000.5,530001,540000,theta,0.007057241360621621
54,I,545000.5,540001,550000,theta,0.007147893200257153
55,I,555000.5,550001,560000,theta,0.006344266337123122
56,I,565000.5,560001,570000,theta,0.007443607678903203
57,I,575000.5,570001,580000,theta,0.007422420916897811
58,I,585000.5,580001,590000,theta,0.014384792149532435
59,I,595000.5,590001,600000,theta,0.008061102222134336
60,I,605000.5,600001,610000,theta,0.007770465777446933
61,I,615000.5,610001,620000,theta,0.005471939381892971
62,I,625000.5,620001,630000,theta,0.008606407889890347
63,I,635000.5,630001,640000,theta,
64,I,645000.5,640001,650000,theta,0.010263388719265788
65,I,655000.5,650001,660000,theta,0.005350464558544685
66,I,665000.5,660001,670000,theta,0.006944054379459287
67,I,675000.5,670001,680000,theta,0.008440679214021567
68,I,685000.5,680001,690000,theta,0.007963497361719332
69,I,695000.5,690001,700000,theta,0.007129261986731467
70,I,705000.5,700001,710000,theta,0.006305957249609005
71,I,715000.5,710001,720000,theta,0.009434856493830553
72,I,725000.5,720001,730000,theta,0.008315403708551572
73,I,735000.5,730001,740000,theta,0.009251851394282704
74,I,745000.5,740001,750000,theta,0.00863064975386982
75,I,755000.5,750001,760000,theta,0.007179078486731575
76,I,765000.5,760001,770000,theta,0.007863242042255492
77,I,775000.5,770001,780000,theta,0.008619593890642919
78,I,785000.5,780001,790000,theta,0.008432522229514756
79,I,795000.5,790001,800000,theta,0.00851070518102739
80,I,805000.5,800001,810000,theta,0.009706898443788218
81,I,815000.5,810001,820000,theta,0.00856875637357838
82,I,825000.5,820001,830000,theta,0.010279993020214975
83,I,835000.5,830001,840000,theta,0.011794185361273206
84,I,845000.5,840001,850000,theta,0.008304688573439509
85,I,855000.5,850001,860000,theta,0.004381437355674368
86,I,865000.5,860001,870000,theta,0.00990998233479477
87,I,875000.5,870001,880000,theta,0.00790121011838341
88,I,885000.5,880001,890000,theta,0.007803923877135269
89,I,895000.5,890001,900000,theta,0.009688753963768438
90,I,905000.5,900001,910000,theta,0.010156620098213262
91,I,915000.5,910001,920000,theta,0.00951646508048882
92,I,925000.5,920001,930000,theta,0.008819180624883065
93,I,935000.5,930001,940000,theta,0.009305114403910736
94,I,945000.5,940001,950000,theta,0.009527966440216024
95,I,955000.5,950001,960000,theta,0.0100209780758483
96,I,965000.5,960001,970000,theta,0.008042552515590218
97,I,975000.5,970001,980000,theta,0.010060229204001143
98,I,985000.5,980001,990000,theta,0.008932863176118033
99,I,995000.5,990001,1000000,theta,0.006386856080574558
100,I,1005000.5,1000001,1010000,theta,0.007868294457360817
101,I,1015000.5,1010001,1020000,theta,0.008756353746059287
102,I,1025000.5,1020001,1030000,theta,0.009376724535924707
103,I,1035000.5,1030001,1040000,theta,0.008846024291605775
104,I,1045000.5,1040001,1050000,theta,0.008946789743000956
105,I,1055000.5,1050001,1060000,theta,0.010001593159429677
