,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,0.00021586520302500727
1,I,15000.5,10001,20000,theta,0.0001957747334386137
2,I,25000.5,20001,30000,theta,0.00018156273002534274
3,I,35000.5,30001,40000,theta,0.0003134811167408117
4,I,45000.5,40001,50000,theta,0.0004078189614591691
5,I,55000.5,50001,60000,theta,0.0014264883194789718
6,I,65000.5,60001,70000,theta,0.0021760224936871906
7,I,75000.5,70001,80000,theta,0.0020399511881885055
8,I,85000.5,80001,90000,theta,0.0028298807935014593
9,I,95000.5,90001,100000,theta,0.0019363271878704016
10,I,105000.5,100001,110000,theta,0.002339228930610032
11,I,115000.5,110001,120000,theta,0.001905235142992555
12,I,125000.5,120001,130000,theta,0.0019035615076724555
13,I,135000.5,130001,140000,theta,0.0016257449754888472
14,I,145000.5,140001,150000,theta,0.0014811825600172734
15,I,155000.5,150001,160000,theta,0.0024677393888617406
16,I,165000.5,160001,170000,theta,0.0022439102177841327
17,I,175000.5,170001,180000,theta,0.0020744313520820435
18,I,185000.5,180001,190000,theta,0.0019703779623499182
19,I,195000.5,190001,200000,theta,0.0017422735283903457
20,I,205000.5,200001,210000,theta,0.0017350277033135787
21,I,215000.5,210001,220000,theta,0.002170371429119586
22,I,225000.5,220001,230000,theta,0.0018597363093887543
23,I,235000.5,230001,240000,theta,0.001486668076023884
24,I,245000.5,240001,250000,theta,0.0022907898643557646
25,I,255000.5,250001,260000,theta,0.002308823228244087
26,I,265000.5,260001,270000,theta,0.0023529918261159335
27,I,275000.5,270001,280000,theta,0.001784212212182127
28,I,285000.5,280001,290000,theta,0.0017050587674656606
29,I,295000.5,290001,300000,theta,0.0016528665524702785
30,I,305000.5,300001,310000,theta,0.0019365553277060198
31,I,315000.5,310001,320000,theta,0.001648345127693389
32,I,325000.5,320001,330000,theta,0.0019849819441168574
33,I,335000.5,330001,340000,theta,0.00217471332673783
34,I,345000.5,340001,350000,theta,0.0020806987106701826
35,I,355000.5,350001,360000,theta,0.0014905511587834399
36,I,365000.5,360001,370000,theta,0.0018780892075522906
37,I,375000.5,370001,380000,theta,0.0014627244826511553
38,I,385000.5,380001,390000,theta,0.002109494978694932
39,I,395000.5,390001,400000,theta,0.0019631823497318025
40,I,405000.5,400001,410000,theta,0.0018694537585088509
41,I,415000.5,410001,420000,theta,0.002255476049886189
42,I,425000.5,420001,430000,theta,0.002070451963258956
43,I,435000.5,430001,440000,theta,0.0022205928224154218
44,I,445000.5,440001,450000,theta,0.0017681841168988475
45,I,455000.5,450001,460000,theta,0.0018989238855382997
46,I,465000.5,460001,470000,theta,0.0018882878202178364
47,I,475000.5,470001,480000,theta,0.001621510400839344
48,I,485000.5,480001,490000,theta,0.0013761679726285625
49,I,495000.5,490001,500000,theta,0.0016368885624154388
50,I,505000.5,500001,510000,theta,0.001493841235898526
51,I,515000.5,510001,520000,theta,0.0021257796139439017
52,I,525000.5,520001,530000,theta,0.001570884866954912
53,I,535000.5,530001,540000,theta,0.002421143050351707
54,I,545000.5,540001,550000,theta,0.0020957863875503465
55,I,555000.5,550001,560000,theta,0.0016061038538267717
56,I,565000.5,560001,570000,theta,0.0020208248794242136
57,I,575000.5,570001,580000,theta,0.0022532435636941107
58,I,585000.5,580001,590000,theta,0.006867004011842546
59,I,595000.5,590001,600000,theta,0.002722975059814415
60,I,605000.5,600001,610000,theta,0.0020527132391806513
61,I,615000.5,610001,620000,theta,0.0014094256716465246
62,I,625000.5,620001,630000,theta,0.0025749263391471777
63,I,635000.5,630001,640000,theta,
64,I,645000.5,640001,650000,theta,0.002303005238676894
65,I,655000.5,650001,660000,theta,0.0016589192978776269
66,I,665000.5,660001,670000,theta,0.0018969131906735126
67,I,675000.5,670001,680000,theta,0.0030237653078338074
68,I,685000.5,680001,690000,theta,0.003108373304007812
69,I,695000.5,690001,700000,theta,0.0023897872600203234
70,I,705000.5,700001,710000,theta,0.0020792442096709968
71,I,715000.5,710001,720000,theta,0.0032603195464700994
72,I,725000.5,720001,730000,theta,0.0031134431253971883
73,I,735000.5,730001,740000,theta,0.003295035783236334
74,I,745000.5,740001,750000,theta,0.0037428556981777294
75,I,755000.5,750001,760000,theta,0.0028976221859202305
76,I,765000.5,760001,770000,theta,0.003062900951736453
77,I,775000.5,770001,780000,theta,0.0034456290350707718
78,I,785000.5,780001,790000,theta,0.0037398311855322405
79,I,795000.5,790001,800000,theta,0.003952059426657212
80,I,805000.5,800001,810000,theta,0.004750663067838392
81,I,815000.5,810001,820000,theta,0.003920894044510026
82,I,825000.5,820001,830000,theta,0.003975216311374339
83,I,835000.5,830001,840000,theta,0.004372351553044962
84,I,845000.5,840001,850000,theta,0.003228920588232442
85,I,855000.5,850001,860000,theta,0.002199706845522806
86,I,865000.5,860001,870000,theta,0.004629866308511398
87,I,875000.5,870001,880000,theta,0.0032539217119364316
88,I,885000.5,880001,890000,theta,0.0038866435089931367
89,I,895000.5,890001,900000,theta,0.004241384830843926
90,I,905000.5,900001,910000,theta,0.004233570236219584
