,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,2.1467473089828735e-05
1,I,15000.5,10001,20000,theta,0.0001167559188305031
2,I,25000.5,20001,30000,theta,0.00029149329055985323
3,I,35000.5,30001,40000,theta,0.0003924395016165715
4,I,45000.5,40001,50000,theta,0.0005672205755709222
5,I,55000.5,50001,60000,theta,0.0018664271888086123
6,I,65000.5,60001,70000,theta,0.0026906511005813016
7,I,75000.5,70001,80000,theta,0.0031360337661440908
8,I,85000.5,80001,90000,theta,0.0034474860440673067
9,I,95000.5,90001,100000,theta,0.003527146284394571
10,I,105000.5,100001,110000,theta,0.0034679524450099614
11,I,115000.5,110001,120000,theta,0.0028696516605141564
12,I,125000.5,120001,130000,theta,0.003512171620725452
13,I,135000.5,130001,140000,theta,0.0021557055682993663
14,I,145000.5,140001,150000,theta,0.0018867115567344612
15,I,155000.5,150001,160000,theta,0.003934998325681821
16,I,165000.5,160001,170000,theta,0.003604787804062132
17,I,175000.5,170001,180000,theta,0.003319755790381763
18,I,185000.5,180001,190000,theta,0.002984486824175952
19,I,195000.5,190001,200000,theta,0.003565089679760292
20,I,205000.5,200001,210000,theta,0.00314669273941915
21,I,215000.5,210001,220000,theta,0.0035253900586034604
22,I,225000.5,220001,230000,theta,0.003394045866338114
23,I,235000.5,230001,240000,theta,0.002227061305587608
24,I,245000.5,240001,250000,theta,0.0037812699307596238
25,I,255000.5,250001,260000,theta,0.0037585232476176475
26,I,265000.5,260001,270000,theta,0.0038610253157893362
27,I,275000.5,270001,280000,theta,0.0033121619702629543
28,I,285000.5,280001,290000,theta,0.0025400920313197527
29,I,295000.5,290001,300000,theta,0.0028427226302954606
30,I,305000.5,300001,310000,theta,0.002607094196876444
31,I,315000.5,310001,320000,theta,0.0016856760629361655
32,I,325000.5,320001,330000,theta,0.001798979060286816
33,I,335000.5,330001,340000,theta,0.0022560138344239686
34,I,345000.5,340001,350000,theta,0.0019844997652171243
35,I,355000.5,350001,360000,theta,0.0031310990341499663
36,I,365000.5,360001,370000,theta,0.0031484621071030112
37,I,375000.5,370001,380000,theta,0.0033351717647392572
38,I,385000.5,380001,390000,theta,0.004744394136773736
39,I,395000.5,390001,400000,theta,0.003666090000553423
40,I,405000.5,400001,410000,theta,0.0034193666844872356
41,I,415000.5,410001,420000,theta,0.003692704090197415
42,I,425000.5,420001,430000,theta,0.003638292478409966
43,I,435000.5,430001,440000,theta,0.0036419002526667937
44,I,445000.5,440001,450000,theta,0.0034039785210401817
45,I,455000.5,450001,460000,theta,0.004905004383124444
46,I,465000.5,460001,470000,theta,0.004422656822287428
47,I,475000.5,470001,480000,theta,0.0032403130197110447
48,I,485000.5,480001,490000,theta,0.0028979651055556404
49,I,495000.5,490001,500000,theta,0.0029218023468528882
50,I,505000.5,500001,510000,theta,0.0030851019617091488
51,I,515000.5,510001,520000,theta,0.003484178666816747
52,I,525000.5,520001,530000,theta,0.0029731030109914026
53,I,535000.5,530001,540000,theta,0.003591227728762158
54,I,545000.5,540001,550000,theta,0.004376879562671533
55,I,555000.5,550001,560000,theta,0.0034213560395438655
56,I,565000.5,560001,570000,theta,0.002751716047309989
57,I,575000.5,570001,580000,theta,0.0038773690544902386
58,I,585000.5,580001,590000,theta,0.008635549158476315
59,I,595000.5,590001,600000,theta,0.005100808463273458
60,I,605000.5,600001,610000,theta,0.004737502473404719
61,I,615000.5,610001,620000,theta,0.003005168141645239
62,I,625000.5,620001,630000,theta,0.004033143311794403
63,I,635000.5,630001,640000,theta,
64,I,645000.5,640001,650000,theta,0.005802104545429459
65,I,655000.5,650001,660000,theta,0.0028762037443220384
66,I,665000.5,660001,670000,theta,0.0028925596251396695
67,I,675000.5,670001,680000,theta,0.003974405115706848
68,I,685000.5,680001,690000,theta,0.0035517177990507425
69,I,695000.5,690001,700000,theta,0.003798366181072995
70,I,705000.5,700001,710000,theta,0.003213007981029049
71,I,715000.5,710001,720000,theta,0.0049863247614075484
72,I,725000.5,720001,730000,theta,0.0038766342868088873
73,I,735000.5,730001,740000,theta,0.003914427797589256
74,I,745000.5,740001,750000,theta,0.004753539984080625
75,I,755000.5,750001,760000,theta,0.003808603931419927
76,I,765000.5,760001,770000,theta,0.004319795149321183
77,I,775000.5,770001,780000,theta,0.00414547348674788
78,I,785000.5,780001,790000,theta,0.00457049147015017
79,I,795000.5,790001,800000,theta,0.005354655343465453
80,I,805000.5,800001,810000,theta,0.005640831375552827
81,I,815000.5,810001,820000,theta,0.004067989204553187
82,I,825000.5,820001,830000,theta,0.005044822253318461
83,I,835000.5,830001,840000,theta,0.005856726967665038
84,I,845000.5,840001,850000,theta,0.0037508957193085187
85,I,855000.5,850001,860000,theta,0.0021357647079070156
86,I,865000.5,860001,870000,theta,0.005236580755473968
87,I,875000.5,870001,880000,theta,0.00332378712560524
88,I,885000.5,880001,890000,theta,0.004093157340184281
89,I,895000.5,890001,900000,theta,0.004871102834140526
90,I,905000.5,900001,910000,theta,0.005232998597193555
91,I,915000.5,910001,920000,theta,0.005529264609149656
92,I,925000.5,920001,930000,theta,0.0049680441014398405
93,I,935000.5,930001,940000,theta,0.0044451030240705725
94,I,945000.5,940001,950000,theta,0.004742627067261882
95,I,955000.5,950001,960000,theta,0.007207030405518595
96,I,965000.5,960001,970000,theta,0.004383799235292082
97,I,975000.5,970001,980000,theta,0.00642868659575459
98,I,985000.5,980001,990000,theta,0.005829326080200128
99,I,995000.5,990001,1000000,theta,0.003606315090584222
100,I,1005000.5,1000001,1010000,theta,0.004540777470336098
101,I,1015000.5,1010001,1020000,theta,0.005075074913373773
102,I,1025000.5,1020001,1030000,theta,0.004763511759485826
103,I,1035000.5,1030001,1040000,theta,0.004638096782536425
104,I,1045000.5,1040001,1050000,theta,0.004671626312325595
105,I,1055000.5,1050001,1060000,theta,0.00536022982083732
106,I,1065000.5,1060001,1070000,theta,0.004357373931049352
107,I,1075000.5,1070001,1080000,theta,0.003435742180492052
108,I,1085000.5,1080001,1090000,theta,0.005130560521538539
109,I,1095000.5,1090001,1100000,theta,0.003025703743498674
110,I,1105000.5,1100001,1110000,theta,0.00316329041773473
111,I,1115000.5,1110001,1120000,theta,0.003609869076298938
112,I,1125000.5,1120001,1130000,theta,0.0035709590602843767
113,I,1135000.5,1130001,1140000,theta,0.005743859248055041
114,I,1145000.5,1140001,1150000,theta,0.004407682531370592
115,I,1155000.5,1150001,1160000,theta,0.0032953264846906066
116,I,1165000.5,1160001,1170000,theta,0.0034439392477256733
117,I,1175000.5,1170001,1180000,theta,0.0032709759924362085
118,I,1185000.5,1180001,1190000,theta,0.002356613067709191
119,I,1195000.5,1190001,1200000,theta,0.002938168636479785
120,I,1205000.5,1200001,1210000,theta,0.004022019981615237
121,I,1215000.5,1210001,1220000,theta,0.003496779470840598
122,I,1225000.5,1220001,1230000,theta,0.0029793554169292554
123,I,1235000.5,1230001,1240000,theta,0.0022445927272489374
124,I,1245000.5,1240001,1250000,theta,0.0024757318783392972
125,I,1255000.5,1250001,1260000,theta,0.0027382891091549525
126,I,1265000.5,1260001,1270000,theta,0.0014942183880738088
127,I,1275000.5,1270001,1280000,theta,0.005435528332527368
128,I,1285000.5,1280001,1290000,theta,0.004122822418787235
129,I,1295000.5,1290001,1300000,theta,0.004538795369902805
130,I,1305000.5,1300001,1310000,theta,0.005903895853244011
131,I,1315000.5,1310001,1320000,theta,0.0034723679915158617
132,I,1325000.5,1320001,1330000,theta,0.0031419897458354446
133,I,1335000.5,1330001,1340000,theta,0.0025029569820506675
134,I,1345000.5,1340001,1350000,theta,0.004130129531527709
135,I,1355000.5,1350001,1360000,theta,0.0024650286809936336
136,I,1365000.5,1360001,1370000,theta,0.002408894053254258
137,I,1375000.5,1370001,1380000,theta,0.0028086494835821026
138,I,1385000.5,1380001,1390000,theta,0.0034592262323382794
139,I,1395000.5,1390001,1400000,theta,0.004817459845935526
140,I,1405000.5,1400001,1410000,theta,0.004414428623548288
141,I,1415000.5,1410001,1420000,theta,0.0029178767512741594
142,I,1425000.5,1420001,1430000,theta,0.0027047022443151335
143,I,1435000.5,1430001,1440000,theta,0.003335456459063327
144,I,1445000.5,1440001,1450000,theta,0.004586418530299833
145,I,1455000.5,1450001,1460000,theta,0.002772205771413339
146,I,1465000.5,1460001,1470000,theta,0.004212537276439825
147,I,1475000.5,1470001,1480000,theta,0.004897895381616987
148,I,1485000.5,1480001,1490000,theta,0.005169197164950437
149,I,1495000.5,1490001,1500000,theta,0.004100950724696406
150,I,1505000.5,1500001,1510000,theta,0.004214121341245011
151,I,1515000.5,1510001,1520000,theta,0.0036851885988178766
152,I,1525000.5,1520001,1530000,theta,0.0036705141982339416
153,I,1535000.5,1530001,1540000,theta,0.0024802722255998183
154,I,1545000.5,1540001,1550000,theta,0.0034843373620684964
155,I,1555000.5,1550001,1560000,theta,0.003707281225311362
156,I,1565000.5,1560001,1570000,theta,0.004382930304260531
157,I,1575000.5,1570001,1580000,theta,0.004973359406927666
158,I,1585000.5,1580001,1590000,theta,0.0037813307082237525
159,I,1595000.5,1590001,1600000,theta,0.003922472030836731
160,I,1605000.5,1600001,1610000,theta,0.0059361890045467845
161,I,1615000.5,1610001,1620000,theta,0.003760390281750121
162,I,1625000.5,1620001,1630000,theta,0.002285245735075085
163,I,1635000.5,1630001,1640000,theta,0.0017915830526616956
164,I,1645000.5,1640001,1650000,theta,0.004756872265431134
165,I,1655000.5,1650001,1660000,theta,0.003752991760724671
166,I,1665000.5,1660001,1670000,theta,0.004327742661653981
167,I,1675000.5,1670001,1680000,theta,0.004472532087719139
168,I,1685000.5,1680001,1690000,theta,0.0031048158436753942
169,I,1695000.5,1690001,1700000,theta,0.0027228373586395357
170,I,1705000.5,1700001,1710000,theta,0.003080654516952923
