,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,4.613831140102888e-05
1,I,15000.5,10001,20000,theta,8.366491035809088e-05
2,I,25000.5,20001,30000,theta,0.00012528763524169092
3,I,35000.5,30001,40000,theta,0.0004678069575304976
4,I,45000.5,40001,50000,theta,0.00032500272838960884
5,I,55000.5,50001,60000,theta,0.0007974056101801857
6,I,65000.5,60001,70000,theta,0.0010020917458679608
7,I,75000.5,70001,80000,theta,0.0006572739847619475
8,I,85000.5,80001,90000,theta,0.0007647270686798752
9,I,95000.5,90001,100000,theta,0.000748663493877797
10,I,105000.5,100001,110000,theta,0.0008104317468001386
11,I,115000.5,110001,120000,theta,0.0006739950578082355
12,I,125000.5,120001,130000,theta,0.0007412065468220439
13,I,135000.5,130001,140000,theta,0.0005793361055426515
14,I,145000.5,140001,150000,theta,0.0005424204289153164
15,I,155000.5,150001,160000,theta,0.000820756337567837
16,I,165000.5,160001,170000,theta,0.0008857329295210995
17,I,175000.5,170001,180000,theta,0.0008207957829195176
18,I,185000.5,180001,190000,theta,0.000810169003487835
19,I,195000.5,190001,200000,theta,0.0007506776210894279
20,I,205000.5,200001,210000,theta,0.0006833611461311166
21,I,215000.5,210001,220000,theta,0.0009384094395770196
22,I,225000.5,220001,230000,theta,0.0007522758355622132
23,I,235000.5,230001,240000,theta,0.0005069754098917789
24,I,245000.5,240001,250000,theta,0.001166419909639625
25,I,255000.5,250001,260000,theta,0.0011164109478297623
26,I,265000.5,260001,270000,theta,0.0008175290792414458
27,I,275000.5,270001,280000,theta,0.0006675963933791284
28,I,285000.5,280001,290000,theta,0.0005869412785186542
29,I,295000.5,290001,300000,theta,0.0008488542539758626
30,I,305000.5,300001,310000,theta,0.0004790733364501753
31,I,315000.5,310001,320000,theta,0.0006113011349151937
32,I,325000.5,320001,330000,theta,0.0009248942953766605
33,I,335000.5,330001,340000,theta,0.0008615749703300512
34,I,345000.5,340001,350000,theta,0.0006620590198844316
35,I,355000.5,350001,360000,theta,0.0006653473289176172
36,I,365000.5,360001,370000,theta,0.0007457460381373188
37,I,375000.5,370001,380000,theta,0.0005711016440901202
38,I,385000.5,380001,390000,theta,0.0008905002374194128
39,I,395000.5,390001,400000,theta,0.0006995823047964242
40,I,405000.5,400001,410000,theta,0.0006034825291732272
41,I,415000.5,410001,420000,theta,0.0006876455085388492
42,I,425000.5,420001,430000,theta,0.000782219696887451
43,I,435000.5,430001,440000,theta,0.0009857855192340146
44,I,445000.5,440001,450000,theta,0.0007514459839704425
45,I,455000.5,450001,460000,theta,0.0006731222333355494
46,I,465000.5,460001,470000,theta,0.0005018402381704988
47,I,475000.5,470001,480000,theta,0.000513926229564674
48,I,485000.5,480001,490000,theta,0.0006179028047927619
49,I,495000.5,490001,500000,theta,0.0006595857610862248
50,I,505000.5,500001,510000,theta,0.00048442217016002906
51,I,515000.5,510001,520000,theta,0.0006041014402719324
52,I,525000.5,520001,530000,theta,0.00036735998401443985
53,I,535000.5,530001,540000,theta,0.0008289427337428072
54,I,545000.5,540001,550000,theta,0.0007361668229130863
55,I,555000.5,550001,560000,theta,0.00047339252147696827
56,I,565000.5,560001,570000,theta,0.0007644385662369306
57,I,575000.5,570001,580000,theta,0.0009472957889530808
58,I,585000.5,580001,590000,theta,0.0046415294298660275
59,I,595000.5,590001,600000,theta,0.0024081958329397295
60,I,605000.5,600001,610000,theta,0.0013562159575982624
61,I,615000.5,610001,620000,theta,0.0006407605875021094
62,I,625000.5,620001,630000,theta,0.0014451853250649987
63,I,635000.5,630001,640000,theta,
64,I,645000.5,640001,650000,theta,0.0008206785849780712
65,I,655000.5,650001,660000,theta,0.0007495434921641548
66,I,665000.5,660001,670000,theta,0.0008111606558268463
67,I,675000.5,670001,680000,theta,0.0021520304930259227
68,I,685000.5,680001,690000,theta,0.0020533955081434956
69,I,695000.5,690001,700000,theta,0.0015193208610563
