,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,0.0
1,I,15000.5,10001,20000,theta,0.0
2,I,25000.5,20001,30000,theta,6.821399764378625e-05
3,I,35000.5,30001,40000,theta,0.0002801064041742779
4,I,45000.5,40001,50000,theta,0.00022118838089873655
5,I,55000.5,50001,60000,theta,0.00025212230605132265
6,I,65000.5,60001,70000,theta,0.0003471987312289259
7,I,75000.5,70001,80000,theta,0.00018470132949881133
8,I,85000.5,80001,90000,theta,0.00032027895318601814
9,I,95000.5,90001,100000,theta,0.00042076560421461516
10,I,105000.5,100001,110000,theta,0.0005294963624465782
11,I,115000.5,110001,120000,theta,0.00022582324116238227
12,I,125000.5,120001,130000,theta,0.0003026675070984171
13,I,135000.5,130001,140000,theta,0.00022710588157236913
14,I,145000.5,140001,150000,theta,0.000385207510582523
15,I,155000.5,150001,160000,theta,0.00037811931932510683
16,I,165000.5,160001,170000,theta,0.00040187115466224204
17,I,175000.5,170001,180000,theta,0.0005828996906833359
18,I,185000.5,180001,190000,theta,0.0002823065060535406
19,I,195000.5,190001,200000,theta,0.0003441796118269352
20,I,205000.5,200001,210000,theta,0.0002604435534718434
21,I,215000.5,210001,220000,theta,0.00035371771805828284
22,I,225000.5,220001,230000,theta,0.000491500141818709
23,I,235000.5,230001,240000,theta,0.00021468797286048968
24,I,245000.5,240001,250000,theta,0.0003464007143431451
25,I,255000.5,250001,260000,theta,0.0004341715286807669
26,I,265000.5,260001,270000,theta,0.000685001902078466
27,I,275000.5,270001,280000,theta,0.00027260921668635434
28,I,285000.5,280001,290000,theta,0.0003334596954003623
29,I,295000.5,290001,300000,theta,0.000607492465791354
30,I,305000.5,300001,310000,theta,0.00028691944036495344
31,I,315000.5,310001,320000,theta,0.00028528156096608475
32,I,325000.5,320001,330000,theta,0.00018311532691479309
33,I,335000.5,330001,340000,theta,0.00048646615526376876
34,I,345000.5,340001,350000,theta,0.0004005156466586591
35,I,355000.5,350001,360000,theta,0.0002983271792019882
36,I,365000.5,360001,370000,theta,0.000406028243650929
37,I,375000.5,370001,380000,theta,0.00024184339491568888
38,I,385000.5,380001,390000,theta,0.0004407645363039816
39,I,395000.5,390001,400000,theta,0.0006349714283063134
40,I,405000.5,400001,410000,theta,0.0003285715764662324
41,I,415000.5,410001,420000,theta,0.0004765025739098673
42,I,425000.5,420001,430000,theta,0.0006880743067566627
43,I,435000.5,430001,440000,theta,0.000429496964871408
44,I,445000.5,440001,450000,theta,0.0006759566081271767
45,I,455000.5,450001,460000,theta,0.0012216251654351095
46,I,465000.5,460001,470000,theta,0.0007477914805778768
47,I,475000.5,470001,480000,theta,0.0008705256962946333
48,I,485000.5,480001,490000,theta,0.0005610659909292178
49,I,495000.5,490001,500000,theta,0.00054722665698171
50,I,505000.5,500001,510000,theta,0.0004463428982825539
51,I,515000.5,510001,520000,theta,0.00030698131171711437
52,I,525000.5,520001,530000,theta,0.0002800174993318184
53,I,535000.5,530001,540000,theta,0.0002836902795031278
54,I,545000.5,540001,550000,theta,0.0005227992422683394
55,I,555000.5,550001,560000,theta,0.0003172220101720022
56,I,565000.5,560001,570000,theta,0.0003257260914920746
57,I,575000.5,570001,580000,theta,0.0002475666464903751
58,I,585000.5,580001,590000,theta,0.0007220351724064229
59,I,595000.5,590001,600000,theta,0.00040343514544206177
60,I,605000.5,600001,610000,theta,0.00039180629354104593
61,I,615000.5,610001,620000,theta,0.00020350630760733918
62,I,625000.5,620001,630000,theta,0.0007868443535441078
63,I,635000.5,630001,640000,theta,
64,I,645000.5,640001,650000,theta,0.0010723822880814606
65,I,655000.5,650001,660000,theta,0.00022955388873167293
66,I,665000.5,660001,670000,theta,0.00036803652490369654
67,I,675000.5,670001,680000,theta,0.00031015394021289037
68,I,685000.5,680001,690000,theta,0.0006639130794751515
69,I,695000.5,690001,700000,theta,0.00037919709410703115
70,I,705000.5,700001,710000,theta,0.0003723804387282527
71,I,715000.5,710001,720000,theta,0.000644063918581469
72,I,725000.5,720001,730000,theta,0.001691384836782641
